index,dataset,doc_id,seg_id,source_text,reference_text,translated_text,input_tokens,output_tokens,cost
370,newstest2018.zh-en.xml,018_content_11717028,5,tong shi ， you liu yang 16 jia hua pao qi ye ji ti cheng ban de yan hua bao zhu an quan huan bao chan pin ran fang zhan shi ze fen wei chan pin lin xuan he chan pin ran fang zhan shi liang ge jie duan jin xing ， tong guo qian qi ping xuan de you xiu xin chan pin jiang yu 5 yue 29 ri wan zai liu yang shi hua pao guan li tai he jin tan ran fang chang jin xing ran fang zhan shi 。,同时，由浏阳16家花炮企业集体承办的烟花爆竹安全环保产品燃放展示则分为产品遴选和产品燃放展示两个阶段进行，通过前期评选的优秀新产品将于5月29日晚在浏阳市花炮观礼台和金滩燃放场进行燃放展示。,同时，由浏阳16家花炮企业集体呈办的烟花爆竹安全环保产品燃放展示则分为产品林选和产品燃放展示两个阶段进行，通过前期评选的优秀新产品将于5月29日晚在浏阳市花炮管理台和金坛燃放场进行燃放展示。,167,115,0.000000
371,newsdev2017.zh-en.xml,ifeng0812.news.49768339_0,1,guo wu yuan an wei hui ban gong shi 12 ri tong bao liang qi zhong da sheng chan an quan shi gu ， qiang diao yao xun su zu zhi kai zhan shi gu diao cha ， ren zhen cha zhao shi gu yuan yin 。,国务院安委会办公室12日通报两起重大生产安全事故，强调要迅速组织开展事故调查，认真查找事故原因。,国务院安委会办公室12日通报两起重大生产安全事故，强调要迅速组织开展事故调查，认真查找事故原因。,103,52,0.000000
372,newstest2017.zh-en.xml,bbc.242436,21,dan shi ， guan fang shuo fa —— yi ge ceng bei shi wei zong tong hou xuan ren de ren xuan tu ran jian xuan ze zhi zhang e luo si de huan jing zheng ce —— yin lai le zhong duo huai yi 。,但是，官方说法——一个曾被视为总统候选人的人选突然间选择执掌俄罗斯的环境政策——引来了众多怀疑。,但是，官方说法——一个曾被视为总统候选人的人选突然间选择支持俄罗斯的环境政策——引来了众多怀疑。,100,56,0.000000
373,newstest2017.zh-en.xml,ifeng0812.news.49767755_0,8,ji lin sheng lin ye ting biao shi ， jia qiang zhong e liang guo hu 、 bao bao hu he zuo ， bu jin shi zhong guo dong bei hu 、 bao bao hu mian lin de shi fen jin po de ren wu ， ye shi wei xi e luo si hu 、 bao zhong qun jian kang di dang wu zhi ji 。,吉林省林业厅表示，加强中俄两国虎、豹保护合作，不仅是中国东北虎、豹保护面临的十分紧迫的任务，也是维系俄罗斯虎、豹种群健康的当务之急。,吉林省林业厅表示，加强中俄两国虎、豹保护合作，不仅是中国东北虎、豹面临的十分紧迫的任务，也是为西伯利亚虎、豹种群健康地当务之急。,131,82,0.000000
374,wmttest2023.zh-en.xml,other-2-zh_0473305-177,11,xian zai duo yong kai guan dian yuan ， zhe ge sha da de bian ya qi gu ji de you 4KG。,现在多用开关电源，这个傻大的变压器估计得有4KG。,现在多用开关电源，这个傻大的变压器估计得有4KG。,64,30,0.000000
375,newstest2019.zh-en.xml,chinanews.com.1418,9,zhong ke fan tai quan xi xiang mu wan dun ji zhong shi ji di ， guo nei shou tai 、 shi jie zui da de zhao wa ji chao lin jie er yang hua tan ya suo ji shi yan ping tai kai gong jian she 。,中科钒钛全系项目万吨级中试基地，国内首台、世界最大的兆瓦级超临界二氧化碳压缩机实验平台开工建设。,中科反太泉西相木晚顿机中时机地，国内首台、世界最大的招挖机超林接二氧化碳压所机实验平台开工建设。,94,58,0.000000
376,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-298_doc03,2,na zong zhi wo bu jiao le,那总之我不叫了,那种滋味我不觉了,39,14,0.000000
377,newstest2019.zh-en.xml,chinanews.com.1602,25,ta hu yu zai min ren nai ， bing cheng dang ju hui jin kuai zhan kai chong jian gong zuo 。,他呼吁灾民忍耐，并称当局会尽快展开重建工作。,他呼吁在民人耐，并呈当局会尽快展开重建工作。,65,31,0.000000
378,newstest2020.zh-en.xml,chinanews.com.102830,1,bei jing shi chang jian guan bu men jie qian kai zhan zong he zhi fa   shang pin jia ge ji ben wen ding,北京市场监管部门节前开展综合执法 商品价格基本稳定,北京市场监管部门接前开展综合执法 商品价格基本稳定,66,30,0.000000
379,newstest2018.zh-en.xml,bbc.310946,14,ta bu chong dao ：“ jin nian lai ， wo men zai tuo er ke luo si  (Tollcross)  gong chang de tou zi chao guo  500  wan ying bang ， te bie shi zai sheng chan xian he yun ying gai jin fang mian 。,她补充道：“近年来，我们在托尔克罗斯 (Tollcross) 工厂的投资超过 500 万英镑，特别是在生产线和运营改进方面。,"他不充道：""今年来，我们在托尔克罗斯（Tollcross）工厂的投资超过500万英镑，特别是在生产线和运营改进方面。",107,59,0.000000
380,newstest2018.zh-en.xml,cctv_news_1217,343,zhe jiang chuan cheng hong yang hong chuan jing shen ， ji li gan bu qun zhong fen fa jin qu gan zai shi chu zou zai qian lie 。,浙江传承弘扬红船精神，激励干部群众奋发进取干在实处走在前列。,浙江传承弘扬红船精神，激励干部群众奋发进取干在实处走在前列。,74,38,0.000000
381,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,17,dao jian shen yu 02: ai en ge lang te 【 zheng ban tu shu   wu you shou hou 】,刀剑神域02:艾恩葛朗特【正版图书 无忧售后】,刀剑神域 02：艾恩葛朗特【正版图书   无忧售后】,61,34,0.000000
382,newstest2018.zh-en.xml,cctv_news_1217,57,bi ci li jie 、 xiang hu zhi chi 、 xie tiao pei he 。,彼此理解、相互支持、协调配合。,彼此理解、相互支持、协调配合。,55,20,0.000000
383,newstest2020.zh-en.xml,reuters-zh.15799,4,ou zhou yang hang yu 9 yue 12 ri jiang xi zhi ji lu xin di ， bing ji hua chong qi gou zhai ， yi ya di jie dai cheng ben ， xi wang ji ci ji li jing ji fu su bing tui sheng tong zhang lv 。,欧洲央行于9月12日降息至纪录新低，并计划重启购债，以压低借贷成本，希望藉此激励经济复苏并推升通胀率。,欧洲央行于9月12日降息至纪录新低，并计划重启购债，以压低借贷成本，希望籍此激励经济复苏并推升通胀率。,104,61,0.000000
384,newsdev2017.zh-en.xml,bbc.242506,15,jin jin guo le 11 fen zhong ， ta jiu jie dao le xin ke lai da lai de dian hua ， ta de sheng yin ting qi lai “ hen zhen jing ”。,仅仅过了11分钟，她就接到了辛克莱打来的电话，他的声音听起来“很震惊”。,"仅仅过了11分钟，他就接到了辛克莱达来的电话，他的声音听起来""很震惊""。",81,45,0.000000
385,newstest2018.zh-en.xml,040_105253380_114814,3,"gai su song cheng ，iPhone 6s he yu zhi lei si de ping guo she bei jun qin fan le 7,657,386 hao mei guo zhuan li ， gai zhuan li ming cheng wei 《 zong he dian chi fu wu xi tong 》。","该诉讼称，iPhone 6s和与之类似的苹果设备均侵犯了7,657,386号美国专利，该专利名称为《综合电池服务系统》。","盖诉讼称，iPhone 6s和与之类似的苹果设备均侵犯了7,657,386号美国专利，该专利名称为《综合电池服务系统》。",101,61,0.000000
386,newstest2019.zh-en.xml,reuters-zh.195,1,lu tou hua sheng dun / mo xi ge 9 yue 28 ri  -  mo xi ge zhou wu cheng ， jing guo shu ri de zheng lun ， mei guo zong tong te lang pu de zheng fu he jia na da zheng zai zuo chu qie shi nu li yi qiu jie jue mao yi zheng ce fen qi ， ling wai jie chong jing bei mei zi you mao yi xie ding (NAFTA) you wang wei chi san fang xie ding xing shi 。,路透华盛顿/墨西哥9月28日 - 墨西哥周五称，经过数日的争论，美国总统特朗普的政府和加拿大正在做出切实努力以求解决贸易政策分歧，令外界憧憬北美自由贸易协定(NAFTA)有望维持三方协定形式。,路透华盛顿/墨西哥9月28日 - 墨西哥州五城，经过数日的争论，美国总统特朗普的政府和加拿大正在做出切实努力以求解决贸易争议分歧，另外接冲经贝美自由贸易协定(NAFTA)有望维持三方协定形式。,169,110,0.000000
387,newstest2018.zh-en.xml,rt.com.68098,8,zhe shi gai zu zhi zai mei guo zhen dui mou ge zhou fa bu de di yi ge ci lei jing gao 。,这是该组织在美国针对某个州发布的第一个此类警告。,这是该组织在美国针对某个州法布的第一个次类警告。,64,28,0.000000
388,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-230_doc0,1,can ting zhi gei wo na yi dai ， yao zhuang dao dai zhong ， tian qi leng,餐厅只给我拿一袋，要装到袋中，天气冷,餐厅纸给我拿一袋，要装到袋中，天气冷。,58,30,0.000000
389,newsdev2017.zh-en.xml,cnn.166883,20,ru jin ， ta cheng wei zi zhu da ma yan jiu de zui da de lian bang gong gong ji jin ， bing qie shi da ma ben shen de wei yi gong ying shang 。,如今，它成为资助大麻研究的最大的联邦公共基金，并且是大麻本身的唯一供应商。,如今，它成为自主大麻研究的最大的联邦公共基金，并且是大麻本身的唯一公共供应商。,82,47,0.000000
390,newstest2020.zh-en.xml,chinanews.com.102745,17,jin nian 6 yue ， fei lv bin gui mo zui da de “ dian zi qian bao ”GCash tui chu le fei lv bin ban “ ma yi sen lin  ” ，  gu li fei lv bin yong hu tong guo di tan sheng huo geng hao di bao hu huan jing 。,今年6月，菲律宾规模最大的“电子钱包”GCash推出了菲律宾版“蚂蚁森林 ” ， 鼓励菲律宾用户通过低碳生活更好地保护环境。,"今年6月，菲律宾贵莫最大的""电子钱包""GCash推出了菲律宾版""蚂蚁森林""，鼓励菲律宾用户通过低碳生活更好地保护环境。",117,77,0.000000
391,newsdev2017.zh-en.xml,ifeng0812.news.49764459_0,13,mu qian mei guo si fa bu zheng yu ba er de mo shi zheng fu xie shang ， zheng qu jiu gai shi jing ju xi tong gai ge da cheng xie yi 。,目前美国司法部正与巴尔的摩市政府协商，争取就该市警局系统改革达成协议。,目前美国司法部正与巴尔的摩市政府协商，争取就改善警察系统改革达成协议。,80,42,0.000000
392,newstest2018.zh-en.xml,euronews-en.117983,1,ju xie lou de dian hua ji lu xian shi ， te lang pu ceng xiang mo xi ge shi ya yao qiu zhi fu bian jing zhu qiang fei yong,据泄露的电话记录显示，特朗普曾向墨西哥施压要求支付边境筑墙费用,据泄露的电话记录显示，特朗普曾向墨西哥示意要求支付边境筑墙费用,77,42,0.000000
393,newstest2017.zh-en.xml,ifeng0812.news.49766281_0,10,JX neng yuan biao shi ，“2015 nian di zhi hou ， zhong guo kai shi xiang ao da li ya chu kou gao pin zhi di qing you ”， zai ya zhou shi chang shang yu ri ben chan pin xing cheng jing zheng 。,JX能源表示，“2015年底之后，中国开始向澳大利亚出口高品质的轻油”，在亚洲市场上与日本产品形成竞争。,"JX能源表示，""2015年底之后，中国开始向澳大利亚出口高品质地沁油""，在亚洲市场上与日本产品形成竞争。",101,59,0.000000
394,newstest2020.zh-en.xml,chinanews.com.102777,3,fa guo pi ti ye - sa er pei te li er yi yuan zhuan jia ma sai e si · pei xi ge li weng ling dao de zhe xiang yan jiu biao ming ， nao li lao dong he ti li lao dong zhi jian you zhe bu ming xian de lian xi ： liang zhe dou xu yao dui huo dong jin xing ren zhi kong zhi 。,法国皮提耶-萨尔佩特里尔医院专家马赛厄斯·佩西格里翁领导的这项研究表明，脑力劳动和体力劳动之间有着不明显的联系：两者都需要对活动进行认知控制。,法国皮蒂叶-萨尔佩特里医院专家马赛厄斯·佩希格利翁领导的这项研究表明，脑力劳动和体力劳动之间有着不明显的联系：两者都需要对活动进行认知控制。,133,89,0.000000
395,newstest2021.zh-en.xml,chinanews.com.229711,5,yin wei yi qing yuan yin ， xian chang zhi wei bu fen zheng fu nei ge cheng yuan he li fa zhe an pai 50 ge xi wei ， ling zhuan she shi pin hui yi shi gong qi ta nei ge cheng yuan 、 di fang zheng fu guan yuan deng guan kan 。,因为疫情原因，现场只为部分政府内阁成员和立法者安排50个席位，另专设视频会议室供其他内阁成员、地方政府官员等观看。,因为疫情原因，现场只为部分政府内阁成员和立法者安排50个席位，另专设视频会议室供其他内阁成员、地方政府官员等观看。,110,63,0.000000
396,newstest2017.zh-en.xml,peopledaily0812.health.c398004-28632031,9,yun ma bu jin ke yi mian fei 24 xiao shi he yi dui yi de zhu guan yi sheng wen zhen ， hai ke yi fu fei ding xiang xun yi wen zhen 。,孕妈不仅可以免费24小时和一对一的主管医生问诊，还可以付费定向寻医问诊。,云麻不仅可以免费24小时和一对一的专业医生问诊，还可以付费定向寻医问诊。,84,44,0.000000
397,newstest2021.zh-en.xml,xinhua-zh-01.120431,10,“ wo men jue bu shi zai jin xing jun bei jing sai 。 dan wo you ze ren che di ren qing wo men ke neng mian lin de wei xie 。”,“我们绝不是在进行军备竞赛。但我有责任彻底认清我们可能面临的威胁。”,我们绝不是在进行军备竞赛。但我有责任彻底认清我们可能面临的威胁。,77,41,0.000000
398,newstest2018.zh-en.xml,cctv_news_1117,8,yu zheng sheng zhu chi bing jiang hua 。,俞正声主持并讲话。,于正生住持病将化。,45,13,0.000000
399,wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,2,cha bu duo ding ji dian dong le ， you hen duo zhong jie ya mo shi ， dan shi hen shao ren hui tian tian huan bu tong mo shi shua ba 。,差不多顶级电动了，有很多种洁牙模式，但是很少人会天天换不同模式刷吧。,差不多定级电动了，有很多种接压摩式，但是很少人会天天换不同摩式刷把。,78,41,0.000000
400,wmttest2023.zh-en.xml,xm-0,3,chan pin jie shao,产品介绍,产品介绍,35,9,0.000000
401,newstest2020.zh-en.xml,jingji_guancha_bao-zh-01.230,25,ci wai ， jin nian sai li si hai zai gong ye da ma 、 qu kuai lian ke ji deng xin xing ling yu jin xing bu ju 。,此外，今年塞力斯还在工业大麻、区块链科技等新兴领域进行布局。,此外，今年赛里斯还在工业大麻、区块链科技等新兴领域进行布局。,75,38,0.000000
402,newstest2021.zh-en.xml,rfi-chinese.16537,8,ha li he mei gen jin nian 1 yue xuan bu ji hua guo geng du li de sheng huo ， bing jiang zi shi qi li 。,哈利和梅根今年1月宣布计划过更独立的生活，并将自食其力。,哈里和梅根今年1月宣布计划过更独立的生活，并将自己七离。,71,35,0.000000
403,newstest2018.zh-en.xml,cctv_news_1117,522,wan shang hao 。,晚上好。,晚上好。,36,9,0.000000
404,newstest2020.zh-en.xml,chinanews.com.102805,1,yi “ shu ju guang gu 、 zhi xiang wei lai ” wei zhu ti de “ di qi jie zhong guo ji suan ji xue hui da shu ju xue shu hui yi ”27 ri zai wu han jie mu ， jin qian wei da shu ju yan jiu ling yu de zhuan jia xue zhe he hang ye ling xiu ， guan zhu da shu ju re dian yan jiu wen ti ， jie du da shu ju zai ren gong zhi neng shi dai de ji shu jin cheng 。,以“数聚光谷、智享未来”为主题的“第七届中国计算机学会大数据学术会议”27日在武汉揭幕，近千位大数据研究领域的专家学者和行业领袖，关注大数据热点研究问题，解读大数据在人工智能时代的技术进程。,"以""数据广阔、智向未来""为主题的""第七届中国计算机学会大数据学术会议""27日在武汉揭幕，吸引了大数据研究领域的专家学者和行业领袖，关注大数据热点研究问题，解读大数据在人工智能时代的技术进程。",171,104,0.000000
405,newstest2018.zh-en.xml,sogou_web_data_20180206,83,zhe xie wen ti yin qi le you guan bu men de zhong shi ， ye yin qi le wai jie dui yu shi fou xian zhi qi ye zou chu qu de ge zhong yi lun 。,这些问题引起了有关部门的重视，也引起了外界对于是否限制企业走出去的各种议论。,这些问题引起了有关部门的重视，也引起了外界对于是否限制企业走出去的各种议论。,83,42,0.000000
406,wmttest2023.zh-en.xml,wdr-2,27,2007 nian zhi 2018 nian jian ， gui yin yu xi du de quan qiu can ji tiao zheng shou ming nian shu zeng jia le  17%。,2007年至2018年间，归因于吸毒的全球残疾调整寿命年数增加了 17%。,2007年至2018年间，贵阴与西度的全球残迹调整寿命年数增加了17%。,78,39,0.000000
407,newstest2020.zh-en.xml,un_news-zh.496,2,zai na li ， yi chang zi ran zai hai hui qin shi yi dai ren de fa zhan cheng guo 。,在那里，一场自然灾害会侵蚀一代人的发展成果。,在那里，一场自然灾害毁灭了一代人的发展成果。,60,29,0.000000
408,newsdev2017.zh-en.xml,reuters.165911,2,ju ri ben shi shi tong xin she bao dao ， ri ben shou xiang an bei jin san jiang bu zai di er ci shi jie da zhan ri ben zhan bai ji nian ri can bai you zheng yi de dong jing jing guo shen she 。,据日本时事通信社报道，日本首相安倍晋三将不在第二次世界大战日本战败纪念日参拜有争议的东京靖国神社。,据日本时事通讯社报道，日本首相安倍晋三将不在第二次世界大战日本战败纪念日参拜由争议的东京靖国神社。,98,59,0.000000
409,newstest2019.zh-en.xml,chinanews.com.1767,5,ju jie shao ， wei ying dui chu ru jing ke ( che ) liu gao feng ， shen zhen bian jian zong zhan an zhao guo jia yi min guan li ju tong yi bu shu ， qi dong ke ( che ) liu gao feng shi duan qin wu mo shi ， an pai jia ban jing li zhi yuan zhi qin yi xian ， ti qian kai zu cha yan tong dao ， yin dao lv ke 、 che liang you xu hou jian ， que bao zhong guo gong min chu ru jing tong guan pai dui bu chao guo 30 fen zhong ， tong shi jian gu wai guo ren tong guan xiao lv ； jia qiang ren liu mi ji qu yu de zhi xu wei hu ， que bao tong guan an quan you xu 。,据介绍，为应对出入境客(车)流高峰，深圳边检总站按照国家移民管理局统一部署，启动客(车)流高峰时段勤务模式，安排加班警力支援执勤一线，提前开足查验通道，引导旅客、车辆有序候检，确保中国公民出入境通关排队不超过30分钟，同时兼顾外国人通关效率；加强人流密集区域的秩序维护，确保通关安全有序。,据介绍，为应对出入境客（车）流高峰，深圳便捷总站按照国家移民管理局统一部署，启动客（车）流高峰时段亲密无缝式，安排加班警力值班一线，提前开放查验通道，引导旅客、车辆有序候检，确保中国公民出入境通关排队不超过30分钟，同时兼顾外国人通关效率；加强人流密集区域的秩序维护，确保通关安全有序。,250,159,0.000000
410,newstest2017.zh-en.xml,dailymail.co.uk.170739,2,zhe ge shi jie hen wei xian ， dan shi  Dailymail.com  shang de zhe ge shi pin huo xu neng dai gei ni yi dian an quan gan 。,这个世界很危险，但是 Dailymail.com 上的这个视频或许能带给你一点安全感。,这个世界很危险，但是 Dailymail.com 上的这个视频或许能带给你一点安全感。,76,40,0.000000
411,newstest2020.zh-en.xml,nhan_dan-zh.323,3,xin jia po shi pai ming di yi ， qi ci shi ying guo 、 mei guo 、 fa guo 、 rui dian 、 he lan 、 de guo he ao da li ya deng ge guo de cheng shi 。,新加坡市排名第一，其次是英国、美国、法国、瑞典、荷兰、德国和澳大利亚等各国的城市。,新加坡是排名第一，其次是英国、美国、法国、瑞典、荷兰、德国和澳大利亚等各国的城市。,94,52,0.000000
412,newstest2021.zh-en.xml,hunan_ribao-zh.6034,13,yi yang ao shi kang di san ke xue yuan xiang mu dui xian you sheng chan xian jin xing gai zao ， gao duan yin zhi dian lu ban zhi neng hua sheng chan xian qiang zhan xian ji ; hu nan zhong yan chang de juan yan chang xin chang qu zhi li yu zhi neng hua zhuan xing 、 jian she xian dai hua gong chang de li cheng ， ye shi “ lao shu fa xin ya ” de sheng dong xie zhao  … …  wei rao guo jia zhong da zhan lve he “ liang xin yi zhong ”，  zhuo li gong gu ti sheng you shi chan ye ， ji ji pei yu fa zhan xin xing chan ye ， quan mian jia da ke ji chuang xin he guo chan hua ti dai li du ， cai neng bu duan hang shi ji chu tiao jian 、 ji xu zhuan xing dong neng 。,益阳奥士康第三科学园项目对现有生产线进行改造，高端印制电路板智能化生产线抢占先机;湖南中烟常德卷烟厂新厂区致力于智能化转型、建设现代化工厂的历程，也是“老树发新芽”的生动写照 … … 围绕国家重大战略和“两新一重”， 着力巩固提升优势产业，积极培育发展新兴产业，全面加大科技创新和国产化替代力度，才能不断夯实基础条件、积蓄转型动能。,"一阳奥氏康迪三科学院项目队现有生产线进行改造，高端印制电路板智能化生产线抢占先机；湖南中烟厂的卷烟厂新厂区致力于智能化转型、建设现代化工厂的历程，也是""老树发新芽""的生动诠释……围绕国家重大战略和""两心一中""，着力巩固提升优势产业，积极培育发展新兴产业，全面加大科技创新和国产化替代力度，才能不断航时基础条件、继续转型动能。",277,183,0.000000
413,newstest2017.zh-en.xml,ifeng0812.news.49767382_0,3,“ xian zai de san lun che duo zai ye jian fei fa ying yun ， xi wang zhu guan bu men ye neng jia da li du jin xing zheng zhi 。”,“现在的三轮车多在夜间非法营运，希望主管部门也能加大力度进行整治。”,现在的三轮车多在夜间非法营运，希望主管部门也能加大力度进行整治。,80,38,0.000000
414,newsdev2017.zh-en.xml,ifeng0812.news.49767460_0,4,ha mi shi ren min fa yuan shen li cha ming ： wan mou yi fei fa zhan you wei mu di ， cai qu mi mi shou duan dao qie ta ren cai wu 10 qi ， dao qie jia zhi 15582 yuan ， qi xing wei yi gou cheng dao qie zui 。,哈密市人民法院审理查明：万某以非法占有为目的，采取秘密手段盗窃他人财物10起，盗窃价值15582元，其行为已构成盗窃罪。,哈密市人民法院审理查明：万某以非法占有为目的，采取秘密手段盗窃他人财务10起，盗窃家值15582元，其行为已构成盗窃罪。,114,69,0.000000
415,wmttest2022.zh-en.xml,social_zh_linkedin.com_39643915,8,jie xia lai ru guo  Google  zai tong yi dao ， dui  Meta  de shou ru ying xiang hai hui geng da 。,接下来如果 Google 再捅一刀，对 Meta 的收入影响还会更大。,接下来如果 Google 在同一道，对 Meta 的收入影响还会更大。,68,31,0.000000
416,newstest2019.zh-en.xml,chinanews.com.1370,3,dang yue ， gou cheng zong he PMI chan chu zhi shu de zhi zao ye sheng chan zhi shu he fei zhi zao ye shang wu huo dong zhi shu fen bie wei 53.0% he 54.9 % ，  huan bi yi jiang yi sheng 。,当月，构成综合PMI产出指数的制造业生产指数和非制造业商务活动指数分别为53.0%和54.9 % ， 环比一降一升。,当月，构成综合PMI产出指数的制造业生产指数和非制造业商务活动指数分别为53.0%和54.9%，环比均有所下降。,112,57,0.000000
417,newstest2020.zh-en.xml,chinanews.com.102588,4,zhong guo cong wei zi si zi li di fa zhan ， er shi xiang shi jie chang kai le da men ， wei shi jie ge guo ren min dai lai le zui da de xing fu 。,中国从未自私自利地发展，而是向世界敞开了大门，为世界各国人民带来了最大的幸福。,中国从未自私自利地发展，而是向世界敞开了大门，为世界各国人民带来了最大的幸福。,82,45,0.000000
418,newstest2020.zh-en.xml,tsrus.cn.2113,5,ta shuo  ： “  yi xie xin ji shu bing bu shi bei yue cheng yuan guo yan zhi chu lai de ， er shi zai du cai guo jia 。,他说 ： “ 一些新技术并不是北约成员国研制出来的，而是在独裁国家。,"他说：""一些新技术并不是被约成员国研制出来的，而是在独裁国家。",78,35,0.000000
419,newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7 yue 10 ri ， guo wu yuan chang wu hui yi jue ding ， jin nian quan mian tui kai hua zhuan bu fen guo you zi ben chong shi she bao ji jin gong zuo 。,7月10日，国务院常务会议决定，今年全面推开划转部分国有资本充实社保基金工作。,7月10日，国务院常务会议决定，今年全面推开化转部分国有资本充实社保基金工作。,88,42,0.000000
420,newstest2018.zh-en.xml,alibaba_web_data_20180124,99,yi zhi yi lai ， zhi fu bao he wei xin zhi fu zai quan qiu hua de dao lu shang yi lu gao ge 。,一直以来，支付宝和微信支付在全球化的道路上一路高歌。,一直以来，支付宝和微信支付在全球化的道路上一路高歌。,67,32,0.000000
421,wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,shi yong guo cheng zhong qing jie he rong ye nian chou du kao lv bing wu chao chu ci fan wei ， fou ze hui yin qi lou ye 。,使用过程中请结合溶液粘稠度考虑并勿超出此范围，否则会引起漏液。,使用过程中清洁和熔业年稠度考虑并勿超出此范围，否则会引起漏液。,75,41,0.000000
422,newstest2018.zh-en.xml,cctv_news_1117,217,zhe ju hua ， rang dang shi zai chang de zhang li ming shen you gan chu 。,这句话，让当时在场的张黎明深有感触。,这句话，让当时在场的张立明深有感触。,54,22,0.000000
423,newstest2018.zh-en.xml,cctv_news_1217,602,ben tai xiao xi ， er ling yi qi nian 《 cai fu 》 quan qiu lun tan jiang yu shi er yue liu ri zhi ba ri zai guang zhou ju xing ， guo wu yuan fu zong li wang yang jiang chu xi lun tan kai mu shi 。,本台消息，二零一七年《财富》全球论坛将于十二月六日至八日在广州举行，国务院副总理汪洋将出席论坛开幕式。,本台小息，二〇一七年《财富》全球论坛将于十二月六日至八日在广州举行，国务院副总理王阳江出席论坛开幕式。,103,60,0.000000
424,newstest2018.zh-en.xml,007_121779752_123753,2,jiu zai fang chan zhong jie qi dai zai jie ri ji chu shou geng duo fang chan zhi ji ， ao zhou fang jia zeng fu que chuang 2013 nian yi lai zui di shui ping 。,就在房产中介期待在节日季出售更多房产之际，澳洲房价增幅却创2013年以来最低水平。,就在房产中介期待在节日期间获得更多房产之际，澳洲房价涨幅却创2013年以来最低水平。,91,48,0.000000
425,newstest2018.zh-en.xml,bbc.310946,13,wo men yu yuan gong jin xing le tao lun ， ran hou ， xiang suo you zai jing zheng ji lie he jing ji bu ming lang de huan jing zhong yun ying de qi ta gong si yi yang ， wo men dui wo men ying yong yu qi ye he gong chang de chi xu yun ying mo shi jin xing le shen cha ， yi bian bao chi jing zheng li 。,我们与员工进行了讨论，然后，像所有在竞争激烈和经济不明朗的环境中运营的其他公司一样，我们对我们应用于企业和工厂的持续运营模式进行了审查，以便保持竞争力。,我们与员工进行了讨论，然后，像所有在竞争激烈和经济不明朗的环境中运营的其他公司一样，我们对我们应用于企业和工厂的持续运营模式进行了审查，以便保持竞争力。,139,86,0.000000
426,newstest2018.zh-en.xml,washpost.116881,14,zhe shi yi wei zai yi ge min zhu zhan da duo shu de zhou dan ren zhou zhang de gong he dang ren ， er qie ta hai chu qi di shou huan ying 。,这是一位在一个民主占大多数的州担任州长的共和党人，而且他还出奇地受欢迎。,这是一位在一个民主战大多数的州担任州长的共和党人，而且他还处于低手欢迎。,80,42,0.000000
427,wmttest2023.zh-en.xml,gb-4,42,quan bao wei jie gou,全包围结构,全保卫解构,37,10,0.000000
428,newstest2018.zh-en.xml,cctv_news_1217,119,quan mian tui kai ying gai zeng shi dian hou,全面推开营改增试点后,全面推开营改增试点后,46,14,0.000000
429,newstest2018.zh-en.xml,cctv_news_1217,542,ji qi ren de hua ta xu yao yi xie dian ji 、  duo ji ran hou hai you kong zhi qi ， xian zai zhe xie dou dou ke yi zi ji yan fa 。,机器人的话它需要一些电机、 舵机然后还有控制器，现在这些都都可以自己研发。,机器人的话他需要一些电机、 多级燃烧还有控制器， 现在这些都都可以自己研发。,82,44,0.000000
430,newstest2018.zh-en.xml,washpost.116866,49,ta men yi lai yu ta de xi guan 。,他们依赖于他的习惯。,他们依赖于他的习惯。,41,16,0.000000
431,newstest2021.zh-en.xml,xinhua-zh-01.120203,20,tong shi ， kuo da nei xu he kuo da kai fang bing bu mao dun ， guo nei xun huan yue shun chang ， yue you li yu gou jian kai fang xin ge ju ， yue you li yu xing cheng can yu guo ji he zuo he jing zheng xin you shi 。,同时，扩大内需和扩大开放并不矛盾，国内循环越顺畅，越有利于构建开放新格局，越有利于形成参与国际合作和竞争新优势。,同时，扩大内需和扩大开放并不矛盾，国内循环越顺畅，越有利于构建开放新格局，越有利于形成参与国际合作和竞争新优势。,115,67,0.000000
432,newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"yun dong ling dui zhang ji ke he yun dong zhu li lin xiao zhai kua jie tong tai , lin dan he fu yuan hui dian ping ge you feng ge , er “ pang ran da wu ” ban de li liang ba gan zhuang zhi de ying he shang chang , geng rang jie mu “ ran ” li shi zu 。","运动领队张继科和运动助理林小宅跨界同台,林丹和傅园慧点评各有风格,而“庞然大物”般的力量拔杆装置的硬核上场,更让节目“燃”力十足。","运动领队张继科和运动助理林晓翟跨界通台，林丹和副院会点评各有风格，而""庞然大物""般的力量把干装置的应和上场，更让节目""燃""历史足。",115,75,0.000000
