index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
418,newstest2020.zh-en.xml,tsrus.cn.2113,5,ta shuo  ： “  yi xie xin ji shu bing bu shi bei yue cheng yuan guo yan zhi chu lai de ， er shi zai du cai guo jia 。,"He said, ""Some new technologies were not developed by the members of the North Atlantic Treaty Organization, but in authoritarian countries.","He said: ""Some new technologies are not developed by the wealthy member countries, but rather in authoritarian states.""",73,26,0.000000
419,newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7 yue 10 ri ， guo wu yuan chang wu hui yi jue ding ， jin nian quan mian tui kai hua zhuan bu fen guo you zi ben chong shi she bao ji jin gong zuo 。,"On July 10, at the executive meeting of the State Council, it was decided to promote the transfer of part of state-owned capital in the round to enrich the social security fund this year.","July 10, the State Council Standing Committee decided to comprehensively promote the injection of state-owned capital into social security funds this year.",83,32,0.000000
420,newstest2018.zh-en.xml,alibaba_web_data_20180124,99,yi zhi yi lai ， zhi fu bao he wei xin zhi fu zai quan qiu hua de dao lu shang yi lu gao ge 。,"All along, Alipay and WeChat Pay have been riding high on the road to globalization.","For a long time, Alipay and WeChat Pay have been singing triumphant songs all the way on the path of globalization.",62,33,0.000000
421,wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,shi yong guo cheng zhong qing jie he rong ye nian chou du kao lv bing wu chao chu ci fan wei ， fou ze hui yin qi lou ye 。,Please take the viscosity of the solution into consideration during usage and do not exceed the range; or it will lead to liquid leakage.,"During use, please clean and dry the drain annually, and consider checking for blockages to avoid exceeding the scope. Otherwise, it may cause water leakage.",70,37,0.000000
422,newstest2018.zh-en.xml,cctv_news_1117,217,zhe ju hua ， rang dang shi zai chang de zhang li ming shen you gan chu 。,The saying made Zhang Liming on the spot deeply moved.,"The sentence is unclear due to incomplete or ambiguous pinyin. However, a possible translation could be:

""This remark made Zhang Liming, who was present at the time, feel deeply moved.""

(Note: Without proper tone marks and clearer context, this is an approximate interpretation.)",49,65,0.000000
423,newstest2018.zh-en.xml,cctv_news_1217,602,ben tai xiao xi ， er ling yi qi nian 《 cai fu 》 quan qiu lun tan jiang yu shi er yue liu ri zhi ba ri zai guang zhou ju xing ， guo wu yuan fu zong li wang yang jiang chu xi lun tan kai mu shi 。,Vice Premier Wang Yang of the State Council will attend the opening ceremony of the 2017 Fortune Global Forum held in Guangzhou from December 6 to December 8,"Ben Tai Xiaxi, in 2017, the ""Wealth"" Global Forum will be held in Guangzhou from December 6th to 8th. Vice Premier of the State Council Wang Yang will attend the opening ceremony of the forum.",98,56,0.000000
424,newstest2018.zh-en.xml,007_121779752_123753,2,jiu zai fang chan zhong jie qi dai zai jie ri ji chu shou geng duo fang chan zhi ji ， ao zhou fang jia zeng fu que chuang 2013 nian yi lai zui di shui ping 。,"Just when real estate agents were looking forward to selling more real estate during the holiday season, growth rate of residential property prices was the lowest since 2013.","During the property downturn, waiting for better times to buy more properties, Australian house prices have fallen to the lowest level since 2013.",86,33,0.000000
425,newstest2018.zh-en.xml,bbc.310946,13,wo men yu yuan gong jin xing le tao lun ， ran hou ， xiang suo you zai jing zheng ji lie he jing ji bu ming lang de huan jing zhong yun ying de qi ta gong si yi yang ， wo men dui wo men ying yong yu qi ye he gong chang de chi xu yun ying mo shi jin xing le shen cha ， yi bian bao chi jing zheng li 。,"We discussed with employees then that like all companies operating in an extremely competitive and uncertain economic climate, we review our operations on an ongoing basis - and that applies across our all our businesses and sites - in order to remain competitive.","Two people had a discussion, and then, like all other companies operating in an environment of fierce competition and economic uncertainty, we examined our continuous operating model applied to enterprises and factories in order to maintain competitiveness.",134,46,0.000000
426,newstest2018.zh-en.xml,washpost.116881,14,zhe shi yi wei zai yi ge min zhu zhan da duo shu de zhou dan ren zhou zhang de gong he dang ren ， er qie ta hai chu qi di shou huan ying 。,This is a Republican governor in an overwhelmingly Democratic state who is astonishingly popular.,"He is a Republican who serves as a senator in a state where the Democratic Party has a large majority, and he is also relatively well-received by the grassroots.",75,38,0.000000
427,wmttest2023.zh-en.xml,gb-4,42,quan bao wei jie gou,Completely encased structure,"Quantitative structural analysis

(or ""Quantitative structure analysis"" depending on context)",32,22,0.000000
428,newstest2018.zh-en.xml,cctv_news_1217,119,quan mian tui kai ying gai zeng shi dian hou,"After launching the pilots to replace the business tax with a value-added tax,",Comprehensive push forward should increase by a little later.,41,14,0.000000
429,newstest2018.zh-en.xml,cctv_news_1217,542,ji qi ren de hua ta xu yao yi xie dian ji 、  duo ji ran hou hai you kong zhi qi ， xian zai zhe xie dou dou ke yi zi ji yan fa 。,"The robot needs some motors, steering gears, and controllers, all of which can now be developed ourselves.","If he wants to make a robot, he needs some electronics, microcontrollers, and control systems. Nowadays, all of these can be self-developed.",77,37,0.000000
430,newstest2018.zh-en.xml,washpost.116866,49,ta men yi lai yu ta de xi guan 。,They relied on his routine.,He comes from his habits.,36,9,0.000000
431,newstest2021.zh-en.xml,xinhua-zh-01.120203,20,tong shi ， kuo da nei xu he kuo da kai fang bing bu mao dun ， guo nei xun huan yue shun chang ， yue you li yu gou jian kai fang xin ge ju ， yue you li yu xing cheng can yu guo ji he zuo he jing zheng xin you shi 。,"Meanwhile, expanding domestic demand and opening up are not in conflict with each other, because the smoother the domestic circulation, the more conducive it will be to building a new pattern of opening up and creating new advantages for participating in international cooperation and competition.","At the same time, expanding domestic demand and expanding opening up are not contradictory. The smoother the domestic circulation, the more conducive it is to building a new open pattern, and the more conducive it is to forming new advantages in participating in international cooperation and competition.",110,60,0.000000
432,newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"yun dong ling dui zhang ji ke he yun dong zhu li lin xiao zhai kua jie tong tai , lin dan he fu yuan hui dian ping ge you feng ge , er “ pang ran da wu ” ban de li liang ba gan zhuang zhi de ying he shang chang , geng rang jie mu “ ran ” li shi zu 。","The team leader Zhang Jike and Sports Assistant Lin Xiaozhai are from different fields, but worked together, and commenters Lin Dan and Fu Yuanhui were each unique in their own way, but the appearance of the hardcore “enormous” strength gin pole made the program more “exciting”.","The sports director Zhang Ji Ke and sports assistant Lin Xiao Zhai cross the stage together, Lin Dan and Fu Yuan Hui commented on each other's style, and the powerful ""vigorous dance"" showed the fighting spirit of the athletes on the field, making the show even more ""burning"" and exciting.",110,69,0.000000
433,newstest2021.zh-en.xml,chinanews.com.229598,14,ta shuo ， gai yuan jiang ding qi yao qing shang hai zhuan jia lai sha kai zhan shou shu ji shu jiao liu 、 jiao xue cha fang 、 yi nan bing li tao lun deng ， tong shi jin yi bu kai zhan yuan cheng hui zhen ， mu qian ji hua mei zhou yi ci yuan cheng hui zhen ； ci wai ， ke shi hai jiang xuan song ren yuan jin xiu jiao liu ， jia qiang xue ke ren cai dui wu de pei yang he fa zhan 。,"He said that the hospital would regularly invite Shanghai experts to Xiamen to carry out surgical exchanges, teaching ward rounds, and discussions on difficult cases, weekly remote consultations are planned, and the department will also send staff for further training and exchanges to strengthen team cultivation and development.","He said that the hospital plans to regularly invite Shanghai experts to Sha to carry out technical exchanges on surgical techniques, teaching rounds, and discussions of difficult cases. At the same time, it will further develop remote consultations, with plans to hold remote consultations once a week. In addition, the city will also send personnel to advanced training and exchanges to strengthen the cultivation and development of the discipline's talent team.",173,86,0.000000
434,newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,kuo da ren ji guan xi quan ， geng ping deng di dui hua ， bi mian she jiao gu lv ， cai shi wo men yue fa shen ai xian shang liao de zhu yao yuan yin 。,"Expanding the interpersonal relationship circle, more equal dialogue, avoiding social concerns are major reasons for us to be fascinated with online chat.","The main reason why we are more deeply attached to the law is that we treat interpersonal relationships with greater equality, have more equal dialogue, and avoid considering practical interests.",87,38,0.000000
435,newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,liang ming tu er qi shui shou yin zou si 5 yi ying bang du pin zai ji du xing dong zhong bei bu ru yu,Two Turkish sailors jailed over £500 million drugs bust,"Two Ming maps, two seven water hands hidden, go to four five hundred million pounds poison while being arrested during extremely hard movements.

Note: This text appears to be transliterated Chinese (pinyin) that doesn't form a coherent sentence in either Chinese or English. The translation is approximate and somewhat unclear due to the fragmented nature of the source text.",60,77,0.000000
436,newstest2020.zh-en.xml,chinanews.com.102714,4,yu ji dao 2022 nian ， bei jing da xing guo ji ji chang lv ke tun tu liang jiang da dao 4500 wan ren ci ， guo ji hang ban zhan bi 20 % ；  dao 2025 nian ， lv ke tun tu liang jiang da dao 7200 wan ren ci ， guo ji hang ban zhan bi you wang da dao 30 % 。,"Beijing Daxing International Airport is expected to handle 45 million passengers by 2022, with international flights accounting for 20%, and 72 million by 2025, with international flights expected to be above 30%.","It is expected that by 2022, Beijing Daxing International Airport passenger throughput will reach 45 million passenger trips, with international flights accounting for 20%; by 2025, passenger throughput will reach 72 million passenger trips, with international flights expected to account for 30%.",132,66,0.000000
437,newstest2017.zh-en.xml,cnn.167026,12,ru jin ， quan shi jie dou neng jian zheng san jie shi jie guan jun xi meng · bai er si 、 dao ge la si he lao rui · ai er nan de si jing cai jue lun de biao xian 。 ta men ba chang gui de ti cao ji qiao yan yi de chu shen ru hua 。,"Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines.","Ru Jin, the whole world can witness the third World Cup champion Siméon Bielsa, Daglas and Laurie Airnandos' brilliant performance in the final. They transform the graceful gymnastics skills and superb performance techniques into art.",113,61,0.000000
438,wmttest2023.zh-en.xml,gb-4,34,"ben fu lu shou lu le  GB/TI 13000  gui ding de biao yi wen zi miao shu fu  13  ge , bing gei chu le ta men de tu xing . dai ma wei zhi he gong neng miao shu 。","The 13 ideographic descriptors recorded in GB/TI 13000 are compiled in this reference section along with their visuals. Code situations, and work portrayals.","Ben Fu Lu Shou Lu has GB/T 13000 stipulated character encoding text description 13 items, and provided their graphic forms. Code position and function description.",89,41,0.000000
439,newstest2021.zh-en.xml,chinanews.com.229819,25,tian bao zhi yuan shi ， kao sheng ji jia zhang yi ding yao ren zhen yue du suo bao xue xiao de lu qu zheng ce ， kan kan you mei you zhuan ye ji cha ， ji cha de xing shi shi zen me yang de ， zai chong fen kao lv fen shu de tong shi ， hai yao he li fen xi ni xuan de xue xiao he zhuan ye ， ru guo yuan xiao zai zhao sheng zhang cheng zhong ming que cai qu fen shu ji cha fang shi jin xing lu qu ， kao sheng zai xuan ze zhuan ye shi ， yao zhu yi ge zhuan ye zhi jian de ti du ， ti gao lu qu ji lv 。,"When reporting major preferences, students and parents must be sure to carefully read the university’s admissions policies to see if there are major point deductions, and while considering the point values, must also carefully consider their universities and majors of choice; if the university lists clear major point deductions in the Admission Guidelines, they should pay close attention to the point tiers of different majors so they can maximize their chances of admission.","When filling out the志愿 (volunteer/application form), parents and candidates must carefully read the admission policies of the schools they are applying to, to see if there is a major adjustment policy and what form the adjustment takes. While fully considering scores, they should also reasonably analyze the schools and majors they have chosen. If the school clearly adopts a score-based adjustment method for admissions, when candidates select majors, they should pay attention to the gaps between majors and improve admission chances.",216,107,0.000000
440,newstest2018.zh-en.xml,reuters.196718,8,ke shuo ， ta ye hen “ gao xing ” e luo si jie shou le chong xin can sai de biao zhun 。,"Coe said he was also ""pleased"" that Russia accepted the criteria for its reintroduction.","He said that he was also very ""happy"" that Russia accepted the standard for re-participation.",61,23,0.000000
441,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,chuan shou gong xie de nv ren   a de li an na • cui ji ya ni   zhu ， dong yan nan ， chen hui jie   yi  9787513306645  xin xing chu ban she 【 zhi fa 】,"Very Valentine by Adriana Trigiani, translated by Dong Yannan, Chen Huijie, 9787513306645, New Star Press [direct shipping]","Women Who Pass Down Handicrafts, A. De Li An Na • Cui Ji Ya Ni, Chief Editor, Dong Yan Nan, Chen Hui Jie, Translation, 9787513306645, Xinxing Publishing House [Binding Method]",86,63,0.000000
442,newstest2021.zh-en.xml,chinese.dw.com.5398,10,zhen dui ying guo zuo chu de jue ding ， xi ban ya wai jiao bu zhou ri biao shi ， gai guo yi qing de dao kong zhi 。,"In response to the UK’s decision, Spain’s Ministry of Foreign Affairs expressed on Sunday that the country’s epidemic was under control.","In response to the decision made by Britain, Spain's Foreign Ministry stated on Thursday that the country has brought the pandemic under control.",71,29,0.000000
443,newstest2018.zh-en.xml,washpost.116866,34,di er ge cuo wu shi zai ling yi fen bao dao tong yi ge gu shi de bao zhi bei mo shou hou mei you qiang po wa er di zi wei zi shen an quan kao lv li kai mo xi ge 。,The second mistake was not forcing Valdez to leave the country for his own safety after the seizure of another newspaper that carried the same story.,"The error was in another newspaper report of the same story, where Murdoch's newspaper did not forcibly prevent Walesa from considering his own safety and leaving Mexico.",84,38,0.000000
444,newsdev2017.zh-en.xml,telegraph.294748,15,bu guo wo men da duo shu ren ning yuan hui dao kong tiao ke cang zhong ， chuan shang de nv an mo shi hai lun na （ wo ke bu shi kai wan xiao ） hui yi jing pu hao le wo men de chuang ， bu chong hao bing xiang zhong de shi pin ， ran hou zai zhuo shang liu xia yi he xin de qiao ke li 。,"Instead, most of us retreat to our air-conditioned cabins where Helena, the ship's masseuse - I'm not joking - will have made our beds, restocked our minibars and left a new box of chocs on the table.","But most of us would rather go back to the air-conditioned cabin, and the stewardess's massage mode is not to mention (I'm not joking) has already made our bed, replenished and filled the things in the cabin, and then left a box of fresh chocolate on the table.",131,67,0.000000
445,newstest2017.zh-en.xml,dailymail.co.uk.170717,16,ni dai biao de shi  CBC  he jia na da ， ni de yan xing shi de wo men da jia ting qi lai dou xiang yi qun zhong zu zhu yi zhe 。# zhen ling ren tao yan 。,You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.,"You represent CBC and Canada, your performance makes all of us listen like a group of racist activists. It's truly disgusting.",85,29,0.000000
446,newstest2019.zh-en.xml,chinanews.com.9985,12,han guo guo fang bu jie shao ， han fang jiang pai 6 zhi kao cha chuan dui hai shui shen du deng jin xing tan ce ， wei gai shui yu an quan hang xing ti gong ji chu xin xi ； dai diao cha wan cheng hou ， jiang wei min jian chuan zhi lai wang ti gong dao hang di tu 。,"The South Korea Defense Ministry said that South Korea would send six inspection vessels to explore the depth of the sea water to provide basic information for the safe navigation in such water areas; after the investigation was completed, navigation maps would be provided for civilian vessels.","South Korea's defense ministry did not provide details, but the South Korean side will dispatch 6 survey ships to conduct surveys on seawater depth and other factors, providing basic information for the safety of ships in the waters; after the survey is completed, it will provide navigation maps to civilian ships for passage.",125,66,0.000000
447,newstest2019.zh-en.xml,qq.com.240,15,zhe zuo “ ying xiong ji nian bei  ” ，  bu rong ren he wu sun he po huai 。,"This ""monument of heroes"" cannot be stained or damaged.",This monument to heroes must not be desecrated or damaged by anyone.,56,18,0.000000
448,newstest2018.zh-en.xml,cctv_news_1117,176,shou ci zai ru lian he guo da hui an quan jue yi 。,It was included into the safety resolution of the United Nations General Assembly.,First time at the United Nations General Assembly Security Resolution.,44,14,0.000000
449,newstest2021.zh-en.xml,chinanews.com.229637,1,58 kuan qin hai yong hu quan yi xing wei de APP zao bao guang   she shi yu jia shang shi gong si - zhong xin wang,"58 Apps that violate user rights and interests are exposed, involving more than 10 listed companies - Ecns.cn","58 Kuan Qin Hai Yong Hu Quan Yi Xing Wei de APP Zao Bao Guang She Shi Yu Jia Shang Shi Gong Si - Zhong Xin Wang

(Note: This appears to be a Chinese headline that translates roughly to: ""58.com Kuan Qin Hai User Rights Violation APP Report Exposure Incident at Jiashang City Company - China News"")

However, without proper punctuation and context, a more accurate translation would require the original Chinese characters rather than pinyin romanization.",65,138,0.000000
450,newstest2017.zh-en.xml,ifeng0812.news.49765262_0,7,ju nei di hai guan gui ding ， zuan shi fei lv ke yu xing cheng zhong de yong pin huo bi xu pin ， gu shu yu huo pin fan chou ， chu ru jing shi xu shen bao ， fou ze huo lie zuo zou si ， qing kuang yan zhong ke bei pan ru yu 。,"According to the provisions of the Mainland Customs, diamonds are neither supplies nor necessities during the trip and thus belong to the scope of goods. So such diamond should be declared at entry and exit. Otherwise, it shall be classified as smuggling. People may be sentenced to jail.","According to customs regulations, diamond jewelry is a consumable or necessity formed during the process of gem cutting and processing, so it falls within the category of goods. Customs declaration is required when importing or exporting, otherwise the goods may be confiscated as smuggling, and in serious cases may be sentenced to imprisonment.",111,68,0.000000
451,newstest2020.zh-en.xml,chinanews.com.102550,4,ji ri qi ， pu tong chang sha shi min ji ke deng lu Apollo guan wang shen qing cheng wei zhong zi yong hu ， bing you ji hui shi cheng ti yan 。,"From today, Changsha citizens can log on to the Apollo official website and apply to participate, and may win the chance to have a trial ride.","Recently, ordinary citizens in Changsha can log into the Apollo official website to apply to become a Zhong Zi user, and have the opportunity to experience the vehicle.",73,39,0.000000
452,newstest2018.zh-en.xml,guardian.181611,22,wei da de yan jiang zhe la shen ? lin bo  (Rush Limbaugh) ， shi te lang pu lai lin shi de yi wei shi xi zhe ， ta zai  2010  nian ren wei ， zi you zhu yi bing bu shi yao qing ren he ren ， er ta xian zai shi yi ming zao qi de xin bao shou zhu yi zhe ， jiang mei guo de zhi hui huo yan dai gei yu mei de shi jie ：“ zi you nv shen shi yong wang wu qian de 。,"The great loudmouth Rush Limbaugh, a kind of John the Baptist for the coming of Trump, argued in 2010 that Liberty is not inviting anyone in, but is rather an early neocon, taking the American flame out to the benighted world: ""Lady Liberty is stepping forward.","What did the great orator say? Rush Limbaugh was a staunch advocate of Trump, and in 2010 he believed that libertarianism was not inviting anyone, but he is now an early neoconservative, passing America's wisdom or inflammatory words to the world that envies America: ""The goddess of liberty is eternally timeless.""",165,80,0.000000
453,newstest2021.zh-en.xml,chinanews.com.229534,5,yi ju 《 zhong guo gong chan dang ji lv chu fen tiao li  》 《  zhong hua ren min gong he guo jian cha fa 》 deng you guan gui ding ， jing nei meng gu zi zhi qu ji wei chang wei hui hui yi shen yi bing bao nei meng gu zi zhi qu dang wei pi zhun ， jue ding ji yu bai jin hai kai chu dang ji chu fen ， an gui ding diao zheng qi xiang shou de dai yu ； shou jiao qi wei ji wei fa suo de ； jiang qi she xian fan zui wen ti yi song jian cha ji guan yi fa shen cha qi su ， suo she cai wu sui an yi song 。,"As per requirements of the Regulations of the Communist Party of China on Disciplinary Punishment, Law of the People's Republic of China on Supervision and other regulations, after review by the Standing Committee of the Inner Mongolia Autonomous Region Discipline Inspection Commission and submission to the Party Committee of Inner Mongolia Autonomous Region for approval, Bai Jinhai is to be expelled from the Party and his treatment adjusted accordingly; his illegal gains are to be confiscated, and he will be investigated and charged under the law for his alleged criminal offenses; involved financial items will be transferred with the case.","According to the relevant provisions of the ""Regulations on Disciplinary Punishment of the Communist Party of China"" and the ""Procuratorial Law of the People's Republic of China,"" after being reviewed and approved by the Inner Mongolia Autonomous Region Commission for Discipline Inspection at its committee meeting and by the Inner Mongolia Autonomous Region Party Committee, it is decided to: impose party disciplinary punishment on Bai Jinhai and remove him from his party position; adjust the treatment he enjoys according to regulations; revoke his qualification for legal officer status; refer the suspected criminal issues to the procuratorial organ for legal prosecution; and deal with his financial matters according to law.",217,143,0.000000
454,newstest2018.zh-en.xml,054_30098764,1,zha ke bo ge xi wang jie zhu Jarvis xiang mu yong zi ji de sheng yin kong zhi jia li de suo you dong xi ， cong yin yue dao deng guang zai dao wen du 。,"Zuckerberg hopes to use Jarvis to control everything at home, from music to lights to temperature, with his voice.","Zha Ke Bo is hoping to use the Jarvis project to control everything in his home with his own voice, from music to lights to temperature.",82,36,0.000000
455,newsdev2017.zh-en.xml,ifeng0812.news.49766697_0,6,min tai zhi jian xian you hai shang ke yun hang xian 8 tiao ， kong zhong zhi hang ke yun hang xian 7 tiao ， bu ding qi hang xian 4 tiao ； zai liang an hai shang ji kong zhong hang xian ke yun liang zhong ， min tai hang xian de fen e fen bie zhan 98% he 10% yi shang 。,"Between Fujian and Taiwan, there are eight ocean passenger shipping routes, seven direct passenger air routes and four unfixed air routes. Of the passenger volumes of the ocean routes and air routes between Taiwan and the Mainland, the shares of Fujian-Taiwan routes are over 98% and 10%, respectively.","Between the Mainland and Taiwan, there are currently 8 shipping routes, 7 air routes, and 4 irregular routes; among the cross-strait sea and air routes in operation, the Mainland-Taiwan routes account for 98% and over 10% respectively.",133,62,0.000000
456,newsdev2017.zh-en.xml,ifeng0812.news.49763944_0,10,8 yue 10 ri ， po yu jing fang ya li ， gong mou dao e zhou shi gong an ju liang zi hu fen ju wu tong hu pai chu suo tou an zi shou 。,"Due to pressure from the police, Mr. Gong surrendered himself to the Wutonghu police station of the Liangzihu branch of the Ezhou Municipal Public Security Bureau on August 10.","August 10th, together with the capital police station, coordinated with the Public Security Bureau of E Zhou City's two subsidiary divisions and the Wutong Lake Police Station to investigate and handle the case.",78,46,0.000000
457,newstest2019.zh-en.xml,reuters-zh.210,5,FDA hai cheng ， zai hua hai yao ye fa xian shang shu za zhi ru he chan sheng bing gai shan qi zhi liang kong zhi ti xi zhi qian ， jiang yi zhi jin zhi jin kou 。,FDA also said that imports would be banned until Huahai Pharmaceutical found out how the impurities were produced and improved its quality control system.,"FDA has announced that before discovering how the aforementioned miscellaneous impurities are generated in Chinese medicine and improving its quality control system, it will continue to ban imports.",88,39,0.000000
458,newstest2021.zh-en.xml,chinanews.com.229575,3,wen zhang biao shi ， zai jin shi duo nian shi jian li ， zhong guo dui guo nei yan jiu he gong gong wei sheng jian she fang mian jin xing le da liang de tou zi ， zhe shi de zhong guo dui xin guan de zhun bei bi dang nian yan zhong ji xing hu xi dao zong he zheng (SARS) de zhun bei yao chong fen de duo 。,"As the article mentioned, China’s large investment in domestic research and public health reinforcement over the past decade made China much more prepared for COVID-19 than it was for Severe Acute Respiratory Syndrome (SARS).","The article states that over the past several years, China has made substantial investments in domestic research and public health infrastructure construction, which has made China's preparedness for COVID-19 much more sufficient compared to its preparedness for severe acute respiratory syndrome (SARS) back then.",141,60,0.000000
459,newsdev2017.zh-en.xml,dailymail.co.uk.170800,22,sha xin de lv shi qiao na sen · ke luo biao shi ， zhe ming yi hun qie xi xia you er zi de fu qin shi ge “ guang rong de luo zi ”（ wei du fan xiao lao de pao tui song huo ren ）。,"Sahin's lawyer, Jonathan Crowe, said the married father-of-two was a 'glorified mule'.","Newly hired lawyer Jonathon Clovis indicated that this man, who abandoned his wife and child, is a ""glorious deserter"" (someone who ran away to escape child support).",95,45,0.000000
460,newstest2021.zh-en.xml,rfi-chinese.16516,5,xin wen gao qiang diao ， zong ti shang ， ren min bi hui lv chu yu he li jun heng shui ping ， bing mei you bei di gu 。,"“On the whole, the RMB exchange rate is at a reasonable and balanced level and is not undervalued,” the press release stressed.","The press release emphasizes that overall, the people's necessary expenses will definitely maintain a reasonable balance and have not been neglected.",72,29,0.000000
461,newstest2019.zh-en.xml,chinanews.com.1628,14,ju guo jia shi chang jian guan zong ju tong ji ， mu qian wo guo you fu wu ren zheng ji gou 130 yu jia ， fu wu ren zheng ren yuan liang qian yu ren ， you xiao ren zheng zheng shu jin ba qian zhang 。,"According to the statistics of the State Administration for Market Regulation, there are more than 130 service certification institutions with over 2000 service certification staff and nearly 8000 valid authentication certificates at present in our country.","According to statistics from the State Administration for Market Regulation, there are currently over 130 service certification organizations in our country, with more than 2,000 service certification personnel, and approximately 8,000 valid certification certificates.",103,52,0.000000
462,wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,18,zhi de ！,Worth buying!,It's worth it!,29,8,0.000000
463,newstest2017.zh-en.xml,peopledaily0812.energy.c71661-28630949,2,zhe fen bao gao bu jin ling shi chang dui OPEC de xin yu chan sheng huai yi ， you jia fu su de dao lu kong pa reng ran bu man jing ji 。,The report cannot prevent the market from doubting the credibility of OPEC. Oil recovery path is still bristled with thorns.,"This report not only causes the oil market to lose confidence in OPEC, but the path of rising prices may still fail to satisfy the economy.",75,33,0.000000
464,newstest2018.zh-en.xml,cctv_news_1117,437,zhong gong zhong yang ban gong ting 、 zhong gong zhong yang dui wai lian luo bu shou zhong gong zhong yang he xi jin ping zong shu ji de wei tuo,The General Office of the CPC Central Committee and the International Department of CPC Central Committee were entrusted by the CPC Central Committee and General Secretary Xi Jinping,"The General Office of the Communist Party of China Central Committee and the Department of International Liaison of the Communist Party of China Central Committee, under the authorization of Comrade Xi Jinping, General Secretary of the Communist Party of China Central Committee",77,52,0.000000
465,newstest2018.zh-en.xml,cctv_news_1117,83,e zhong guan xi jin zhan shun li ， he zuo cheng guo feng shuo 。,The Russia-China relations have been progressing very smoothly and made enumerable great achievements.,"The relationship between the two countries is developing smoothly, and cooperation achievements are remarkable.",50,20,0.000000
466,newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,13,fan dui zhe ren wei ， zhe shi yi chang “ bu gong ping de gong tou ”， yi dan tong guo ， jiang fu yu jun fang geng duo quan li 。,"Opponents believed that this is an ""unfair referendum"". Once the constitution is passed, the military will gain more power.","Opponents believe this is an ""unfair power grab,"" and once it passes, it will give the military more power.",73,28,0.000000
467,newstest2020.zh-en.xml,international_times-zh.150,13,“ zai zhe ge guo cheng zhong ， ke neng you ren hui shuo xie hua ， na shi jian guai bu guai de 。”,"""In the process, someone may say something, and that's not surprising. ""","""In this process, some people might say some unpleasant things, which is strange or not strange.""",66,26,0.000000
468,newsdev2017.zh-en.xml,bbc.242506,14,17:30， ke si di · xin ke lai chu men qu zhao ta de mu qin he zi mei 。,At 17:30 Kirsty Sinclair went out to meet her mother and sister.,"17:30, Cassidy Xinkelai went out to look for his mother and sister.",50,25,0.000000
469,newstest2017.zh-en.xml,ifeng0812.news.49768431_0,5,1 fen zhong hou pu cheng zai zuo lu qian cha chuan zhong ， yu da bao jin qu zhong lu sao she wei ti zheng bu wei ， li fan men jiang deng xiao fei jiang qiu mo shou 。,"One minute later, Pu Cheng crossed on the left wing and Yu Dabao strafed the unkicked-out part of the mid-way in the penalty area. Lifang goalkeeper Deng Xiaofang confiscated the goal.","One minute later, Pu Cheng was in the left lane ahead, checking the passage in the car. With the big package entering the middle lane, the sweeping was not in place properly. The front gate will wait for the small expense request to touch the end.",91,60,0.000000
470,wmttest2023.zh-en.xml,personal_care_appliances-5-zh_0172161-51,2,yi jing shi yong le 3-4 ci le 。,I've used it 3-4 times.,I have already used it 3-4 times.,40,15,0.000000
471,wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_155073907,16,hua zhuang shi ， she ying shi ， hou qi she ji ， yi ge jing liang de tuan dui 。,"They really have an excellent team including the makeup artist, the photographer and the later design.","makeup artist, photographer, post-production design, a professional team.",58,17,0.000000
472,newstest2018.zh-en.xml,cctv_news_1217,226,sa jin ta ye fu biao shi ， ha fang yuan ji ji luo shi hao liang guo ling dao ren da cheng de zhong yao gong shi ， wei jin yi bu tui jin chan neng he zuo chuang zao liang hao tiao jian 。,Sagintayev said Kazakhstan is willing to actively implement the important consensus reached by the leaders of the two countries and create favorable conditions for further promoting cooperation in maintaining capacity.,"According to the financial reports, the cooperation framework between the two countries' leaders is an important consensus, creating favorable conditions for further advancing industrial cooperation.",95,32,0.000000
473,wmttest2022.zh-en.xml,social_zh_twitter.com_49204733,18,xian zai she hui zong ti xi wang geng zhu zhong gong ping ， tong shi zhong mei xiang zheng ， pian zuo shi ken ding de ， gu ji hai de chi xu hen duo nian 。,"The society wishes an environment of fairness; at the same time, the conflict between China and the U.S. determines a trend of the left wing; it is estimated to continue many years.","Now society as a whole hopes to pay more attention to fairness, and at the same time the conflict between China and the United States is certain, so it is estimated that it will last for many more years.",82,46,0.000000
474,wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_118521981,6,gan xie jin tian pai hun sha zhao de suo you gong zuo ren yuan ， qi dai cheng pian de chu lu 。,"Thanks to all the staffs working for my pictures today, and I’m looking forward to the final pictures.","Thank you to all the staff who participated in today's filming, looking forward to the smooth progress of this production.",57,26,0.000000
