index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
372,newstest2017.zh-en.xml,bbc.242436,21,dan shi ， guan fang shuo fa —— yi ge ceng bei shi wei zong tong hou xuan ren de ren xuan tu ran jian xuan ze zhi zhang e luo si de huan jing zheng ce —— yin lai le zhong duo huai yi 。,"But the official claim - that a man once touted as a potential president, suddenly wanted to run Russia's environmental policy - has been met with great scepticism.","However, the official explanation—that a once-presidential candidate suddenly chose to take charge of Russia's environmental policy—has drawn much skepticism.",76,30,0.000000
373,newstest2017.zh-en.xml,ifeng0812.news.49767755_0,8,ji lin sheng lin ye ting biao shi ， jia qiang zhong e liang guo hu 、 bao bao hu he zuo ， bu jin shi zhong guo dong bei hu 、 bao bao hu mian lin de shi fen jin po de ren wu ， ye shi wei xi e luo si hu 、 bao zhong qun jian kang di dang wu zhi ji 。,"According to the Jilin Provincial Forestry Department, the cooperation on enhancing the protection of tigers and leopards of China and Russia is not only quite pressing task for the protection of manchurian tigers and Northeastern leopards, but also a priority to maintain the population health of tigers and leopards of Russia.","The Jilin Provincial Forestry and Grassland Administration stated that strengthening tiger and leopard protection cooperation between China and Russia is not only a very urgent task facing the protection of tigers and leopards in Northeast China, but also a top priority for maintaining healthy tiger and leopard populations in Russia.",96,54,0.000000
374,wmttest2023.zh-en.xml,other-2-zh_0473305-177,11,xian zai duo yong kai guan dian yuan ， zhe ge sha da de bian ya qi gu ji de you 4KG。,"The majority of power supplies used today are switching power supplies, and this ridiculously huge transformer weighs approximately 4KG.","Nowadays, switching power supplies are mostly used; this massive transformer of yours probably weighs 4kg.",46,20,0.000000
375,newstest2019.zh-en.xml,chinanews.com.1418,9,zhong ke fan tai quan xi xiang mu wan dun ji zhong shi ji di ， guo nei shou tai 、 shi jie zui da de zhao wa ji chao lin jie er yang hua tan ya suo ji shi yan ping tai kai gong jian she 。,"CAS vanadium-titanium whole series project 10,000-ton pilot base, the first domestic and the world’s largest megawatt-scale supercritical carbon-dioxide gas compressor experimental platform started construction.","Construction has begun on the world's largest and China's first supercritical CO2 compressor test platform for the Zhongke Fan Taiquan system project in Wandun, Jizhong.",71,37,0.000000
376,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-298_doc03,2,na zong zhi wo bu jiao le,"Anyway, I won’t place the order.","In short, I'm not paying.",27,9,0.000000
377,newstest2019.zh-en.xml,chinanews.com.1602,25,ta hu yu zai min ren nai ， bing cheng dang ju hui jin kuai zhan kai chong jian gong zuo 。,"He called for the victims to be patient, and said that the authority would carry out the reconstruction works as soon as possible.",The authorities are prioritizing the well-being of the people and have pledged to begin reconstruction work as soon as possible.,46,23,0.000000
378,newstest2020.zh-en.xml,chinanews.com.102830,1,bei jing shi chang jian guan bu men jie qian kai zhan zong he zhi fa   shang pin jia ge ji ben wen ding,"Beijing Market Regulator Initiates Comprehensive Law Enforcement before the Holiday, CPI Basically Remains Stable","Beijing market regulatory authorities have carried out integrated law enforcement ahead of the holidays, and commodity prices remain generally stable.",49,22,0.000000
379,newstest2018.zh-en.xml,bbc.310946,14,ta bu chong dao ：“ jin nian lai ， wo men zai tuo er ke luo si  (Tollcross)  gong chang de tou zi chao guo  500  wan ying bang ， te bie shi zai sheng chan xian he yun ying gai jin fang mian 。,"She added: ""In recent years, we have invested over £5m in our Tollcross site, notably on production lines and operational improvements.","He added: ""In recent years, we have invested over £5 million in our Tollcross factory, particularly in production lines and operational improvements.""",85,29,0.000000
380,newstest2018.zh-en.xml,cctv_news_1217,343,zhe jiang chuan cheng hong yang hong chuan jing shen ， ji li gan bu qun zhong fen fa jin qu gan zai shi chu zou zai qian lie 。,Zhejiang has both inherited and promoted the spirit of the Red Ship and encouraged agents and the people to forge ahead in their work at the forefront.,"Zhejiang inherits and promotes the red boat spirit, inspiring cadres and the masses to forge ahead, work hard, and stay at the forefront.",53,29,0.000000
381,wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,17,dao jian shen yu 02: ai en ge lang te 【 zheng ban tu shu   wu you shou hou 】,"Sword Art Online 02: Sword Quest [Authentic book, worry-free after-Sale services]","Sword Art Online 02: Aincrad [Genuine book, worry-free after-sales service]",43,22,0.000000
382,newstest2018.zh-en.xml,cctv_news_1217,57,bi ci li jie 、 xiang hu zhi chi 、 xie tiao pei he 。,that concern both of our core interests and major concerns.,"Mutual understanding, mutual support, and coordination.",37,9,0.000000
383,newstest2020.zh-en.xml,reuters-zh.15799,4,ou zhou yang hang yu 9 yue 12 ri jiang xi zhi ji lu xin di ， bing ji hua chong qi gou zhai ， yi ya di jie dai cheng ben ， xi wang ji ci ji li jing ji fu su bing tui sheng tong zhang lv 。,"The European Central Bank cut interest rates to a record low on September 12 and plans to restart bond purchases to reduce borrowing cost, thus hoping to stimulate economic recovery and push up the inflation rate.","The European Central Bank will lower interest rates to a record low on September 12 and plans to restart bond purchases to suppress borrowing costs, hoping to stimulate economic recovery and boost inflation.",79,37,0.000000
384,newsdev2017.zh-en.xml,bbc.242506,15,jin jin guo le 11 fen zhong ， ta jiu jie dao le xin ke lai da lai de dian hua ， ta de sheng yin ting qi lai “ hen zhen jing ”。,"Just 11 minutes later she received a phone call from Sinclair, who sounded ""shocked.""","Just 11 minutes later, he received a phone call from Lincoln, and his voice sounded ""very calm.""",58,23,0.000000
385,newstest2018.zh-en.xml,040_105253380_114814,3,"gai su song cheng ，iPhone 6s he yu zhi lei si de ping guo she bei jun qin fan le 7,657,386 hao mei guo zhuan li ， gai zhuan li ming cheng wei 《 zong he dian chi fu wu xi tong 》。","The lawsuit claimed that iPhone 6s and Apple equipment similar to it have violated US Patent No. 7,657,386, which is known as “Integrated battery service system”.","According to the lawsuit, the iPhone 6s and similar Apple devices all infringe upon U.S. Patent No. 7,657,386, titled ""Integrated Battery Management System.""",82,42,0.000000
386,newstest2019.zh-en.xml,reuters-zh.195,1,lu tou hua sheng dun / mo xi ge 9 yue 28 ri  -  mo xi ge zhou wu cheng ， jing guo shu ri de zheng lun ， mei guo zong tong te lang pu de zheng fu he jia na da zheng zai zuo chu qie shi nu li yi qiu jie jue mao yi zheng ce fen qi ， ling wai jie chong jing bei mei zi you mao yi xie ding (NAFTA) you wang wei chi san fang xie ding xing shi 。,"Report of Reuters on September 28 in Washington/Mexico: Mexico said on Friday that after days of debates, the U.S. President Trump's government and Canada were making real efforts to resolve trade policy differences, raising hopes that the North American Free Trade Agreement (NAFTA) would maintain the form of a tripartite agreement.","Reuters, Washington/Mexico City, September 28 – Mexico said on Friday that after days of negotiations, the U.S. Trump administration and Canada are making concrete efforts to resolve their trade policy differences, with the North American Free Trade Agreement (NAFTA) likely to remain a trilateral accord.",132,61,0.000000
387,newstest2018.zh-en.xml,rt.com.68098,8,zhe shi gai zu zhi zai mei guo zhen dui mou ge zhou fa bu de di yi ge ci lei jing gao 。,It is the first such warning that the organization has issued for a state in the US.,This is the first such warning issued by the organization against a specific state in the United States.,48,19,0.000000
388,wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-230_doc0,1,can ting zhi gei wo na yi dai ， yao zhuang dao dai zhong ， tian qi leng,"The restaurant gave me only one bag to keep the foods, and it’s really cold.",Can you please give me that bag? I need to pack it into the bag. It's cold outside.,39,23,0.000000
389,newsdev2017.zh-en.xml,cnn.166883,20,ru jin ， ta cheng wei zi zhu da ma yan jiu de zui da de lian bang gong gong ji jin ， bing qie shi da ma ben shen de wei yi gong ying shang 。,"Today, it is the biggest federal public funder of marijuana research and has been the sole supplier of the marijuana itself.","Today, it has become the largest federal public fund for independent cannabis research, and is the sole supplier of cannabis itself.",60,24,0.000000
390,newstest2020.zh-en.xml,chinanews.com.102745,17,jin nian 6 yue ， fei lv bin gui mo zui da de “ dian zi qian bao ”GCash tui chu le fei lv bin ban “ ma yi sen lin  ” ，  gu li fei lv bin yong hu tong guo di tan sheng huo geng hao di bao hu huan jing 。,"In June this year, GCash, the largest digital wallet in the Philippines, launched a Philippine version of ""Ant Forest"" to encourage users to better protect the environment by living a low-carbon life.","In June of this year, the Philippines' largest e-wallet, GCash, launched a Philippine version of ""Ant Forest,"" encouraging Filipino users to better protect the environment through low-carbon living.",87,40,0.000000
391,newsdev2017.zh-en.xml,ifeng0812.news.49764459_0,13,mu qian mei guo si fa bu zheng yu ba er de mo shi zheng fu xie shang ， zheng qu jiu gai shi jing ju xi tong gai ge da cheng xie yi 。,Currently the U.S. Department of Justice is in talks with the Baltimore Municipal Government to reach an agreement over reform of the city's police system.,"Currently, the U.S. Department of Justice is negotiating with the Baltimore city government, seeking to reach an agreement on the reform of the city's police system.",61,34,0.000000
392,newstest2018.zh-en.xml,euronews-en.117983,1,ju xie lou de dian hua ji lu xian shi ， te lang pu ceng xiang mo xi ge shi ya yao qiu zhi fu bian jing zhu qiang fei yong,Trump pressured Mexico on border wall payment according to leaked phone call transcripts,The phone records from the Ju Xie Lou show that Trump once demanded Mexico pay for the border wall.,56,20,0.000000
393,newstest2017.zh-en.xml,ifeng0812.news.49766281_0,10,JX neng yuan biao shi ，“2015 nian di zhi hou ， zhong guo kai shi xiang ao da li ya chu kou gao pin zhi di qing you ”， zai ya zhou shi chang shang yu ri ben chan pin xing cheng jing zheng 。,"According to JX Energy, ""After the end of 2015, China began to export high-quality light oil to Australia."" Such light oil products are competitive with Japanese products on the Asian market.","JX Nippon Oil & Energy stated, ""After the end of 2015, China began exporting high-quality diesel to Australia,"" forming competition with Japanese products in the Asian market.",81,38,0.000000
394,newstest2020.zh-en.xml,chinanews.com.102777,3,fa guo pi ti ye - sa er pei te li er yi yuan zhuan jia ma sai e si · pei xi ge li weng ling dao de zhe xiang yan jiu biao ming ， nao li lao dong he ti li lao dong zhi jian you zhe bu ming xian de lian xi ： liang zhe dou xu yao dui huo dong jin xing ren zhi kong zhi 。,"The study, led by Mathias Pesiglione from the Pitie Salpetriere Hospital in France, showed a weak link between mental and physical work: both require cognitive control of activities.","This study, led by expert Marc-Olivier Péchrigé at the Pitié-Salpêtrière Hospital in France, shows that there is a subtle connection between mental labor and physical labor: both require cognitive control of activities.",108,48,0.000000
395,newstest2021.zh-en.xml,chinanews.com.229711,5,yin wei yi qing yuan yin ， xian chang zhi wei bu fen zheng fu nei ge cheng yuan he li fa zhe an pai 50 ge xi wei ， ling zhuan she shi pin hui yi shi gong qi ta nei ge cheng yuan 、 di fang zheng fu guan yuan deng guan kan 。,"Due to the pandemic, only 50 seats were arranged for some government cabinet members and legislators at the scene, and a special video conference room was set up for other cabinet members and local government officials.","Due to the pandemic, only 50 seats have been arranged at the venue for select cabinet members and legislators, with a separate video conference room set up for other cabinet members, local government officials, and others to watch.",83,45,0.000000
396,newstest2017.zh-en.xml,peopledaily0812.health.c398004-28632031,9,yun ma bu jin ke yi mian fei 24 xiao shi he yi dui yi de zhu guan yi sheng wen zhen ， hai ke yi fu fei ding xiang xun yi wen zhen 。,"Pregnant women can not only enjoy 24 hours of medical services free of charge and one-on-one inquiry with doctors, but also pay for medical counseling.","Yunmabu not only provides free 24-hour one-on-one consultations with attending physicians, but also offers paid specialized medical consultations.",63,30,0.000000
397,newstest2021.zh-en.xml,xinhua-zh-01.120431,10,“ wo men jue bu shi zai jin xing jun bei jing sai 。 dan wo you ze ren che di ren qing wo men ke neng mian lin de wei xie 。”,“We are not starting an arms race at all. But I am responsible for thoroughly acknowledging the possible threats we face. ”,“We are by no means engaged in an arms race. But I have a responsibility to fully recognize the threats we may face.”,57,26,0.000000
398,newstest2018.zh-en.xml,cctv_news_1117,8,yu zheng sheng zhu chi bing jiang hua 。,Yu Zhengsheng chaired the meeting and gave an address.,Yu Zhengsheng presided over the meeting and delivered a speech.,29,13,0.000000
399,wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,2,cha bu duo ding ji dian dong le ， you hen duo zhong jie ya mo shi ， dan shi hen shao ren hui tian tian huan bu tong mo shi shua ba 。,"There are numerous cleaning modes on this virtually premium electric, but few users will switch their brushes between settings every day.","It's pretty much a top-tier electric toothbrush, and it has a lot of different cleaning modes, but very few people would actually switch between different modes every day to brush their teeth.",56,39,0.000000
400,wmttest2023.zh-en.xml,xm-0,3,chan pin jie shao,Merchandise Description,Product introduction,21,2,0.000000
401,newstest2020.zh-en.xml,jingji_guancha_bao-zh-01.230,25,ci wai ， jin nian sai li si hai zai gong ye da ma 、 qu kuai lian ke ji deng xin xing ling yu jin xing bu ju 。,"In addition, this year, Thalys is also deploying in emerging areas such as industrial marijuana and blockchain technology.","In addition, this year Ceris has also been making strategic investments in emerging fields such as industrial hemp and blockchain technology.",52,24,0.000000
402,newstest2021.zh-en.xml,rfi-chinese.16537,8,ha li he mei gen jin nian 1 yue xuan bu ji hua guo geng du li de sheng huo ， bing jiang zi shi qi li 。,"In January of this year, Harry and Meghan announced their plans to live a more independent life and support themselves economically.",Harry and Meghan announced in January of this year that they plan to live a more independent life and become financially self-sufficient.,51,25,0.000000
403,newstest2018.zh-en.xml,cctv_news_1117,522,wan shang hao 。,Good evening.,Good evening.,21,3,0.000000
404,newstest2020.zh-en.xml,chinanews.com.102805,1,yi “ shu ju guang gu 、 zhi xiang wei lai ” wei zhu ti de “ di qi jie zhong guo ji suan ji xue hui da shu ju xue shu hui yi ”27 ri zai wu han jie mu ， jin qian wei da shu ju yan jiu ling yu de zhuan jia xue zhe he hang ye ling xiu ， guan zhu da shu ju re dian yan jiu wen ti ， jie du da shu ju zai ren gong zhi neng shi dai de ji shu jin cheng 。,"On September 27, the Seventh China Computer Federation Big Data (CCF Big Data) Conference, an academic conference put on by the federation, was held in Wuhan City with the theme of “Gathering Data to Wisely Interpret the Future”, where it attracted nearly one thousand experts, scholars, and industry leaders in the field of big data to focus on big data hotspots and interpret the technical progress of big data in the era of artificial intelligence.","The ""7th China Computer Federation Big Data Academic Conference,"" themed ""Data Leads the Light, Heading Towards the Future,"" opened in Wuhan on the 27th. Thousands of experts, scholars, and industry leaders in the field of big data research gathered to focus on cutting-edge big data research topics and interpret the technological progress of big data in the era of artificial intelligence.",132,76,0.000000
405,newstest2018.zh-en.xml,sogou_web_data_20180206,83,zhe xie wen ti yin qi le you guan bu men de zhong shi ， ye yin qi le wai jie dui yu shi fou xian zhi qi ye zou chu qu de ge zhong yi lun 。,"These problems have attracted the attention of relevant departments, and have also triggered discussions by the outside word as to whether enterprises going abroad should be restricted.",These issues have attracted the attention of relevant departments and also sparked various discussions externally about whether to restrict enterprises from going global.,59,24,0.000000
406,wmttest2023.zh-en.xml,wdr-2,27,2007 nian zhi 2018 nian jian ， gui yin yu xi du de quan qiu can ji tiao zheng shou ming nian shu zeng jia le  17%。,"Between 2007 and 2018, the number of worldwide disability-adjusted life a long time credited to medicate utilization rose by 17%.","Between 2007 and 2018, the global disability-adjusted life years (DALYs) for drug use disorders increased by 17%.",64,34,0.000000
407,newstest2020.zh-en.xml,un_news-zh.496,2,zai na li ， yi chang zi ran zai hai hui qin shi yi dai ren de fa zhan cheng guo 。,"There, natural disaster will erode their development achievements within one generation.","There, a natural disaster can erode the development achievements of a generation.",44,14,0.000000
408,newsdev2017.zh-en.xml,reuters.165911,2,ju ri ben shi shi tong xin she bao dao ， ri ben shou xiang an bei jin san jiang bu zai di er ci shi jie da zhan ri ben zhan bai ji nian ri can bai you zheng yi de dong jing jing guo shen she 。,"Japanese Prime Minister Shinzo Abe will not visit a controversial shrine for war dead in Tokyo on the anniversary of Japan's defeat in World War Two defeat, Jiji news agency has reported.","According to a report by the Kyodo News Agency, Japanese Prime Minister Shinzo Abe will not visit the Yasukuni Shrine in Tokyo on the anniversary of Japan's surrender in World War II.",75,40,0.000000
409,newstest2019.zh-en.xml,chinanews.com.1767,5,ju jie shao ， wei ying dui chu ru jing ke ( che ) liu gao feng ， shen zhen bian jian zong zhan an zhao guo jia yi min guan li ju tong yi bu shu ， qi dong ke ( che ) liu gao feng shi duan qin wu mo shi ， an pai jia ban jing li zhi yuan zhi qin yi xian ， ti qian kai zu cha yan tong dao ， yin dao lv ke 、 che liang you xu hou jian ， que bao zhong guo gong min chu ru jing tong guan pai dui bu chao guo 30 fen zhong ， tong shi jian gu wai guo ren tong guan xiao lv ； jia qiang ren liu mi ji qu yu de zhi xu wei hu ， que bao tong guan an quan you xu 。,"According to the introduction, in order to cope with passenger (car) flow peak across the boarder, Shenzhen General Station of Exit and Entry Frontier Inspection followed the unified deployment of the State Immigration Administration to start the service mode of passenger (car) flow peak period, arrange the policemen to work overtime to support those working in the front-line on duty, open enough passages for inspection and examination in advance, ensure that the queueing time of Chinese citizen's exit and entry would not exceed 30 minutes while taking into account of the foreigner's clearance efficiency; the order maintenance in the crowded was enhanced, and the customs clearance was ensured to be safe and orderly.","According to the introduction, in order to cope with the peak of inbound and outbound passengers (vehicles), the Shenzhen Exit-Entry Border Inspection Station, in accordance with the unified arrangements of the National Immigration Administration, has activated its peak passenger (vehicle) flow duty model. It has arranged additional police force to support frontline duties, opened inspection channels in advance, and guided passengers and vehicles to queue in an orderly manner to ensure that Chinese citizens spend no more than 30 minutes in customs clearance queues, while also taking into account the clearance efficiency for foreigners. It has also strengthened order maintenance in densely populated areas to ensure safe and orderly customs clearance.",193,128,0.000000
410,newstest2017.zh-en.xml,dailymail.co.uk.170739,2,zhe ge shi jie hen wei xian ， dan shi  Dailymail.com  shang de zhe ge shi pin huo xu neng dai gei ni yi dian an quan gan 。,"It's a dangerous world out there, but this video from Dailymail.com might help make it a little safer for you.","This world is very dangerous, but this video on Dailymail.com might bring you a sense of security.",57,22,0.000000
411,newstest2020.zh-en.xml,nhan_dan-zh.323,3,xin jia po shi pai ming di yi ， qi ci shi ying guo 、 mei guo 、 fa guo 、 rui dian 、 he lan 、 de guo he ao da li ya deng ge guo de cheng shi 。,"Singapore ranks first, followed by cities in the United Kingdom, the United States, France, Sweden, the Netherlands, Germany, and Australia.","Singapore ranks first, followed by cities in countries such as the United Kingdom, the United States, France, Sweden, the Netherlands, Germany, and Australia.",66,31,0.000000
412,newstest2021.zh-en.xml,hunan_ribao-zh.6034,13,yi yang ao shi kang di san ke xue yuan xiang mu dui xian you sheng chan xian jin xing gai zao ， gao duan yin zhi dian lu ban zhi neng hua sheng chan xian qiang zhan xian ji ; hu nan zhong yan chang de juan yan chang xin chang qu zhi li yu zhi neng hua zhuan xing 、 jian she xian dai hua gong chang de li cheng ， ye shi “ lao shu fa xin ya ” de sheng dong xie zhao  … …  wei rao guo jia zhong da zhan lve he “ liang xin yi zhong ”，  zhuo li gong gu ti sheng you shi chan ye ， ji ji pei yu fa zhan xin xing chan ye ， quan mian jia da ke ji chuang xin he guo chan hua ti dai li du ， cai neng bu duan hang shi ji chu tiao jian 、 ji xu zhuan xing dong neng 。,"Transformations have been made in the existing production line of the project of Yiyang Aoshikang No.3 Science Park, and the intelligent production line of high-end printed circuit board has taken the lead; the new factory of the Changde Cigarette Factory of China Tobacco Hunan Industrial Corporation was committed to the process of intelligent transformation and the construction of modern factories, which was also a vivid portrayal of ""old trees sprouting new buds""; focusing on the national major strategy and ""new infrastructure and new urbanization initiatives and major projects"", we have focused on consolidating and upgrading advantageous industries, actively cultivated and developed emerging industries, and comprehensively increased the strength of scientific and technological innovation and localization substitution to continuously consolidate basic conditions and accumulate transformation momentum.","Yiyang Aoshi Kangdi’s third-phase science and technology park project is upgrading existing production lines, seizing the initiative with intelligent production lines for high-end printed circuit boards; the new cigarette factory area of the Hunan China Tobacco Industry is committed to the journey of intelligent transformation and the construction of a modern factory, serving as a vivid interpretation of ""old trees putting forth new buds""... By centering on major national strategies and ""two new and one heavy"" (new infrastructure, new urbanization, and major projects), focusing on consolidating and enhancing advantageous industries, actively cultivating and developing emerging industries, and comprehensively increasing efforts in technological innovation and domestic substitution, can we continuously solidify the foundation and accumulate momentum for transformation.",232,142,0.000000
413,newstest2017.zh-en.xml,ifeng0812.news.49767382_0,3,“ xian zai de san lun che duo zai ye jian fei fa ying yun ， xi wang zhu guan bu men ye neng jia da li du jin xing zheng zhi 。”,"""Now the tricycle is mostly and illegally operated at night. We hope the competent authorities can also intensify efforts to carry out renovation.""","""Nowadays, many three-wheeled vehicles operate illegally at night; I hope the competent authorities can also step up their efforts to regulate them.""",61,28,0.000000
414,newsdev2017.zh-en.xml,ifeng0812.news.49767460_0,4,ha mi shi ren min fa yuan shen li cha ming ： wan mou yi fei fa zhan you wei mu di ， cai qu mi mi shou duan dao qie ta ren cai wu 10 qi ， dao qie jia zhi 15582 yuan ， qi xing wei yi gou cheng dao qie zui 。,"After trying the case, the People's Court of Hami City ascertained that with the intention of illegal possession, Wan, by taking secret measures, stole others' property for ten times with the theft value reaching 15,582 yuan. His behavior has constituted the larceny.","The Ha'mi City People's Court found through trial that, with the purpose of illegal possession, Wan adopted secret means to commit theft 10 times, stealing property worth 15,582 yuan. Their conduct has constituted the crime of theft.",91,54,0.000000
415,wmttest2022.zh-en.xml,social_zh_linkedin.com_39643915,8,jie xia lai ru guo  Google  zai tong yi dao ， dui  Meta  de shou ru ying xiang hai hui geng da 。,"Next, if Google gives an attack, it will lead to greater influences on the income of Meta.","Moving forward, if Google enters the same path, the impact on Meta's revenue will be even greater.",47,22,0.000000
416,newstest2019.zh-en.xml,chinanews.com.1370,3,dang yue ， gou cheng zong he PMI chan chu zhi shu de zhi zao ye sheng chan zhi shu he fei zhi zao ye shang wu huo dong zhi shu fen bie wei 53.0% he 54.9 % ，  huan bi yi jiang yi sheng 。,"In the same month, the manufacturing production index and the non-manufacturing business activity index, which constitute the comprehensive PMI output index, were 53.0% and 54.9%, respectively, with one decrease and one increase.","In the current month, the manufacturing production index and the non-manufacturing business activity index, which constitute the composite PMI output index, were 53.0% and 54.9% respectively, down and up from the previous month.",88,50,0.000000
417,newstest2020.zh-en.xml,chinanews.com.102588,4,zhong guo cong wei zi si zi li di fa zhan ， er shi xiang shi jie chang kai le da men ， wei shi jie ge guo ren min dai lai le zui da de xing fu 。,"China does not concentrate on its own development, but instead has opened its doors to the world to bring the greatest happiness to the people of all countries.","China has never developed in a selfish way, but has instead opened its doors to the world, bringing the greatest happiness to the people of all countries.",61,30,0.000000
418,newstest2020.zh-en.xml,tsrus.cn.2113,5,ta shuo  ： “  yi xie xin ji shu bing bu shi bei yue cheng yuan guo yan zhi chu lai de ， er shi zai du cai guo jia 。,"He said, ""Some new technologies were not developed by the members of the North Atlantic Treaty Organization, but in authoritarian countries.","She said: ""Some new technologies are not developed by NATO member states, but in authoritarian countries.""",59,20,0.000000
419,newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7 yue 10 ri ， guo wu yuan chang wu hui yi jue ding ， jin nian quan mian tui kai hua zhuan bu fen guo you zi ben chong shi she bao ji jin gong zuo 。,"On July 10, at the executive meeting of the State Council, it was decided to promote the transfer of part of state-owned capital in the round to enrich the social security fund this year.","On July 10, the Executive Meeting of the State Council decided to fully implement the work of transferring a portion of state-owned capital to replenish the social security fund this year.",65,37,0.000000
420,newstest2018.zh-en.xml,alibaba_web_data_20180124,99,yi zhi yi lai ， zhi fu bao he wei xin zhi fu zai quan qiu hua de dao lu shang yi lu gao ge 。,"All along, Alipay and WeChat Pay have been riding high on the road to globalization.","For a long time, Alipay and WeChat Pay have been forging ahead on the path of globalization.",48,19,0.000000
421,wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,shi yong guo cheng zhong qing jie he rong ye nian chou du kao lv bing wu chao chu ci fan wei ， fou ze hui yin qi lou ye 。,Please take the viscosity of the solution into consideration during usage and do not exceed the range; or it will lead to liquid leakage.,"During use, please consider the viscosity of the solution; do not exceed this range, otherwise, it will cause leakage.",55,24,0.000000
422,newstest2018.zh-en.xml,cctv_news_1117,217,zhe ju hua ， rang dang shi zai chang de zhang li ming shen you gan chu 。,The saying made Zhang Liming on the spot deeply moved.,"This sentence deeply moved Zhang Liming, who was present at the time.",38,15,0.000000
423,newstest2018.zh-en.xml,cctv_news_1217,602,ben tai xiao xi ， er ling yi qi nian 《 cai fu 》 quan qiu lun tan jiang yu shi er yue liu ri zhi ba ri zai guang zhou ju xing ， guo wu yuan fu zong li wang yang jiang chu xi lun tan kai mu shi 。,Vice Premier Wang Yang of the State Council will attend the opening ceremony of the 2017 Fortune Global Forum held in Guangzhou from December 6 to December 8,"According to this news, the 2017 Fortune Global Forum will be held in Guangzhou from December 6th to 8th, and Vice Premier of the State Council Wang Yang will attend the opening ceremony of the forum.",80,47,0.000000
424,newstest2018.zh-en.xml,007_121779752_123753,2,jiu zai fang chan zhong jie qi dai zai jie ri ji chu shou geng duo fang chan zhi ji ， ao zhou fang jia zeng fu que chuang 2013 nian yi lai zui di shui ping 。,"Just when real estate agents were looking forward to selling more real estate during the holiday season, growth rate of residential property prices was the lowest since 2013.","Just as real estate agents were hoping to sell more properties during the holiday season, Australian house price growth hit its lowest level since 2013.",70,31,0.000000
425,newstest2018.zh-en.xml,bbc.310946,13,wo men yu yuan gong jin xing le tao lun ， ran hou ， xiang suo you zai jing zheng ji lie he jing ji bu ming lang de huan jing zhong yun ying de qi ta gong si yi yang ， wo men dui wo men ying yong yu qi ye he gong chang de chi xu yun ying mo shi jin xing le shen cha ， yi bian bao chi jing zheng li 。,"We discussed with employees then that like all companies operating in an extremely competitive and uncertain economic climate, we review our operations on an ongoing basis - and that applies across our all our businesses and sites - in order to remain competitive.","We have discussed this with our employees, and then, like all other companies operating in a highly competitive and economically uncertain environment, we have reviewed our ongoing operational models as applied to our enterprises and factories in order to remain competitive.",104,45,0.000000
426,newstest2018.zh-en.xml,washpost.116881,14,zhe shi yi wei zai yi ge min zhu zhan da duo shu de zhou dan ren zhou zhang de gong he dang ren ， er qie ta hai chu qi di shou huan ying 。,This is a Republican governor in an overwhelmingly Democratic state who is astonishingly popular.,"This is a Republican who serves as governor in a state where Democrats are the majority, and he is surprisingly popular.",63,23,0.000000
427,wmttest2023.zh-en.xml,gb-4,42,quan bao wei jie gou,Completely encased structure,Full-enclosure structure,22,5,0.000000
428,newstest2018.zh-en.xml,cctv_news_1217,119,quan mian tui kai ying gai zeng shi dian hou,"After launching the pilots to replace the business tax with a value-added tax,","After the comprehensive promotion of the pilot program for ""VAT instead of Business Tax.""",30,16,0.000000
429,newstest2018.zh-en.xml,cctv_news_1217,542,ji qi ren de hua ta xu yao yi xie dian ji 、  duo ji ran hou hai you kong zhi qi ， xian zai zhe xie dou dou ke yi zi ji yan fa 。,"The robot needs some motors, steering gears, and controllers, all of which can now be developed ourselves.","For a robot, it needs some motors, servos, and also a controller; nowadays, all of these can be developed independently.",60,26,0.000000
430,newstest2018.zh-en.xml,washpost.116866,49,ta men yi lai yu ta de xi guan 。,They relied on his routine.,They have always relied on his/her habits.,26,10,0.000000
431,newstest2021.zh-en.xml,xinhua-zh-01.120203,20,tong shi ， kuo da nei xu he kuo da kai fang bing bu mao dun ， guo nei xun huan yue shun chang ， yue you li yu gou jian kai fang xin ge ju ， yue you li yu xing cheng can yu guo ji he zuo he jing zheng xin you shi 。,"Meanwhile, expanding domestic demand and opening up are not in conflict with each other, because the smoother the domestic circulation, the more conducive it will be to building a new pattern of opening up and creating new advantages for participating in international cooperation and competition.","At the same time, expanding domestic demand and expanding opening-up are not contradictory; the smoother the domestic circulation, the more conducive it is to building a new development pattern, and the more conducive it is to forming new advantages in participating in international cooperation and competition.",86,53,0.000000
