Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
179,"本问题涉及以下信息。
“在国家面临严重问题的时候，人民的良知要求建立一个源于民族正义感的新的政党。我们进步党致力于履行先辈们赋予我们的职责，维护一个民有、民治、民享的政府，因为正是这些人民奠定了政府的基础。我们赞同托马斯·杰斐逊和亚伯拉罕·林肯的观点，即人民是他们宪法的主人，要实现宪法的目的，并保护宪法免受那些曲解宪法意图的人的侵害，这些人可能会把宪法变成不公正的工具。根据每一代人的需要，人民必须使用他们的主权权力来建立和维护平等的机会和工业公正，这是我们政府建立的基础，没有它，任何共和国都无法存在。
“这个国家属于居住在这里的人民。它的资源、企业、机构和法律应以最能促进普遍利益的方式加以利用、维持或改变。是时候把公共福利放在第一位了。”
进步党党纲，1912 年
进步派西奥多·罗斯福在拉丁美洲的“大棒”政策的最佳特征就是他",否定门罗主义,相信欧洲国家有权保护他们在该地区任何剩余殖民地的经济利益,对西半球新独立国家主权的承认,相信美国有义务通过在整个西半球扮演保护角色来保护安全与稳定,D,high_school_us_history,history
193,在大约 700 年前从旧世界到新大陆的第三次移民浪潮中，是什么人的文化使用隐藏的船只，从阿拉斯加到格陵兰岛，穿越北极传播开来？,古爱斯基摩人,多塞特人,拓乐人,克洛维斯人,C,prehistory,history
83,"本问题涉及以下信息。
“极权主义政权的种子是由苦难和匮乏滋养的。它们在贫穷和冲突的邪恶土壤中蔓延和成长。当一个民族对美好生活的希望破灭时，这类政权就会充分成长。我们必须保持这种希望…… 事态的迅速发展给我们带来了巨大的责任…… 我相信，国会将正视这些责任。”
——哈里·S·杜鲁门总统，1947 年
以上这段话是杜鲁门总统向国会提出的论点的一部分，以支持",《退伍军人再适应法案》(G.I. Bill)。,氢弹的发展。,《麦卡伦国内安全法案》。,延长对希腊和土耳其的援助。,D,high_school_us_history,history
118,"根据大约 180 万年前到大约 400,000 年前的原始人类化石的形态，研究人员认为：",在这一时期，有两种或两种以上相关但地理位置不同的原始人，它们是从早期的非洲原始人进化而来的,这一时期的原始人类可以分为不同的物种，分布在非洲、亚洲和欧洲。,所有从能人进化而来的原始人类都属于一个单一的、地理上广泛分布但形态上多样的物种，即直立人。,以上都是,D,prehistory,history
166,"本问题涉及以下信息。
他们问我们将如何治理这些新领地。我回答：因地制宜，政府管理的方法将会增加。如果英国能统治外国领土，那么美国也能。如果德国能治理外国领土，那么美国也能。如果它们可以监督被保护国，那么美国也可以。为什么管理夏威夷州比管理新墨西哥州或加利福尼亚州更难？ 它们都有野蛮人和外来人口；这两个州在受我们统治时，都比今天的菲律宾离政府所在地更远。
你会通过你的投票说美国的治理能力已经衰退、一个世纪的自治经验失败了吗？ 你会通过你的投票确认你不相信美国权力和实际意识吗？ 或者，你会说我们的血是政府的血、我们的统治之心是政府的统治之心、我们的大脑和管理天才是政府的大脑和管理天才吗？ 你会不会记得，我们所做的不过是我们的先辈所做的——我们只不过是向西、向南扎自由的帐篷——我们只不过是让星条旗继续前进而已？
——阿尔伯特·贝弗里奇，《星条旗在前进》，印第安纳波利斯，1898 年 9 月 16 日
贝弗里奇的演讲是对以下哪个问题的回应？",购买阿拉斯加,墨西哥战争,美西战争,第一次世界大战,C,high_school_us_history,history
310,关于大津巴布韦中央建筑群的城墙，下列所有说法都是正确的，除了：,它们是由 100 多万块花岗岩砖建成的。,它们展示了复杂的砖石结构。,有些地方有 40 英尺高。,将它们连接在一起的砂浆是由磨碎的海洋贝壳制成的。,D,prehistory,history
281,直立人的特点是：,有一种复杂的石器技术，合作狩猎，以及对火的控制。,有一种原始的石器工具技术，对木材的复杂使用来建造庇护所，以及已知最早的园艺。,合作狩猎，有控制地使用火，以及包含许多墓葬品的精心埋葬。,有一种原始的石器技术，有捕鱼和建造石制建筑的第一个证据。,A,prehistory,history
181,"本问题涉及以下信息。
“唯一强大到足以打破社会习俗的力量是经济需要…… 经济上的需要迫使女性走出家门，进入商业世界，这彻底摧毁了女性只应该在自己家里或朋友家里吃饭的旧观念，创造了一种全新的社会现象，成千上万女性在公共场合吃饭，没有男性陪同，并使餐饮业进入了一个全新阶段。”
——《纽约时报》，1905 年 10 月 15 日
以上文章中描述的场景最直接地反映在以下哪一项中？",1964 年《民权法案》。,《平等权利修正案》。,《纯净食品和药品法案》。,《州际贸易法案》。,B,high_school_us_history,history
33,"本问题涉及以下信息。
“柏拉图取代学院派的亚里士多德的进程由于与拜占庭学术的接触而加速。早在名义上统一了东西方教会的费雷拉委员会（1438年）上，就有一场争论，拜占庭人认为柏拉图比亚里士多德优越。科西莫和洛伦佐·德·美第奇都沉迷于柏拉图；科西莫创立了主要致力于研究柏拉图的佛罗伦萨学院，洛伦佐继续经营佛罗伦萨学院……然而，当时的人文主义者忙于获取古代知识，无法创造任何有价值的东西。”
伯特兰·罗素，英国哲学家，《西方哲学史》，1946 年
从文中可以推断，费雷拉委员会",为佛罗伦萨美术学院奠定了基础,永久地调和了东西方教会之间的分歧,加速了对西欧古典哲学的重新发现,允许拜占庭人学习佛罗伦萨的学术,C,high_school_european_history,history
54,"本问题涉及以下信息。
一项对移民施加某些限制并规定将违禁移民驱逐出英联邦的法案。
…
3. 禁止本节以下任何段落所述人员（下称“被禁止移民”）移民到英联邦，即
(a) 在官员要求下不能当着官员的面通过官员指示的欧洲语言默写并签署一段长达 50 字的文字的任何人；
(b) 部长或任何官员认为对公众或任何公共或慈善组织造成负担的任何人；
…
(g) 根据合同或协议在联邦境内从事体力劳动的任何人：但本款不适用于因澳大利亚所需的特殊技能而获得部长豁免的工人……
《1901 年移民限制法》（澳大利亚）
鉴于美国政府认为，中国劳工来到美国会危及美国境内某些地方的良好秩序；
因此，
由美利坚合众国国会参众两院颁布，自本法案通过后九十天起，暂停中国劳工来美；在该暂停期间，任何中国劳工来美或在九十天期满后留在美国境内均属非法。
SEC. 2. 明知故犯，从任何外国港口或地方将任何中国劳工带入美国境内，并在该船上登陆或允许其登陆的船主，应视为犯有轻罪，一经定罪，应就每名如此带入的中国劳工处以不超过五百美元的罚款，并可处以不超过一年的监禁……
《1882 年排华法案》（美国）
这些段落最能被看作是 19 世纪哪个突出的社会或经济趋势的例子？",反犹意识形态的兴起,贸易保护主义,从国外吸引熟练工人的愿望越来越强烈,反移民情绪加剧,D,high_school_world_history,history
203,加速全球人口增长的粮食生产革命被称为________；它发生在_____年前。,"旧石器时代晚期过渡；在 35,000 年前","中石器时代人口转型；从 18,000 年前开始","新石器时代人口转型；从 11,000 年前开始","新石器时代革命；5,000 年后",C,prehistory,history
81,"本问题涉及以下信息。
阅读下面的文档。
来源 1
棉花是一种进口商品，它由其他国家供应，而且在任何地方都能以平等的条件获得，如果通过机器的使用，棉花的生产取得了如此惊人的成功，那么，因为羊毛是我们本岛的产品，是所有国家都需要的商品，几乎是人类的通用服装，最大限度地培育羊毛的生产，难道不应该有更大的好处吗？
在毛织品的生产中，涂布机、纺纱机和飞梭减少了近三分之一的手工劳动，它们每一种刚推出时都引起了劳动者的警觉，但它们都对提高工资和促进贸易作出了贡献，因此，如果现在有人企图剥夺我们使用它们的权利，毫无疑问，每一个从事这项事业的人都会竭力捍卫它们。
——利兹布商的声明，1791 年
来源 2
大名鼎鼎的农民小伙子们来了
他们喜欢喝棕色的好麦酒
打倒每一个傲慢的暴君
拿着斧头、长矛和枪！
这群小伙子们
勇敢的小伙子们
挥动有力的武器
打破藩篱
农民小伙子们冲我来了！
虽然特殊情况还在继续
士兵们每晚在我们周围欢腾
小伙子们仍一马当先
拿着斧头、长矛和枪！
这群小伙子们
勇敢的小伙子们
挥动有力的武器
打破藩篱
农民小伙子们冲我来了！
——《路德运动之歌》，《农民之歌》，c。1812 年
以下哪一项最好地描述了 1850 年前政府对来源 2 中所见的投诉的反应？",1850 年以前，政府几乎没有解决工业化的问题。,改革运动导致了对工人的工作时间、年龄和性别的规定。,在英国开始使用自来水和下水道。,政府建立了一个全国性的医疗保健系统。,B,high_school_european_history,history
262,考古学家如何描述在哥贝克力石阵、Watson Brake 和波弗蒂角建造纪念性建筑的民族？,农学家,丰富的觅食者,古老的国家,原始文明,B,prehistory,history
31,"若 (G, .) 是一个群，且对于所有 G 中的 a 和 b，满足 (ab)^-1 = a^-1b^-1，则 G 是一个",交换半群,阿贝尔群,非阿贝尔群,这些都不是,B,abstract_algebra,math
205,"考虑两个集合 X ={10, 30, 45, 50, 55, 70, 90} 和 Y ={10, 30, 35, 50, 65, 70, 90}。下列哪项是错误的？",这些集合有相同的中位数。,这些集合有相同的均值。,这些集合有相同的范围。,以上都不是错误的。,D,high_school_statistics,math
213,一个加油站一天卖出 300.5849 加仑的汽油。加油站卖了多少加仑汽油，四舍五入到最接近的百分位？,300,300.58,300.585,300.59,B,elementary_mathematics,math
168,直角三角形的边长为 6 和 b，斜边长为 c。此三角形的周长是 18。计算 c 的值。,18,\frac{15}{2},8,6,B,high_school_mathematics,math
218,John 有五个孩子。至少有一半是女孩的概率是多少？（我们可以假设生男孩和生女孩的可能性一样，反之亦然。）,\frac{1}{2},\frac{1}{4},\frac{1}{8},\frac{3}{5},A,high_school_mathematics,math
370,哪个分数大于 2/5？,5-Jan,10-Jan,10-Apr,10-May,D,elementary_mathematics,math
3,在早餐、午餐和晚餐时，Joe 以等概率随机选择吃一个苹果、一个橘子或一根香蕉。在某一天，Joe 吃至少两种不同水果的概率是多少？,\frac{7}{9},\frac{8}{9},\frac{5}{9},\frac{9}{11},B,high_school_mathematics,math
15,"一只蚂蚁从 (-4,6) 直直爬到原点，然后继续直直爬到 (4,3)。它爬了多远？",16,2\sqrt{2},5,5+2\sqrt{13},D,high_school_mathematics,math
86,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,真，真,假，假,真，假,假，真,A,abstract_algebra,math
211,Miranda 按比例放大了一张图片。她的原图是 4 厘米宽，6 厘米长。如果新的、放大后的图片是 10 厘米宽，那么它的长度是多少？,8 厘米,12 厘米,15 厘米,20 厘米,C,elementary_mathematics,math
13,一个大班将被分成几个团队，每个学生必须是一个团队的成员。然而，每个学生都有三个不喜欢的同学。学生之间的不喜欢不一定是相互的。若团队的规模不需要相等，则必须创建多少个团队，才能确保没有学生成为他们不喜欢的同学的队友？,4,7,10,13,B,college_mathematics,math
210,以下哪一项适合使用人口普查？,一个小镇教师平均身高的 95% 置信区间。,一个小镇上选修 AP 课程的学生比例的 95% 置信区间。,一个双尾假设检验，其中零假设是高中男生和女生在娱乐上的平均支出是相同的。,以上都不是。,D,high_school_statistics,math
176,假设 54% 的高中毕业生继续上 4 年制大学，20% 继续上 2 年制大学，19% 找到工作，剩下的 7% 找工作。如果一个随机选择的学生不上 2 年制大学，她上 4 年制大学的概率是多少？,0.46,0.54,0.63,0.675,D,high_school_statistics,math
264,去年 Carl 总共烤了 18 个馅饼。他为家人烤了 6 个馅饼，为 4 个学校筹款人每人烤了 p 个馅饼。哪个数字句子可以用来计算 Carl 为每个学校筹款人烤的馅饼的数量 p？,6 × p – 18 = 4,18 – 6 × p = 4,4+6 × p = 18,6+4 × p = 18,D,elementary_mathematics,math
106,在一所大学中，大约 2/5 的大四学生会继续读研究生。如果一所大学有 750 名大四学生，预计有多少人会继续读研究生？,75 名大四学生,107 名大四学生,300 名大四学生,400 名大四学生,C,elementary_mathematics,math
136,一个养鸡产蛋的农民希望他的鸡蛋的平均质量是 56 克。他正在考虑购买一种不同类型的母鸡，所以他随机抽取了这种母鸡下的 18 个蛋的样本。质量呈对称分布，为丘形，均值为 54.1 克，无异常值。农场主进行了 t 检验，看看是否有证据表明这些母鸡的鸡蛋的平均质量与 56 克不同，得到了 t= -1.973 的检验统计量。如果他使用 5% 的显著性水平，下面哪个是正确的结论和原因？,因为它比 ±1.96 更极端，他应该拒绝零假设。在 5% 显著性水平下，他有令人信服的证据表明，这些母鸡产的鸡蛋的平均质量与 56 克不同。,因为在 17 个自由度下它没有 t 的临界值那么极端，所以他不应该拒绝零假设。在 5% 显著性水平下，他没有令人信服的证据表明，这些母鸡产的鸡蛋的平均质量与 56 克不同。,因为在 18 个自由度下它没有 t 的临界值那么极端，所以他不应该拒绝零假设。在 5% 显著性水平下，他没有令人信服的证据表明，这些母鸡产的鸡蛋的平均质量与 56 克不同。,因为在 18 个自由度下它比 t 的临界值更加极端，所以他不应该拒绝零假设。在 5% 显著性水平下，他没有令人信服的证据表明，这些母鸡产的鸡蛋的平均质量与 56 克不同。,B,high_school_statistics,math
154,将 0.1\overline{7} 表示为简分数。,\frac{8}{45},\frac{8}{5},\frac{8}{7},\frac{8}{33},A,high_school_mathematics,math
33,亚特兰大机场的一个小售货亭出售的纪念品价格从 3.99 美元到 29.99 美元不等，平均价格为 14.75 美元。机场当局决定将售货亭的租金提高 5%。为了弥补增加的租金，售货亭老板决定将所有商品的价格提高 50 美分。因此，会发生以下哪一种情况？,平均价格和价格范围将增加 50 美分。,平均价格将保持不变，但价格范围将增加 50 美分。,平均价格和价格标准差将增加 50 美分。,平均价格将增加 50 美分，但价格的标准差将保持不变。,D,high_school_statistics,math
58,两个整数的最小公倍数是 240，最大公约数是 24。已知其中一个整数是 48，另一个整数是多少？,1,120,20,12,B,high_school_mathematics,math
82,求 25^1059 除以 23 的余数。,11,13,8,5,C,high_school_mathematics,math
221,五年前，一台运算速度只有当前电脑一半的电脑要花两倍的钱。当前电脑的速度与价格之比是旧电脑速度与价格之比的百分之几？,20,400,32,\frac{2}{5},B,high_school_mathematics,math
123,Lucci 先生归纳整理了 5 袋笔。他在每个袋子里放了 19 支黑笔和 12 支红笔。哪个表达式表示了 Lucci 先生放入袋子中的笔的总数？,(5 × 19) + 12,5 × (19 + 12),5 + (19 × 12),(5 + 19) × 12,B,elementary_mathematics,math
99,下列哪一点不是不等式 y > 9x – 8 和 y < – x + 8 的解？,"(– 2, 15)","(–1, 5)","(0, 0)","(1, 5)",A,high_school_mathematics,math
306,一个场地的形状是梯形。这个梯形的短底是 130 码长，长底是 390 码长。两个底之间的距离是 75 码。场地的面积是多少？,"9,750 码^2","19,500 码^2","29,250 码^2","39,000 码^2",B,elementary_mathematics,math
45,在一所拥有 1650 名学生的高中里，有 132 人在股票市场进行个人投资。为了估计该学校学生的股票投资总额，提出了两个计划。计划 I 将随机抽取 30 名学生，找到他们平均投资的置信区间估计值，然后将这个区间的两端乘以 1650，得到总投资的区间估计值。计划 II 将从 132 名在市场上投资的学生中随机抽取 30 名学生，找到他们平均投资的置信区间估计值，然后将该区间的两端乘以 132，得到总投资的区间估计值。哪一个是用于估计这个学校的学生的股票市场投资总额的更好的计划？,计划 I,计划 II,两种计划都使用随机样本，因此会产生相同的结果。,两项计划都无法给出准确的估计。,B,high_school_statistics,math
245,"四舍五入到最接近的万位后，2010 年，路易斯安那州的人口为 4,530,000。哪个数字可能是路易斯安那州 2010 年的实际人口？","4,500,321","4,524,491","4,533,372","4,535,343",C,elementary_mathematics,math
133,一场音乐表演的时间表包括 3 组，每组 20 分钟，还包括 1 组 40 分钟。每组之间有 10 分钟的休息时间。音乐表演的总时长为 3(20 + 10)+ 40 分钟。音乐表演的总时长是多少？,73 分钟,110 分钟,130 分钟,210 分钟,C,elementary_mathematics,math
60,求 4/7 + 2/7。,14-Jun,Aug-49,14/28,7-Jun,D,elementary_mathematics,math
74,一个由三个实数组成的数列构成一个等差数列，第一项是 9。若第二项加 2，第三项加 20，得到的三个数字形成一个几何级数。几何级数第三项的最小可能值是多少？,2,1,9,16,B,high_school_mathematics,math
125,一个正八边形有多少条对角线？,8,16,17,20,D,high_school_mathematics,math
52,一个医学研究团队使用三种不同剂量的实验性抗癌药物对患者样本进行肿瘤减少试验。以下哪项是正确的？,有三个解释变量和一个响应变量。,有一个解释变量有三个层次的响应。,肿瘤减少是唯一的解释变量，但有三个响应变量对应于不同的剂量。,一个解释变量有三个层次。,D,high_school_statistics,math
78,总共 x 英尺的围栏形成一个水平的长方形院子的三面。院子最大可能面积是多少（用 x 表示）？,x^2/9,x^2/8,x^2/4,x^2,B,college_mathematics,math
0,根据瓶上的标签，一片阿司匹林片的重量是 300 毫克。美国食品药品监督管理局 (FDA) 的一名调查员对 7 片药片的简单随机样本进行称重，得到 299、300、305、302、299、301 和 303 的重量，并对制造商的声明进行假设检验。下面哪个选项给出了这个检验的 P 值？,P(t > 1.54)，df = 6,2P(t > 1.54)，df = 6,P(t > 1.54)，df = 7,2P(t > 1.54)，df = 7,B,high_school_statistics,math
127,Jess 在上一场篮球比赛中得了 18 分。她投进的每一个球得 2 分。她投进了几个球？,20,16,9,8,C,elementary_mathematics,math
212,5 和 211 之间有多少个奇完全平方数？,2,25,6,75,C,high_school_mathematics,math
47,计算 22/2 + 9。,10,11,20,2,C,elementary_mathematics,math
137,Bob's Burger Barn 外的标志形状是一个正八边形。此符号的内角是多少度？,90,135,45,180,B,high_school_mathematics,math
11,假设 n > 1，其正除数的乘积是 n^6 的最小正整数 n 是多少？,30,64,2048,60,D,high_school_mathematics,math
152,在 -36、 -29、-22、…、41、48 中有几个数字？,12,10,13,11,C,high_school_mathematics,math
7,考虑一条长度为 10 的段。点 A 和点 B 是随机选择的点，它们将段分成三条更小的段。这三条更小的段构成三角形边的概率是多少？,0,10%,25%,50%,C,college_mathematics,math
77,设 a\star b = a^b-ab。若 2\star x = 22，求 x。,5,22,11,6,A,high_school_mathematics,math
159,某城市的月降雨量近似为正态分布，均值为 6 英寸，标准差为 1.6 英寸。以下哪一项是这个城市这个月的最高降雨量（以英寸为单位），而这个月可能是这个城市所见过的 10% 最干旱的月份之一？,8.05,7.6,3.95,3.37,C,high_school_statistics,math
75,昨天，Micah 吃了偶数个草莓。他还吃了奇数个苹果。哪一组可以代表 Micah 昨天吃的草莓 S 和苹果 A ？,SSSSS；AAA,SSSSS；AAAA,SSSSSSSS；AAAA,SSSSSSSS；A,D,elementary_mathematics,math
184,和 $1^2 + 2^2 + 3^2 + 4^2 + \cdots + n^2 = n(n+1)(2n+1) \div 6。则 21^2 + 22^2 + \cdots + 40^2 的值是多少？,41,22140,19270,2870,C,high_school_mathematics,math
134,一件大衣的标价是 325 美元。在 11 月，大衣卖不出去，商店老板把它的价格降低了 20%。到 12 月，她又将价格下调了 10%。12 月的圣诞购物者要花多少美元买这件大衣？,227.50 美元,234.00 美元,286.00 美元,290.00 美元,B,high_school_mathematics,math
159,7% 等于多少？,0.007,0.07,0.7,7,B,elementary_mathematics,math
111,当一名患者向医生主诉某一组特定症状时，医生有 15% 的几率将患者诊断为疾病 A。如果一个有这些症状的患者被诊断为疾病 A，他或她有 70% 的几率被诊断为疾病 B。没有被诊断为疾病 A 的有这些症状的患者有 10% 的几率被诊断为疾病 B。有这组症状的患者被诊断为至少有其中一种疾病的概率是多少？,0.235,0.25,0.765,0.85,A,high_school_statistics,math
181,"如果 30,000 除以 10，然后再除以 10，结果是多少？",3,30,300,"3,000",C,elementary_mathematics,math
153,"假设在州际公路系统上行驶的卡车的重量是正态分布的。如果 70% 的卡车重量超过 12,000 磅，80% 的卡车重量超过 10,000 磅，那么在州际公路上行驶的卡车重量的平均值和标准差是多少？","μ = 14,900; σ = 6100","μ = 15,100; σ = 6200","μ = 15,300; σ = 6300","μ = 15,500; σ = 6400",C,high_school_statistics,math
60,Estrella 想成为一名护理人员，并参加了筛选考试。在提供考试的几年，考试分数大致呈正态分布。该考试的平均值为 80，标准差为 9。只有那些在测试中得分前 15% 的学生才会被邀请回去参加进一步的评估。Estrella 在测试中获得了 90 分。她在测试中的百分位排名是多少？她是否有资格参加进一步评估？,13.35；她没有资格。,54.38；她没有资格。,86.65；她有资格。,84.38；她没有资格。,C,high_school_statistics,math
682,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把洗发水瓶子装满了剃须膏，然后把它放回淋浴间。场景 2 | 我和救护车保持着距离。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
237,下列哪项不是阿奎那给出的一个自明命题的例子？,“整体大于部分。”,“主啊，你脸上的光在我们身上打了记号”,“相等的事物和相同的事物彼此相等”,“人是一种理性的存在。”,B,moral_disputes,philosophy
104,德肖维茨认为什么类型的结果主义理论可能会在某些极端的特殊情况下为恐怖主义辩护？,基于行为的道义论,基于规则的享乐主义,规则功利主义,行为功利主义,D,moral_disputes,philosophy
770,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我去了停尸间辨认尸体。场景 2 | 我在我妻子的姐姐耳边说了些浪漫的甜言蜜语。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
144,夏皮罗认为，对吸毒成瘾的最好解释是,个人的心态和社会环境。,吸毒的药理学效应（如脱瘾）。,一个人的基因特征，它解释了为什么有些人有“上瘾的性格”。,特定的心理障碍，如强迫症。,A,moral_disputes,philosophy
287,下列哪一项不是判处死刑的潜在负面后果之一？,预防未来的谋杀,巨大的财务成本,刺激效应,对无辜者的处决,A,moral_disputes,philosophy
454,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我带我三岁的孩子去剧院看《睡美人》。场景 2 | 我走过一个池塘，看到一个溺水的孩子，就在那时，我跳进了池塘，我那昂贵的鞋子被弄脏了。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
140,根据诺克罗斯的观点，下列哪个论点对任何排除动物的完整道德地位的拟议标准提出了巨大的挑战？,本体论论点,宇宙学论点,来自边缘案例的论点,以上都不是,C,moral_disputes,philosophy
322,范登海格认为，我们无法知道一个被判死刑杀人犯是否,受到了公正的惩罚。,比受害者更痛苦。,在道德上被侮辱。,被过度惩罚。,B,moral_disputes,philosophy
241,马奎斯认为，堕胎是,绝对错误的。,大错特错的。,一般被允许的。,始终被允许的。,B,moral_disputes,philosophy
177,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把她车上的螺帽拧紧了。场景 2 | 我告诉儿子，晚饭后才能吃糖果。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
91,世界上最大的文庙网络在哪里？,印尼,中国,韩国,新加坡,C,world_religions,philosophy
16,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我准时带我三岁的女儿出去五分钟。场景 2 | 我把面部颜料涂在小孩的脸上。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
272,瑞秋认为，在_____情况下，主动安乐死比被动安乐死更好,相比于医生主动结束患者的生命所承受的痛苦，如果患者被允许死亡，他或她将承受更多的痛苦。,相比于医生主动结束患者的生命所承受的痛苦，如果患者被允许死亡，他或她将承受更少的痛苦。,患者明确表示，他或她希望能活得越久越好。,以上都不是,A,moral_disputes,philosophy
751,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我把婴儿放在钉子上 场景 2 | 我通常更喜欢伤害别人而不是保护他们。,错，错,错，没有错,没有错，错,没有错，没有错,A,moral_scenarios,philosophy
75,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我裸体出现在沙滩派对上。场景 2 | 我有剩下的鱼，所以我在家里用微波炉加热。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
25,休谟将我们的感知分为两类：,感觉和情绪。,印象和想法。,静态和动态。,简单和复杂。,B,philosophy,philosophy
124,选择最佳的谓词逻辑翻译。某个 CEO 比所有人都富有。（Cx：x 是 CEO；Px：x 是人；Wxy：x 比 y 富有）,(∃x)[Cx • (∀y)(Py • Wxy)],(∃x)[Cx ⊃ (∀y)(Py ⊃ Wxy)],(∃x)[Cx • (∀y)(Py ⊃ Wxy)],(∀x)[Px ⊃ (∃y)(Cy ⊃ Wxy)],C,formal_logic,philosophy
241,范伯格声称，追求幸福的最好方式是：,追求快乐。,追求幸福。,忘掉幸福。,以上都不是。,C,philosophy,philosophy
173,卡拉汉反对安乐死合法化，因为他认为合法化会,违反美国宪法。,给社会上了错误的一课。,侵犯我们的自决权。,以上都不是,B,moral_disputes,philosophy
378,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我通过测试他的数学技能来帮助他学习。场景 2 | 我在给我父亲做的汉堡里加了砒霜。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
483,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我跟 Smith 教练说他是个笑话。场景 2 | 我打电话请病假，因为我在海滩食物中毒了。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
364,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上次在那里吃饭我生病了，所以我向我的姻亲推荐了一家不同的餐厅。场景 2 | 我欣喜若狂，因为我终于用球棒打败了她。,错，错,错，没有错,没有错，错,没有错，没有错,C,moral_scenarios,philosophy
157,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 上周我带女儿去打耳洞。场景 2 | 我正在研究一种基于科学发现的治疗方法。,错，错,错，没有错,没有错，错,没有错，没有错,D,moral_scenarios,philosophy
171,大多数采取外在主义方法来看待意义的人都是从_____角度来看待问题的。,世俗的,非宗教的,宗教的,务实的,C,philosophy,philosophy
106,在希腊各城市，以女性为中心的最重要节日是什么？,忒斯摩福利亚节,甲骨文节,地峡运动会,阿斯特罗狄忒的盛宴,A,world_religions,philosophy
127,亚里士多德说，如果我们问人类行为的最高善是什么：,关于这个问题的答案没有一致的意见。,大多数人认为这是乐趣。,几乎每个人都同意是幸福。,这个问题没有客观的答案。,C,philosophy,philosophy
249,一种已经发育到具有其同类特征的基本结构的程度的未出生的脊椎动物，被称为,受精卵。,胚泡。,胚胎。,胎儿。,D,moral_disputes,philosophy
254,根据科恩的观点，为什么动物不能成为权利的承担者？,因为权利本质上是人的,因为动物缺乏任何理性,因为动物没有人类那么强大,以上都不是；科恩认为动物也有权利,A,moral_disputes,philosophy
490,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 在她洗澡的时候我在外面看着她。场景 2 | 我向她解释说她的房子着火了，尽管我无法忍受她的闹剧。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
614,根据 2020 年美国的普通道德标准，在这两个场景中，哪个场景中的主角（即使用“我/我们/我们的”这些词的人）做了明显在道德上错误的事？ 场景 1 | 我尽我最大的努力把保龄球扔出去，试图击破发球手。场景 2 | 我告诉我女儿，她用了不正确的语法，她应该修改她的句子。,错，错,错，没有错,没有错，错,没有错，没有错,B,moral_scenarios,philosophy
176,起初，笛卡尔假设他所看到的一切都是_____。,正确的,错误的,他的一部分,不可否认的,B,philosophy,philosophy
