dataset,doc_id,seg_id,chinese,english
newstest2019.zh-en.xml,chinanews.com.1744,4,本庶佑于1992年发现T细胞抑制受体PD-1，2013年依此开创了癌症免疫疗法，功绩名列《Science》年度十大科学突破之首。,"Tasuku Honjo discover the T cell inhibitor receptor PD-1 in 1992, and he initiated the cancer immunotherapy based on it in 2013. His merits and achievements ranked the first of the Annual Top 10 Scientific Breakthroughs of ""Science""."
newstest2020.zh-en.xml,xinhua-zh-01.6586,3,在环球银行金融电信协会(SWIFT)2019伦敦年会上，该机构发布的名为《以伦敦视角洞察人民币》的“人民币追踪特刊”显示，从2017年7月2019年7月，全球使用人民币支付的金融机构数量增加11.31 % ， 数量从1989家增长到2214家。,"From July 2017 to July 2019, the number of financial institutions worldwide using RMB for payment increased by 11.31 percent, from 1,989 to 2,214, according to RMB Tracking Special Issue entitled Insights into the RMB from a London Perspective, released at SWIFT's 2019 annual conference in London."
newstest2018.zh-en.xml,cctv_news_1117,316,马尔代夫总统亚明在贺函中表示，中共十九大作出的重要决定将使阁下描绘的,"Maldivian President Yaming said in his letter of greetings , “the important decisions made at the 19th National Congress of the Communist Party of China will make the ......that you drew......,"
newstest2019.zh-en.xml,chinanews.com.1296,6,"其次，在实现半岛无核化的对话中，有关各方就实现半岛无核化的步骤和方式分歧犹在,由于朝美之间长期缺乏政治信任 ， “ 谁先谁后”的博弈思维依旧浓厚。","Secondly, in the dialogue to realize the denuclearization of the peninsula, the parties concerned are still divided on the steps and ways to realize the denuclearization of the peninsula. Due to the long-term lack of political trust between the DPRK and the United States, the game thinking of ""who is first and who is second"" is still strong."
newstest2020.zh-en.xml,un_news-zh.493,15,70年来，中国人民始终与世界同行。,"For 70 years, the Chinese people have walked with the world."
newstest2019.zh-en.xml,reuters-zh.187,6,今年4月9日证监会公布了中国人保的招股说明书(申报稿 ) 。,"On April 9, the CSRC published the prospectus (declaration) of PICC."
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,9,河北明确，对符合申领条件、材料齐全的，居住地公安派出所应自受理之日起3个工作日内发放居住证。,"Hebei clearly stipulates that for applicants who meet the conditions of application and have complete application documents, the residence police station shall issue a residence permit within 3 working days from the date of acceptance."
newstest2021.zh-en.xml,chinanews.com.229526,7,预计26日8时至27日8时，重庆大部地区中小河流可能出现不同程度涨水过程，个别中小河流可能出现超警水位洪水。,"It is expected that from 8:00 am on July 26th to 8:00 am the next day, most of the small and medium-sized rivers in Chongqing may experience different rises, and individual small and medium-sized rivers may have over-the-warning-level flooding."
newstest2018.zh-en.xml,reuters.196698,7,作为更广泛议程的一部分，唐纳德·特朗普总统当局一直在努力恢复前总统巴拉克·奥巴马推行的各种环境法规，以刺激经济增长。,"The administration of President Donald Trump has been seeking to roll back a wide array of environmental regulations imposed by former President Barack Obama, as part of a broader agenda Trump says is aimed at sparking economic growth."
wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22019,18,在偏光片业务方面，Yano Research统计显示，公司旗下杉金光电2022年全球市场份额达到29 % ， 预计2023年市场份额将达到32 % ， 持续位列全球第一。,"In the polarizer business, according to Yano Research, the company's Sugene Optoelectronics will reach a global market share of 29% in 2022 and is expected to reach 32% in 2023, continuing to rank first in the world."
newstest2021.zh-en.xml,xinhua-zh-01.120223,6,活动采取实名制订票、入场，演出当天，订票人须持本人身份证原件及演出票，佩戴口罩、保持1米以上间隔距离有序检票入场。,"The event will use a real-name system for ticket reservation and venue entry, and on the day of the event, those with ticket reservations must bring their original ID documents and tickets, wear a mask, remain one meter apart, and check their tickets and enter the venue in an orderly fashion."
newstest2019.zh-en.xml,chinanews.com.9953,5,这是乌镇发展数字经济的一个缩影。,This is a miniature of the development of digital economy in Wuzhen.
newstest2021.zh-en.xml,xinhua-zh-01.120210,10,企业方面，浦东着重推动头部企业落地。,"In terms of enterprises, Pudong focuses on promoting the landing of leading enterprises."
newstest2020.zh-en.xml,xinhua-zh-01.6371,9,光大理财董事长张旭阳介绍，光大理财的资管平台中将使用智能投顾、智能投研、大数据等技术，帮助光大理财更好地进行宏观经济形势判断。,"Zhang Xuyang, Chairman of Everbright Financial Management, explained that Everbright’s asset management platform would use technologies such as intelligent investment consulting, intelligent investment research, and big data to help Everbright Financial Management better judge the macroeconomic situation."
newstest2019.zh-en.xml,chinanews.com.1273,18,现场招聘的中资企业，都是在菲耕耘多年的知名企业。,The Chinese-funded enterprises recruited on the spot are well-known enterprises that have been operating in Philippines for many years.
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-162_doc0,3,或取消订单,Or can I cancel the order?
newstest2019.zh-en.xml,chinanews.com.1471,8,7月1日对1449个税目的日用消费品降税。,"On July 1, tax reductions were imposed on 1449 tax items of daily consumer goods."
newstest2018.zh-en.xml,cctv_news_1217,56,埃塞俄比亚人民革命民主阵线副主席、政府副总理德梅克在全体会议上分别致辞，高度评价习近平关于构建人类命运共同体,and Vice President of Ethiopian People's Revolutionary Democratic Front and Deputy Prime Minister of the government Demeke respectively addressed the plenary session and spoke highly of Xi Jinping's proposal to build a community with a shared future for mankind
newstest2020.zh-en.xml,xinhua-zh-01.6596,6,据了解，大瑞铁路东起大理，西至瑞丽，全长约331公里，设计时速140公里，是中缅国际铁路通道的重要组成部分。,It is learned that the DaRui Railway runs from Dali in the east to Ruili in the west and has a total length of about 331 kilometers and a design speed of 140 kilometers per hour.
newsdev2017.zh-en.xml,newsweek.25800,7,在普吉的芭东镇发生两起炸弹爆炸，另有两起爆炸发生在邻近普吉市北方的旅游区攀牙府。,"Two bombs exploded in the town of Patong in Phuket and two more in Phang Nga, another tourist region just north of Phuket."
newstest2021.zh-en.xml,chinanews.com.229743,10,在宁夏银川，当地采取“提标+治污+严管”的方式，工业园区污水全部实现集中处理，城镇污水处理厂全部实现一级A标准排放，城市建成区黑臭水体基本消除，成功申报第三批中国黑臭水体示范城市。,"In Ningxia’s Yinchuan, through a “raising standards + cleaning up pollution + strict management” method, all wastewater from industrial parks is collected and treated, all urban water treatment plants have achieved Class A discharge standards, bodies of dark and smelly water in built-up urban areas have essentially been eliminated, and the city’s application to be included in the Third Batch of China Model Cities for Dark and Odorous Water Management has been approved."
newstest2018.zh-en.xml,008_20180116a0zzps,3,随着2017年末一艘最新的054A型护卫舰的下水，标志着054A护卫舰已经建造了高达29艘之多，已经逼近了053H系列护卫舰的总和，而从2006年第一艘054A下水至今，054A的建造历程已经有了12年之久，即使在全世界范围内，建造如此数量之多的高性能通用护卫舰，除了中国，也只有美国在上个世纪7、80年代建造的“佩里”级护卫舰可以相提并论了。,"With the launching of the latest model of 054A frigate at the end of 2017, the number of 054A frigate has reached 29, approaching the sum of the 053H series frigates. Since the first 054A was launched in 2006, the history of building 054A has extended to 12 years. Building such a large number of high-performance general purpose frigates is very rare in the history. Apart from China, the only comparable accomplishment was made by the United States in the 1970s and 1980s when it built a host of 'Perry' class frigates."
newstest2021.zh-en.xml,jingji_guancha_bao-zh-01.10338,14,所以接下来从现在到今年底或美国大选前，赴美IPO的热潮还会持续。”,"So, from now to the end of the year, or until the US presidential election, the surge in US IPO’s will continue. “"
newsdev2017.zh-en.xml,xinhua0812..c_1119383292,3,按行业来看，当天东京股市电气天然气业、水产农林业等股票涨幅靠前，而银行业等股票下跌明显。,"Seen from industry, the gains of stocks such as electrical industry, natural gas industry, aquaculture, and agriculture and forestry in the Tokyo stock market were at the very top, while stocks like banking obviously declined."
wmttest2023.zh-en.xml,GCC-1,46,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.","Typically done to guarantee compatibility with more seasoned applications that do not think it's a great thought to alter string constants, the same result is accomplished utilizing the “-traditional” choice."
newstest2017.zh-en.xml,ifeng0812.news.49765323_0,4,英国《每日电讯报》评论指出，特蕾莎·梅选择到瑞士度假，这是撒切尔夫人后，首次再有英国首相到瑞士度假。,"British ""Daily Telegraph"" commented that Teresa Mei chose to take a vacation in Switzerland. This is the first time that the British Prime Minister chose to go vacation in Swiss after Margaret Thatcher."
newstest2019.zh-en.xml,chinanews.com.1782,8,为此，税务部门统一推广使用的扣缴客户端软件已提供了相应税款计算功能，但相应税款仍需在法定申报期内申报缴纳。,"For this purpose, the withholding client software, which is uniformly promoted and used by the tax department, has provided the corresponding tax calculation function, but the corresponding tax still needs to be declared and paid during the statutory declaration period."
wmttest2023.zh-en.xml,chinanews.com.280933,2,新华社北京2月11日电 2月11日，第十六届中日节能环保综合论坛以线上线下相结合方式在北京举办。,"On February 11, the 16th China-Japan Energy Conservation and Environmental Protection Comprehensive Forum was held in Beijing, combining both online and offline formats."
wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_73936515,19,还有一部分品牌，为了推广自己的产品，不择手段，跟医院的医生挂钩，由他们协助产品的推广，从一听里面抽成30元到80元不等的利润。,"Some other brands play hard in order to promote their products by cooperating with doctors in hospitals, who will be provided with commission of 30 – 80 yuan for each can."
newstest2020.zh-en.xml,xinhua-zh-01.6371,15,专家认为，资管科技在提升客户服务能力、创新丰富产品的同时，还能够增强风险防范能力，提升资管管理效率。,"Experts believe that while enhancing asset management capabilities and allowing rich product innovation, asset management technology can also enhance risk prevention capabilities and improve the efficiency of asset management."
wmttest2023.zh-en.xml,wdr-0,18,从长远来看，经济衰退和相关的封闭措施可能会打乱毒品市场。,The long-term impacts of the retreat and related lockdowns may cause the pharmaceutical industry to be disturbed.
newsdev2017.zh-en.xml,ifeng0812.news.49766297_0,2,十年磨一剑，马龙坦言实现梦想非常高兴，也称赞张继科“既是对手也是兄弟”，是他的榜样和动力。,"Like spending a decade in grinding a sword, Ma Long candidly admitted that he was glad to realize his dream and paid a compliment to Zhang Jike, saying Zhang is both an opponent and brother and has become his model and motive force."
wmttest2023.zh-en.xml,luggage-4-zh_0130182-97,2,整体感觉还行，不认识是否是真皮，也就不能瞎评价了。,"Not terrible, all things considered, I am unable to make a blind judgment because I am unsure if it is real leather."
newstest2020.zh-en.xml,nhan_dan-zh.330,1,欧盟促进与亚洲的战略伙伴关系,EU promotes strategic partnership with Asia
newstest2019.zh-en.xml,reuters-zh.2000,3,制裁细节将在1330GMT的记者会上，由国务卿蓬佩奥(Mike Pompeo)和财长努钦(Steven Mnuchin)公布。,The details of the sanctions would be announced by the Secretary of State Mike Pompeo and the Treasury Secretary Steven Mnuchin in the 1330GMT media session.
newstest2018.zh-en.xml,abcnews.255599,11,2011 年，《规则》的关注点从俱乐部债务问题转向俱乐部的损失状况监测。,"In 2011, FFP shifted from focusing on clubs' debts to monitoring their losses instead."
wmttest2023.zh-en.xml,gb-1,4,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.
wmttest2023.zh-en.xml,voa-voachinese.30674,7,五角大楼说，第二个被击落的物体于周四晚上首次进入美国领空，在阿拉斯加东北部上空移动时被美国军方跟踪，飞行高度为1.2万米（4万英尺），其大小与一辆小型汽车差不多，与先前被击落的那个中国间谍气球相比要小很多。,"The second downed item first entered U.S airspace on Thursday night, was followed by American military personnel as it flew across northeast Alaska, at a height of 12,000 meters (40,000 feet), according to the Pentagon, the Chinese surveillance balloon that was earlier shot down is considerably smaller than the automobile, which is around the same size."
newsdev2017.zh-en.xml,ifeng0812.news.49766930_0,3,汪顺的两位偶像，菲尔普斯摘取了自己在里约的第4金，而罗切特发挥不佳，最终位列第5。,"Wang Shun's two idols are Phelps and Lochte. Phelps has obtained his 4th gold medals in Rio while Lochte, due to his poor performance, has ended in ranking fifth."
newstest2018.zh-en.xml,sogou_web_data_20180206,159,然而2016年年中，《福布斯》杂志将她的身家从 45 亿美元修改为 0。,"However, in the middle of 2016, Forbes magazine changed her net worth from $4.5 billion to 0."
newstest2017.zh-en.xml,dailymail.co.uk.170695,9,“我自认为除了络腮胡以外，并不是长得很像，”布莱迪对《赫芬顿邮报》(Huffington Post) 说。,"'I personally don't see a huge resemblance, maybe besides the facial hair,' Brady told Huffington Post."
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-25_doc02,2,OK，如果真没有，就返还订餐的钱,"OK, if there is really not, please refund."
newstest2017.zh-en.xml,ifeng0812.news.49768361_0,13,这一影响将不仅是出手次数的影响，汤神的持球进攻在下赛季肯定也会大大减少，这在某些方面也会降低对手对他的防守难度。,"This effect will not only be the impact of the number of shots, Thompson's holding attack in the next season will certainly be greatly reduced, which in some ways will reduce the opponent's defense difficulty."
wmttest2023.zh-en.xml,wdr-0,14,此外，拦截行动和国际合作的优先性可能会降低，使贩运者更容易行动。,"Additionally, interdiction endeavors and universal collaboration may get less consideration, which would make it easier for traffickers to conduct their commerce."
newstest2018.zh-en.xml,075_c_1122236534,2,英国体育理事会负责各个奥运会项目资金的划拨，当然也负责给各个项目下达夺牌目标。,"UK Sport is responsible for allocating funds to the various Olympic events, and for setting the medal targets for each event."
newstest2018.zh-en.xml,latimes.231840,22,对此，我不会过多担心。,I'm not going to worry too much about it.
newstest2020.zh-en.xml,chinanews.com.102756,21,携程预订数据显示，国内具备独特自然风光或文化特色的目的地最“火 ” ， 重庆、武汉、杭州、西安、成都、广州、北京、上海、南京、天津将是人气最旺的国内旅游目的地城市。,"Ctrip’s booking data shows that destinations with unique natural scenery or cultural features in China are the most popular, and that Chongqing, Wuhan, Hangzhou, Xi 'an, Chengdu, Guangzhou, Beijing, Shanghai, Nanjing, and Tianjin will be the most popular domestic destinations."
wmttest2022.zh-en.xml,chinese.dw.com.4112,9,"中国外交部周六的声明称 ， "" 今天的美式民主病态尽显，金钱政治、身份政治、政党对立、政治极化、社会撕裂、种族矛盾、贫富分化等问题愈演愈烈 "" ， 美国的民主是建立在资本基础上的""富人游戏 "" 。","According to the statement made by Chinese Foreign Ministry on Saturday, “The American democracy today greatly shows the morbidity, with increasingly obvious problems such as money politics, identity politics, political opposition, political polarization, social tearing, racial conflicts and polarization of the rich and the poor”, and the democracy of the U.S. was the “game of the rich” established based on the capital."
newstest2020.zh-en.xml,xinhua-zh-01.6373,2,美国今年第二季度经济“成绩单”显示，受私人部门投资和出口大幅下滑影响，美国国内生产总值（GDP）增速比上季度明显放缓。,"Due to the sharp decline in private sector investment and exports, the growth rate of U.S. GDP in the second quarter of the year has slowed significantly compared to the previous quarter, the United States economic “report card” showed."
newstest2019.zh-en.xml,qq.com.255,3,对此央视发表快评：这是我国英雄烈士保护法施行后第一个烈士纪念日。,"For this, CCTV issued a quick comment: this was the first Memorial Day after the implementation of the law for the protection of heroes and martyrs in China."
newstest2020.zh-en.xml,chinanews.com.102763,2,据“中央社”报道，当地时间26日，美国卫生官员表示，全美已有12人死于电子烟相关疾病，与吸电子烟有关的肺部受损病例则有805起。,"US health officials said on September 26th (local time) that US death toll from vaping-related illness hit 12, and cases of vaping lung disease jumped to 805, CNA reported."
wmttest2023.zh-en.xml,rfi-chinese.19794,3,国民党官方机构国政基金会资深顾问赵春山昨天晚上接受台湾中央社采访，积极评价宋涛对夏立言所说，只要认同“九二共识”与反台独，中国欢迎绿营人士到访大陆。,"In an interview with Taiwan's Central News Agency last night, Chiu Chun-shan, a senior advisor to the KMT's official National Government Foundation, commented positively on Song Tao's statement to Xia Liyan that China welcomes green campers to visit the mainland as long as they agree with the ""1992 Consensus"" and oppose Taiwan independence."
newstest2020.zh-en.xml,chubun-zh.1093,4,据悉 ， 《 白云之下》在本届电影节期间举行两场全球首映活动，上映日期分别为10月31日和11月3日。,"It is reported that Chaogtu with Sarula will hold two world premieres during the festival, on October 31 and November 3 respectively."
newstest2017.zh-en.xml,scotsman.82409,13,战略的改变是这一逆转的关键，辛德斯选择了较大的飞轮，因此速度较慢，而这让肯尼，尤其是斯金纳能够保持速度。,"A change of strategy was a big part of the transformation, with Hindes riding a bigger gear to slow him down and allow Kenny and, in particular, Skinner to keep pace."
newstest2020.zh-en.xml,xinhua-zh-01.6382,16,TCL集团9月25日发布回购进展公告显示，TCL集团累计回购3.59%公司股份，共耗资16.5亿元。,"The notice on repurchase progress issued by the TCL Group on September 25 showed that TCL Group had repurchased 3.59% of the shares of the company in total, at a total cost of RMB 1.65 billion."
newstest2020.zh-en.xml,un_news-zh.493,5,同时，中国拥有世界上最优秀的教育体系之一，吸引了来自世界各地的国际学生前往,"Meanwhile, China has one of the most excellent education systems in the world, which attracts international students from all over the globe."
newsdev2017.zh-en.xml,smh.com.au.191322,12,梅西百货表示，这些店铺的关张可能会使年度销售额减少约10亿美元。,Macy's said the store closures would probably cost it about $US1 billion in annual sales.
newstest2017.zh-en.xml,nytimes.69709,22,在一篇为Medium所写的文章和一次电话采访中，她表示自己认为种族方面的争议反映了Snapchat在招聘过程中缺乏种族多样性。,"In an essay for Medium and in a telephone interview, she said she believed that the race-related controversies reflected a lack of diversity in hiring practices at Snapchat."
newstest2017.zh-en.xml,ifeng0812.news.49767201_0,26,而杨威、李小鹏等新人，在综艺节目出场时的介绍，无一例外都是“奥运冠军”。,"Compared with these people, Ning Zetao is slightly weaker for the title of Swimming World Championships."
newstest2020.zh-en.xml,hunan_ribao-zh.175,1,湖南省委常委、长沙市委书记胡衡华与工程机械制造湘军四大掌门 — — 詹纯新、梁稳根、何清华、刘飞香，围绕“长沙从工程机械到智能制造”立下了一个“小目标 ” — —三五年后打造世界领先水平的工程机械产业集群。,"Hu Henghua, member of the Standing Committee of the Hunan Provincial Party Committee and Secretary of the Changsha Municipal Party Committee, and the four leaders of construction machinery manufacturing in Hunan Province - Zhan Chunxin, Liang Wengen, He Qinghua, and Liu Feixiang, around the theme ""Changsha changes from construction machinery to intelligent manufacturing"", have established a “small goal” - build the construction machinery industry cluster to a globally leading level within 3-5 years."
newsdev2017.zh-en.xml,ifeng0812.news.49766228_0,16,这是由于在好莱坞狡猾的会计系统的运作下，一些原本大赚的电影也可能变为亏损状态。,"Under operation of the tricky accounting system of Hollywood, some films that could have made a bundle may eventually turn out to be in the red."
newstest2018.zh-en.xml,018_content_11717028,5,同时，由浏阳16家花炮企业集体承办的烟花爆竹安全环保产品燃放展示则分为产品遴选和产品燃放展示两个阶段进行，通过前期评选的优秀新产品将于5月29日晚在浏阳市花炮观礼台和金滩燃放场进行燃放展示。,"Meanwhile, safe and eco-friendly fireworks and firecracker products used for fireworks displays collectively sponsored by 16 Liuyang fireworks enterprises will be carried out in two phases - product selection and product fireworks display. Excellent new products that passed the early stage of the competition will be used for the fireworks displays at the Liuyang Fireworks Viewing Platform and the Gold Beach Display Site on May 29."
newsdev2017.zh-en.xml,ifeng0812.news.49768339_0,1,国务院安委会办公室12日通报两起重大生产安全事故，强调要迅速组织开展事故调查，认真查找事故原因。,"On August 12, the Office of the Work Safety Commission of the State Council confirmed two major work safety accidents, stressing that relevant departments need to quickly arrange personnel to make an accident investigation and seriously find the cause."
newstest2017.zh-en.xml,bbc.242436,21,但是，官方说法——一个曾被视为总统候选人的人选突然间选择执掌俄罗斯的环境政策——引来了众多怀疑。,"But the official claim - that a man once touted as a potential president, suddenly wanted to run Russia's environmental policy - has been met with great scepticism."
newstest2017.zh-en.xml,ifeng0812.news.49767755_0,8,吉林省林业厅表示，加强中俄两国虎、豹保护合作，不仅是中国东北虎、豹保护面临的十分紧迫的任务，也是维系俄罗斯虎、豹种群健康的当务之急。,"According to the Jilin Provincial Forestry Department, the cooperation on enhancing the protection of tigers and leopards of China and Russia is not only quite pressing task for the protection of manchurian tigers and Northeastern leopards, but also a priority to maintain the population health of tigers and leopards of Russia."
wmttest2023.zh-en.xml,other-2-zh_0473305-177,11,现在多用开关电源，这个傻大的变压器估计得有4KG。,"The majority of power supplies used today are switching power supplies, and this ridiculously huge transformer weighs approximately 4KG."
newstest2019.zh-en.xml,chinanews.com.1418,9,中科钒钛全系项目万吨级中试基地，国内首台、世界最大的兆瓦级超临界二氧化碳压缩机实验平台开工建设。,"CAS vanadium-titanium whole series project 10,000-ton pilot base, the first domestic and the world’s largest megawatt-scale supercritical carbon-dioxide gas compressor experimental platform started construction."
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-298_doc03,2,那总之我不叫了,"Anyway, I won’t place the order."
newstest2019.zh-en.xml,chinanews.com.1602,25,他呼吁灾民忍耐，并称当局会尽快展开重建工作。,"He called for the victims to be patient, and said that the authority would carry out the reconstruction works as soon as possible."
newstest2020.zh-en.xml,chinanews.com.102830,1,北京市场监管部门节前开展综合执法 商品价格基本稳定,"Beijing Market Regulator Initiates Comprehensive Law Enforcement before the Holiday, CPI Basically Remains Stable"
newstest2018.zh-en.xml,bbc.310946,14,她补充道：“近年来，我们在托尔克罗斯 (Tollcross) 工厂的投资超过 500 万英镑，特别是在生产线和运营改进方面。,"She added: ""In recent years, we have invested over £5m in our Tollcross site, notably on production lines and operational improvements."
newstest2018.zh-en.xml,cctv_news_1217,343,浙江传承弘扬红船精神，激励干部群众奋发进取干在实处走在前列。,Zhejiang has both inherited and promoted the spirit of the Red Ship and encouraged agents and the people to forge ahead in their work at the forefront.
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,17,刀剑神域02:艾恩葛朗特【正版图书 无忧售后】,"Sword Art Online 02: Sword Quest [Authentic book, worry-free after-Sale services]"
newstest2018.zh-en.xml,cctv_news_1217,57,彼此理解、相互支持、协调配合。,that concern both of our core interests and major concerns.
newstest2020.zh-en.xml,reuters-zh.15799,4,欧洲央行于9月12日降息至纪录新低，并计划重启购债，以压低借贷成本，希望藉此激励经济复苏并推升通胀率。,"The European Central Bank cut interest rates to a record low on September 12 and plans to restart bond purchases to reduce borrowing cost, thus hoping to stimulate economic recovery and push up the inflation rate."
newsdev2017.zh-en.xml,bbc.242506,15,仅仅过了11分钟，她就接到了辛克莱打来的电话，他的声音听起来“很震惊”。,"Just 11 minutes later she received a phone call from Sinclair, who sounded ""shocked."""
newstest2018.zh-en.xml,040_105253380_114814,3,"该诉讼称，iPhone 6s和与之类似的苹果设备均侵犯了7,657,386号美国专利，该专利名称为《综合电池服务系统》。","The lawsuit claimed that iPhone 6s and Apple equipment similar to it have violated US Patent No. 7,657,386, which is known as “Integrated battery service system”."
newstest2019.zh-en.xml,reuters-zh.195,1,路透华盛顿/墨西哥9月28日 - 墨西哥周五称，经过数日的争论，美国总统特朗普的政府和加拿大正在做出切实努力以求解决贸易政策分歧，令外界憧憬北美自由贸易协定(NAFTA)有望维持三方协定形式。,"Report of Reuters on September 28 in Washington/Mexico: Mexico said on Friday that after days of debates, the U.S. President Trump's government and Canada were making real efforts to resolve trade policy differences, raising hopes that the North American Free Trade Agreement (NAFTA) would maintain the form of a tripartite agreement."
newstest2018.zh-en.xml,rt.com.68098,8,这是该组织在美国针对某个州发布的第一个此类警告。,It is the first such warning that the organization has issued for a state in the US.
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-230_doc0,1,餐厅只给我拿一袋，要装到袋中，天气冷,"The restaurant gave me only one bag to keep the foods, and it’s really cold."
newsdev2017.zh-en.xml,cnn.166883,20,如今，它成为资助大麻研究的最大的联邦公共基金，并且是大麻本身的唯一供应商。,"Today, it is the biggest federal public funder of marijuana research and has been the sole supplier of the marijuana itself."
newstest2020.zh-en.xml,chinanews.com.102745,17,今年6月，菲律宾规模最大的“电子钱包”GCash推出了菲律宾版“蚂蚁森林 ” ， 鼓励菲律宾用户通过低碳生活更好地保护环境。,"In June this year, GCash, the largest digital wallet in the Philippines, launched a Philippine version of ""Ant Forest"" to encourage users to better protect the environment by living a low-carbon life."
newsdev2017.zh-en.xml,ifeng0812.news.49764459_0,13,目前美国司法部正与巴尔的摩市政府协商，争取就该市警局系统改革达成协议。,Currently the U.S. Department of Justice is in talks with the Baltimore Municipal Government to reach an agreement over reform of the city's police system.
newstest2018.zh-en.xml,euronews-en.117983,1,据泄露的电话记录显示，特朗普曾向墨西哥施压要求支付边境筑墙费用,Trump pressured Mexico on border wall payment according to leaked phone call transcripts
newstest2017.zh-en.xml,ifeng0812.news.49766281_0,10,JX能源表示，“2015年底之后，中国开始向澳大利亚出口高品质的轻油”，在亚洲市场上与日本产品形成竞争。,"According to JX Energy, ""After the end of 2015, China began to export high-quality light oil to Australia."" Such light oil products are competitive with Japanese products on the Asian market."
newstest2020.zh-en.xml,chinanews.com.102777,3,法国皮提耶-萨尔佩特里尔医院专家马赛厄斯·佩西格里翁领导的这项研究表明，脑力劳动和体力劳动之间有着不明显的联系：两者都需要对活动进行认知控制。,"The study, led by Mathias Pesiglione from the Pitie Salpetriere Hospital in France, showed a weak link between mental and physical work: both require cognitive control of activities."
newstest2021.zh-en.xml,chinanews.com.229711,5,因为疫情原因，现场只为部分政府内阁成员和立法者安排50个席位，另专设视频会议室供其他内阁成员、地方政府官员等观看。,"Due to the pandemic, only 50 seats were arranged for some government cabinet members and legislators at the scene, and a special video conference room was set up for other cabinet members and local government officials."
newstest2017.zh-en.xml,peopledaily0812.health.c398004-28632031,9,孕妈不仅可以免费24小时和一对一的主管医生问诊，还可以付费定向寻医问诊。,"Pregnant women can not only enjoy 24 hours of medical services free of charge and one-on-one inquiry with doctors, but also pay for medical counseling."
newstest2021.zh-en.xml,xinhua-zh-01.120431,10,“我们绝不是在进行军备竞赛。但我有责任彻底认清我们可能面临的威胁。”,“We are not starting an arms race at all. But I am responsible for thoroughly acknowledging the possible threats we face. ”
newstest2018.zh-en.xml,cctv_news_1117,8,俞正声主持并讲话。,Yu Zhengsheng chaired the meeting and gave an address.
wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,2,差不多顶级电动了，有很多种洁牙模式，但是很少人会天天换不同模式刷吧。,"There are numerous cleaning modes on this virtually premium electric, but few users will switch their brushes between settings every day."
wmttest2023.zh-en.xml,xm-0,3,产品介绍,Merchandise Description
newstest2020.zh-en.xml,jingji_guancha_bao-zh-01.230,25,此外，今年塞力斯还在工业大麻、区块链科技等新兴领域进行布局。,"In addition, this year, Thalys is also deploying in emerging areas such as industrial marijuana and blockchain technology."
newstest2021.zh-en.xml,rfi-chinese.16537,8,哈利和梅根今年1月宣布计划过更独立的生活，并将自食其力。,"In January of this year, Harry and Meghan announced their plans to live a more independent life and support themselves economically."
newstest2018.zh-en.xml,cctv_news_1117,522,晚上好。,Good evening.
newstest2020.zh-en.xml,chinanews.com.102805,1,以“数聚光谷、智享未来”为主题的“第七届中国计算机学会大数据学术会议”27日在武汉揭幕，近千位大数据研究领域的专家学者和行业领袖，关注大数据热点研究问题，解读大数据在人工智能时代的技术进程。,"On September 27, the Seventh China Computer Federation Big Data (CCF Big Data) Conference, an academic conference put on by the federation, was held in Wuhan City with the theme of “Gathering Data to Wisely Interpret the Future”, where it attracted nearly one thousand experts, scholars, and industry leaders in the field of big data to focus on big data hotspots and interpret the technical progress of big data in the era of artificial intelligence."
newstest2018.zh-en.xml,sogou_web_data_20180206,83,这些问题引起了有关部门的重视，也引起了外界对于是否限制企业走出去的各种议论。,"These problems have attracted the attention of relevant departments, and have also triggered discussions by the outside word as to whether enterprises going abroad should be restricted."
wmttest2023.zh-en.xml,wdr-2,27,2007年至2018年间，归因于吸毒的全球残疾调整寿命年数增加了 17%。,"Between 2007 and 2018, the number of worldwide disability-adjusted life a long time credited to medicate utilization rose by 17%."
newstest2020.zh-en.xml,un_news-zh.496,2,在那里，一场自然灾害会侵蚀一代人的发展成果。,"There, natural disaster will erode their development achievements within one generation."
newsdev2017.zh-en.xml,reuters.165911,2,据日本时事通信社报道，日本首相安倍晋三将不在第二次世界大战日本战败纪念日参拜有争议的东京靖国神社。,"Japanese Prime Minister Shinzo Abe will not visit a controversial shrine for war dead in Tokyo on the anniversary of Japan's defeat in World War Two defeat, Jiji news agency has reported."
