dataset,doc_id,seg_id,chinese,english,chinese_ZH-PY
newstest2020.zh-en.xml,chinanews.com.102805,1,以“数聚光谷、智享未来”为主题的“第七届中国计算机学会大数据学术会议”27日在武汉揭幕，近千位大数据研究领域的专家学者和行业领袖，关注大数据热点研究问题，解读大数据在人工智能时代的技术进程。,"On September 27, the Seventh China Computer Federation Big Data (CCF Big Data) Conference, an academic conference put on by the federation, was held in Wuhan City with the theme of “Gathering Data to Wisely Interpret the Future”, where it attracted nearly one thousand experts, scholars, and industry leaders in the field of big data to focus on big data hotspots and interpret the technical progress of big data in the era of artificial intelligence.",yi “ shu ju guang gu 、 zhi xiang wei lai ” wei zhu ti de “ di qi jie zhong guo ji suan ji xue hui da shu ju xue shu hui yi ”27 ri zai wu han jie mu ， jin qian wei da shu ju yan jiu ling yu de zhuan jia xue zhe he hang ye ling xiu ， guan zhu da shu ju re dian yan jiu wen ti ， jie du da shu ju zai ren gong zhi neng shi dai de ji shu jin cheng 。
newstest2018.zh-en.xml,sogou_web_data_20180206,83,这些问题引起了有关部门的重视，也引起了外界对于是否限制企业走出去的各种议论。,"These problems have attracted the attention of relevant departments, and have also triggered discussions by the outside word as to whether enterprises going abroad should be restricted.",zhe xie wen ti yin qi le you guan bu men de zhong shi ， ye yin qi le wai jie dui yu shi fou xian zhi qi ye zou chu qu de ge zhong yi lun 。
wmttest2023.zh-en.xml,wdr-2,27,2007年至2018年间，归因于吸毒的全球残疾调整寿命年数增加了 17%。,"Between 2007 and 2018, the number of worldwide disability-adjusted life a long time credited to medicate utilization rose by 17%.",2007 nian zhi 2018 nian jian ， gui yin yu xi du de quan qiu can ji tiao zheng shou ming nian shu zeng jia le  17%。
newstest2020.zh-en.xml,un_news-zh.496,2,在那里，一场自然灾害会侵蚀一代人的发展成果。,"There, natural disaster will erode their development achievements within one generation.",zai na li ， yi chang zi ran zai hai hui qin shi yi dai ren de fa zhan cheng guo 。
newsdev2017.zh-en.xml,reuters.165911,2,据日本时事通信社报道，日本首相安倍晋三将不在第二次世界大战日本战败纪念日参拜有争议的东京靖国神社。,"Japanese Prime Minister Shinzo Abe will not visit a controversial shrine for war dead in Tokyo on the anniversary of Japan's defeat in World War Two defeat, Jiji news agency has reported.",ju ri ben shi shi tong xin she bao dao ， ri ben shou xiang an bei jin san jiang bu zai di er ci shi jie da zhan ri ben zhan bai ji nian ri can bai you zheng yi de dong jing jing guo shen she 。
newstest2019.zh-en.xml,chinanews.com.1767,5,据介绍，为应对出入境客(车)流高峰，深圳边检总站按照国家移民管理局统一部署，启动客(车)流高峰时段勤务模式，安排加班警力支援执勤一线，提前开足查验通道，引导旅客、车辆有序候检，确保中国公民出入境通关排队不超过30分钟，同时兼顾外国人通关效率；加强人流密集区域的秩序维护，确保通关安全有序。,"According to the introduction, in order to cope with passenger (car) flow peak across the boarder, Shenzhen General Station of Exit and Entry Frontier Inspection followed the unified deployment of the State Immigration Administration to start the service mode of passenger (car) flow peak period, arrange the policemen to work overtime to support those working in the front-line on duty, open enough passages for inspection and examination in advance, ensure that the queueing time of Chinese citizen's exit and entry would not exceed 30 minutes while taking into account of the foreigner's clearance efficiency; the order maintenance in the crowded was enhanced, and the customs clearance was ensured to be safe and orderly.",ju jie shao ， wei ying dui chu ru jing ke ( che ) liu gao feng ， shen zhen bian jian zong zhan an zhao guo jia yi min guan li ju tong yi bu shu ， qi dong ke ( che ) liu gao feng shi duan qin wu mo shi ， an pai jia ban jing li zhi yuan zhi qin yi xian ， ti qian kai zu cha yan tong dao ， yin dao lv ke 、 che liang you xu hou jian ， que bao zhong guo gong min chu ru jing tong guan pai dui bu chao guo 30 fen zhong ， tong shi jian gu wai guo ren tong guan xiao lv ； jia qiang ren liu mi ji qu yu de zhi xu wei hu ， que bao tong guan an quan you xu 。
newstest2017.zh-en.xml,dailymail.co.uk.170739,2,这个世界很危险，但是 Dailymail.com 上的这个视频或许能带给你一点安全感。,"It's a dangerous world out there, but this video from Dailymail.com might help make it a little safer for you.",zhe ge shi jie hen wei xian ， dan shi  Dailymail.com  shang de zhe ge shi pin huo xu neng dai gei ni yi dian an quan gan 。
newstest2020.zh-en.xml,nhan_dan-zh.323,3,新加坡市排名第一，其次是英国、美国、法国、瑞典、荷兰、德国和澳大利亚等各国的城市。,"Singapore ranks first, followed by cities in the United Kingdom, the United States, France, Sweden, the Netherlands, Germany, and Australia.",xin jia po shi pai ming di yi ， qi ci shi ying guo 、 mei guo 、 fa guo 、 rui dian 、 he lan 、 de guo he ao da li ya deng ge guo de cheng shi 。
newstest2021.zh-en.xml,hunan_ribao-zh.6034,13,益阳奥士康第三科学园项目对现有生产线进行改造，高端印制电路板智能化生产线抢占先机;湖南中烟常德卷烟厂新厂区致力于智能化转型、建设现代化工厂的历程，也是“老树发新芽”的生动写照 … … 围绕国家重大战略和“两新一重”， 着力巩固提升优势产业，积极培育发展新兴产业，全面加大科技创新和国产化替代力度，才能不断夯实基础条件、积蓄转型动能。,"Transformations have been made in the existing production line of the project of Yiyang Aoshikang No.3 Science Park, and the intelligent production line of high-end printed circuit board has taken the lead; the new factory of the Changde Cigarette Factory of China Tobacco Hunan Industrial Corporation was committed to the process of intelligent transformation and the construction of modern factories, which was also a vivid portrayal of ""old trees sprouting new buds""; focusing on the national major strategy and ""new infrastructure and new urbanization initiatives and major projects"", we have focused on consolidating and upgrading advantageous industries, actively cultivated and developed emerging industries, and comprehensively increased the strength of scientific and technological innovation and localization substitution to continuously consolidate basic conditions and accumulate transformation momentum.",yi yang ao shi kang di san ke xue yuan xiang mu dui xian you sheng chan xian jin xing gai zao ， gao duan yin zhi dian lu ban zhi neng hua sheng chan xian qiang zhan xian ji ; hu nan zhong yan chang de juan yan chang xin chang qu zhi li yu zhi neng hua zhuan xing 、 jian she xian dai hua gong chang de li cheng ， ye shi “ lao shu fa xin ya ” de sheng dong xie zhao  … …  wei rao guo jia zhong da zhan lve he “ liang xin yi zhong ”，  zhuo li gong gu ti sheng you shi chan ye ， ji ji pei yu fa zhan xin xing chan ye ， quan mian jia da ke ji chuang xin he guo chan hua ti dai li du ， cai neng bu duan hang shi ji chu tiao jian 、 ji xu zhuan xing dong neng 。
newstest2017.zh-en.xml,ifeng0812.news.49767382_0,3,“现在的三轮车多在夜间非法营运，希望主管部门也能加大力度进行整治。”,"""Now the tricycle is mostly and illegally operated at night. We hope the competent authorities can also intensify efforts to carry out renovation.""",“ xian zai de san lun che duo zai ye jian fei fa ying yun ， xi wang zhu guan bu men ye neng jia da li du jin xing zheng zhi 。”
newsdev2017.zh-en.xml,ifeng0812.news.49767460_0,4,哈密市人民法院审理查明：万某以非法占有为目的，采取秘密手段盗窃他人财物10起，盗窃价值15582元，其行为已构成盗窃罪。,"After trying the case, the People's Court of Hami City ascertained that with the intention of illegal possession, Wan, by taking secret measures, stole others' property for ten times with the theft value reaching 15,582 yuan. His behavior has constituted the larceny.",ha mi shi ren min fa yuan shen li cha ming ： wan mou yi fei fa zhan you wei mu di ， cai qu mi mi shou duan dao qie ta ren cai wu 10 qi ， dao qie jia zhi 15582 yuan ， qi xing wei yi gou cheng dao qie zui 。
wmttest2022.zh-en.xml,social_zh_linkedin.com_39643915,8,接下来如果 Google 再捅一刀，对 Meta 的收入影响还会更大。,"Next, if Google gives an attack, it will lead to greater influences on the income of Meta.",jie xia lai ru guo  Google  zai tong yi dao ， dui  Meta  de shou ru ying xiang hai hui geng da 。
newstest2019.zh-en.xml,chinanews.com.1370,3,当月，构成综合PMI产出指数的制造业生产指数和非制造业商务活动指数分别为53.0%和54.9 % ， 环比一降一升。,"In the same month, the manufacturing production index and the non-manufacturing business activity index, which constitute the comprehensive PMI output index, were 53.0% and 54.9%, respectively, with one decrease and one increase.",dang yue ， gou cheng zong he PMI chan chu zhi shu de zhi zao ye sheng chan zhi shu he fei zhi zao ye shang wu huo dong zhi shu fen bie wei 53.0% he 54.9 % ，  huan bi yi jiang yi sheng 。
newstest2020.zh-en.xml,chinanews.com.102588,4,中国从未自私自利地发展，而是向世界敞开了大门，为世界各国人民带来了最大的幸福。,"China does not concentrate on its own development, but instead has opened its doors to the world to bring the greatest happiness to the people of all countries.",zhong guo cong wei zi si zi li di fa zhan ， er shi xiang shi jie chang kai le da men ， wei shi jie ge guo ren min dai lai le zui da de xing fu 。
newstest2020.zh-en.xml,tsrus.cn.2113,5,他说 ： “ 一些新技术并不是北约成员国研制出来的，而是在独裁国家。,"He said, ""Some new technologies were not developed by the members of the North Atlantic Treaty Organization, but in authoritarian countries.",ta shuo  ： “  yi xie xin ji shu bing bu shi bei yue cheng yuan guo yan zhi chu lai de ， er shi zai du cai guo jia 。
newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7月10日，国务院常务会议决定，今年全面推开划转部分国有资本充实社保基金工作。,"On July 10, at the executive meeting of the State Council, it was decided to promote the transfer of part of state-owned capital in the round to enrich the social security fund this year.",7 yue 10 ri ， guo wu yuan chang wu hui yi jue ding ， jin nian quan mian tui kai hua zhuan bu fen guo you zi ben chong shi she bao ji jin gong zuo 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,99,一直以来，支付宝和微信支付在全球化的道路上一路高歌。,"All along, Alipay and WeChat Pay have been riding high on the road to globalization.",yi zhi yi lai ， zhi fu bao he wei xin zhi fu zai quan qiu hua de dao lu shang yi lu gao ge 。
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,使用过程中请结合溶液粘稠度考虑并勿超出此范围，否则会引起漏液。,Please take the viscosity of the solution into consideration during usage and do not exceed the range; or it will lead to liquid leakage.,shi yong guo cheng zhong qing jie he rong ye nian chou du kao lv bing wu chao chu ci fan wei ， fou ze hui yin qi lou ye 。
newstest2018.zh-en.xml,cctv_news_1117,217,这句话，让当时在场的张黎明深有感触。,The saying made Zhang Liming on the spot deeply moved.,zhe ju hua ， rang dang shi zai chang de zhang li ming shen you gan chu 。
newstest2018.zh-en.xml,cctv_news_1217,602,本台消息，二零一七年《财富》全球论坛将于十二月六日至八日在广州举行，国务院副总理汪洋将出席论坛开幕式。,Vice Premier Wang Yang of the State Council will attend the opening ceremony of the 2017 Fortune Global Forum held in Guangzhou from December 6 to December 8,ben tai xiao xi ， er ling yi qi nian 《 cai fu 》 quan qiu lun tan jiang yu shi er yue liu ri zhi ba ri zai guang zhou ju xing ， guo wu yuan fu zong li wang yang jiang chu xi lun tan kai mu shi 。
newstest2018.zh-en.xml,007_121779752_123753,2,就在房产中介期待在节日季出售更多房产之际，澳洲房价增幅却创2013年以来最低水平。,"Just when real estate agents were looking forward to selling more real estate during the holiday season, growth rate of residential property prices was the lowest since 2013.",jiu zai fang chan zhong jie qi dai zai jie ri ji chu shou geng duo fang chan zhi ji ， ao zhou fang jia zeng fu que chuang 2013 nian yi lai zui di shui ping 。
newstest2018.zh-en.xml,bbc.310946,13,我们与员工进行了讨论，然后，像所有在竞争激烈和经济不明朗的环境中运营的其他公司一样，我们对我们应用于企业和工厂的持续运营模式进行了审查，以便保持竞争力。,"We discussed with employees then that like all companies operating in an extremely competitive and uncertain economic climate, we review our operations on an ongoing basis - and that applies across our all our businesses and sites - in order to remain competitive.",wo men yu yuan gong jin xing le tao lun ， ran hou ， xiang suo you zai jing zheng ji lie he jing ji bu ming lang de huan jing zhong yun ying de qi ta gong si yi yang ， wo men dui wo men ying yong yu qi ye he gong chang de chi xu yun ying mo shi jin xing le shen cha ， yi bian bao chi jing zheng li 。
newstest2018.zh-en.xml,washpost.116881,14,这是一位在一个民主占大多数的州担任州长的共和党人，而且他还出奇地受欢迎。,This is a Republican governor in an overwhelmingly Democratic state who is astonishingly popular.,zhe shi yi wei zai yi ge min zhu zhan da duo shu de zhou dan ren zhou zhang de gong he dang ren ， er qie ta hai chu qi di shou huan ying 。
wmttest2023.zh-en.xml,gb-4,42,全包围结构,Completely encased structure,quan bao wei jie gou
newstest2018.zh-en.xml,cctv_news_1217,119,全面推开营改增试点后,"After launching the pilots to replace the business tax with a value-added tax,",quan mian tui kai ying gai zeng shi dian hou
newstest2018.zh-en.xml,cctv_news_1217,542,机器人的话它需要一些电机、 舵机然后还有控制器，现在这些都都可以自己研发。,"The robot needs some motors, steering gears, and controllers, all of which can now be developed ourselves.",ji qi ren de hua ta xu yao yi xie dian ji 、  duo ji ran hou hai you kong zhi qi ， xian zai zhe xie dou dou ke yi zi ji yan fa 。
newstest2018.zh-en.xml,washpost.116866,49,他们依赖于他的习惯。,They relied on his routine.,ta men yi lai yu ta de xi guan 。
newstest2021.zh-en.xml,xinhua-zh-01.120203,20,同时，扩大内需和扩大开放并不矛盾，国内循环越顺畅，越有利于构建开放新格局，越有利于形成参与国际合作和竞争新优势。,"Meanwhile, expanding domestic demand and opening up are not in conflict with each other, because the smoother the domestic circulation, the more conducive it will be to building a new pattern of opening up and creating new advantages for participating in international cooperation and competition.",tong shi ， kuo da nei xu he kuo da kai fang bing bu mao dun ， guo nei xun huan yue shun chang ， yue you li yu gou jian kai fang xin ge ju ， yue you li yu xing cheng can yu guo ji he zuo he jing zheng xin you shi 。
newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"运动领队张继科和运动助理林小宅跨界同台,林丹和傅园慧点评各有风格,而“庞然大物”般的力量拔杆装置的硬核上场,更让节目“燃”力十足。","The team leader Zhang Jike and Sports Assistant Lin Xiaozhai are from different fields, but worked together, and commenters Lin Dan and Fu Yuanhui were each unique in their own way, but the appearance of the hardcore “enormous” strength gin pole made the program more “exciting”.","yun dong ling dui zhang ji ke he yun dong zhu li lin xiao zhai kua jie tong tai , lin dan he fu yuan hui dian ping ge you feng ge , er “ pang ran da wu ” ban de li liang ba gan zhuang zhi de ying he shang chang , geng rang jie mu “ ran ” li shi zu 。"
newstest2021.zh-en.xml,chinanews.com.229598,14,他说，该院将定期邀请上海专家来厦开展手术技术交流、教学查房、疑难病例讨论等，同时进一步开展远程会诊，目前计划每周一次远程会诊；此外，科室还将选送人员进修交流，加强学科人才队伍的培养和发展。,"He said that the hospital would regularly invite Shanghai experts to Xiamen to carry out surgical exchanges, teaching ward rounds, and discussions on difficult cases, weekly remote consultations are planned, and the department will also send staff for further training and exchanges to strengthen team cultivation and development.",ta shuo ， gai yuan jiang ding qi yao qing shang hai zhuan jia lai sha kai zhan shou shu ji shu jiao liu 、 jiao xue cha fang 、 yi nan bing li tao lun deng ， tong shi jin yi bu kai zhan yuan cheng hui zhen ， mu qian ji hua mei zhou yi ci yuan cheng hui zhen ； ci wai ， ke shi hai jiang xuan song ren yuan jin xiu jiao liu ， jia qiang xue ke ren cai dui wu de pei yang he fa zhan 。
newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,扩大人际关系圈，更平等地对话，避免社交顾虑，才是我们越发深爱线上聊的主要原因。,"Expanding the interpersonal relationship circle, more equal dialogue, avoiding social concerns are major reasons for us to be fascinated with online chat.",kuo da ren ji guan xi quan ， geng ping deng di dui hua ， bi mian she jiao gu lv ， cai shi wo men yue fa shen ai xian shang liao de zhu yao yuan yin 。
newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,两名土耳其水手因走私5亿英镑毒品在缉毒行动中被捕入狱,Two Turkish sailors jailed over £500 million drugs bust,liang ming tu er qi shui shou yin zou si 5 yi ying bang du pin zai ji du xing dong zhong bei bu ru yu
newstest2020.zh-en.xml,chinanews.com.102714,4,预计到2022年，北京大兴国际机场旅客吞吐量将达到4500万人次，国际航班占比20 % ； 到2025年，旅客吞吐量将达到7200万人次，国际航班占比有望达到30 % 。,"Beijing Daxing International Airport is expected to handle 45 million passengers by 2022, with international flights accounting for 20%, and 72 million by 2025, with international flights expected to be above 30%.",yu ji dao 2022 nian ， bei jing da xing guo ji ji chang lv ke tun tu liang jiang da dao 4500 wan ren ci ， guo ji hang ban zhan bi 20 % ；  dao 2025 nian ， lv ke tun tu liang jiang da dao 7200 wan ren ci ， guo ji hang ban zhan bi you wang da dao 30 % 。
newstest2017.zh-en.xml,cnn.167026,12,如今，全世界都能见证三届世界冠军西蒙·拜尔斯、道格拉斯和劳瑞·埃尔南德斯精彩绝伦的表现。他们把常规的体操技巧演绎得出神入化。,"Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines.",ru jin ， quan shi jie dou neng jian zheng san jie shi jie guan jun xi meng · bai er si 、 dao ge la si he lao rui · ai er nan de si jing cai jue lun de biao xian 。 ta men ba chang gui de ti cao ji qiao yan yi de chu shen ru hua 。
wmttest2023.zh-en.xml,gb-4,34,"本附录收录了 GB/TI 13000 规定的表意文字描述符 13 个,并给出了它们的图形.代码位置和功能描述。","The 13 ideographic descriptors recorded in GB/TI 13000 are compiled in this reference section along with their visuals. Code situations, and work portrayals.","ben fu lu shou lu le  GB/TI 13000  gui ding de biao yi wen zi miao shu fu  13  ge , bing gei chu le ta men de tu xing . dai ma wei zhi he gong neng miao shu 。"
newstest2021.zh-en.xml,chinanews.com.229819,25,填报志愿时，考生及家长一定要认真阅读所报学校的录取政策，看看有没有专业级差，级差的形式是怎么样的，在充分考虑分数的同时，还要合理分析拟选的学校和专业，如果院校在招生章程中明确采取分数级差方式进行录取，考生在选择专业时，要注意各专业之间的梯度，提高录取几率。,"When reporting major preferences, students and parents must be sure to carefully read the university’s admissions policies to see if there are major point deductions, and while considering the point values, must also carefully consider their universities and majors of choice; if the university lists clear major point deductions in the Admission Guidelines, they should pay close attention to the point tiers of different majors so they can maximize their chances of admission.",tian bao zhi yuan shi ， kao sheng ji jia zhang yi ding yao ren zhen yue du suo bao xue xiao de lu qu zheng ce ， kan kan you mei you zhuan ye ji cha ， ji cha de xing shi shi zen me yang de ， zai chong fen kao lv fen shu de tong shi ， hai yao he li fen xi ni xuan de xue xiao he zhuan ye ， ru guo yuan xiao zai zhao sheng zhang cheng zhong ming que cai qu fen shu ji cha fang shi jin xing lu qu ， kao sheng zai xuan ze zhuan ye shi ， yao zhu yi ge zhuan ye zhi jian de ti du ， ti gao lu qu ji lv 。
newstest2018.zh-en.xml,reuters.196718,8,科说，他也很“高兴”俄罗斯接受了重新参赛的标准。,"Coe said he was also ""pleased"" that Russia accepted the criteria for its reintroduction.",ke shuo ， ta ye hen “ gao xing ” e luo si jie shou le chong xin can sai de biao zhun 。
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,穿手工鞋的女人 阿德丽安娜•翠吉亚尼 著，董雁南，陈慧婕 译 9787513306645 新星出版社【直发】,"Very Valentine by Adriana Trigiani, translated by Dong Yannan, Chen Huijie, 9787513306645, New Star Press [direct shipping]",chuan shou gong xie de nv ren   a de li an na • cui ji ya ni   zhu ， dong yan nan ， chen hui jie   yi  9787513306645  xin xing chu ban she 【 zhi fa 】
newstest2021.zh-en.xml,chinese.dw.com.5398,10,针对英国做出的决定，西班牙外交部周日表示，该国疫情得到控制。,"In response to the UK’s decision, Spain’s Ministry of Foreign Affairs expressed on Sunday that the country’s epidemic was under control.",zhen dui ying guo zuo chu de jue ding ， xi ban ya wai jiao bu zhou ri biao shi ， gai guo yi qing de dao kong zhi 。
newstest2018.zh-en.xml,washpost.116866,34,第二个错误是在另一份报道同一个故事的报纸被没收后没有强迫瓦尔迪兹为自身安全考虑离开墨西哥。,The second mistake was not forcing Valdez to leave the country for his own safety after the seizure of another newspaper that carried the same story.,di er ge cuo wu shi zai ling yi fen bao dao tong yi ge gu shi de bao zhi bei mo shou hou mei you qiang po wa er di zi wei zi shen an quan kao lv li kai mo xi ge 。
newsdev2017.zh-en.xml,telegraph.294748,15,不过我们大多数人宁愿回到空调客舱中，船上的女按摩师海伦娜（我可不是开玩笑）会已经铺好了我们的床，补充好冰箱中的食品，然后在桌上留下一盒新的巧克力。,"Instead, most of us retreat to our air-conditioned cabins where Helena, the ship's masseuse - I'm not joking - will have made our beds, restocked our minibars and left a new box of chocs on the table.",bu guo wo men da duo shu ren ning yuan hui dao kong tiao ke cang zhong ， chuan shang de nv an mo shi hai lun na （ wo ke bu shi kai wan xiao ） hui yi jing pu hao le wo men de chuang ， bu chong hao bing xiang zhong de shi pin ， ran hou zai zhuo shang liu xia yi he xin de qiao ke li 。
newstest2017.zh-en.xml,dailymail.co.uk.170717,16,你代表的是 CBC 和加拿大，你的言行使得我们大家听起来都像一群种族主义者。#真令人讨厌。,You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.,ni dai biao de shi  CBC  he jia na da ， ni de yan xing shi de wo men da jia ting qi lai dou xiang yi qun zhong zu zhu yi zhe 。# zhen ling ren tao yan 。
newstest2019.zh-en.xml,chinanews.com.9985,12,韩国国防部介绍，韩方将派6只考察船对海水深度等进行探测，为该水域安全航行提供基础信息；待调查完成后，将为民间船只来往提供导航地图。,"The South Korea Defense Ministry said that South Korea would send six inspection vessels to explore the depth of the sea water to provide basic information for the safe navigation in such water areas; after the investigation was completed, navigation maps would be provided for civilian vessels.",han guo guo fang bu jie shao ， han fang jiang pai 6 zhi kao cha chuan dui hai shui shen du deng jin xing tan ce ， wei gai shui yu an quan hang xing ti gong ji chu xin xi ； dai diao cha wan cheng hou ， jiang wei min jian chuan zhi lai wang ti gong dao hang di tu 。
newstest2019.zh-en.xml,qq.com.240,15,这座“英雄纪念碑 ” ， 不容任何污损和破坏。,"This ""monument of heroes"" cannot be stained or damaged.",zhe zuo “ ying xiong ji nian bei  ” ，  bu rong ren he wu sun he po huai 。
newstest2018.zh-en.xml,cctv_news_1117,176,首次载入联合国大会安全决议。,It was included into the safety resolution of the United Nations General Assembly.,shou ci zai ru lian he guo da hui an quan jue yi 。
newstest2021.zh-en.xml,chinanews.com.229637,1,58款侵害用户权益行为的APP遭曝光 涉十余家上市公司-中新网,"58 Apps that violate user rights and interests are exposed, involving more than 10 listed companies - Ecns.cn",58 kuan qin hai yong hu quan yi xing wei de APP zao bao guang   she shi yu jia shang shi gong si - zhong xin wang
newstest2017.zh-en.xml,ifeng0812.news.49765262_0,7,据内地海关规定，钻石非旅客于行程中的用品或必需品，故属于货品范畴，出入境时需申报，否则或列作走私，情况严重可被判入狱。,"According to the provisions of the Mainland Customs, diamonds are neither supplies nor necessities during the trip and thus belong to the scope of goods. So such diamond should be declared at entry and exit. Otherwise, it shall be classified as smuggling. People may be sentenced to jail.",ju nei di hai guan gui ding ， zuan shi fei lv ke yu xing cheng zhong de yong pin huo bi xu pin ， gu shu yu huo pin fan chou ， chu ru jing shi xu shen bao ， fou ze huo lie zuo zou si ， qing kuang yan zhong ke bei pan ru yu 。
newstest2020.zh-en.xml,chinanews.com.102550,4,即日起，普通长沙市民即可登录Apollo官网申请成为种子用户，并有机会试乘体验。,"From today, Changsha citizens can log on to the Apollo official website and apply to participate, and may win the chance to have a trial ride.",ji ri qi ， pu tong chang sha shi min ji ke deng lu Apollo guan wang shen qing cheng wei zhong zi yong hu ， bing you ji hui shi cheng ti yan 。
newstest2018.zh-en.xml,guardian.181611,22,伟大的演讲者拉什?林博 (Rush Limbaugh) ，是特朗普来临时的一位施洗者，他在 2010 年认为，自由主义并不是邀请任何人，而他现在是一名早期的新保守主义者，将美国的智慧火焰带给愚昧的世界：“自由女神是勇往无前的。,"The great loudmouth Rush Limbaugh, a kind of John the Baptist for the coming of Trump, argued in 2010 that Liberty is not inviting anyone in, but is rather an early neocon, taking the American flame out to the benighted world: ""Lady Liberty is stepping forward.",wei da de yan jiang zhe la shen ? lin bo  (Rush Limbaugh) ， shi te lang pu lai lin shi de yi wei shi xi zhe ， ta zai  2010  nian ren wei ， zi you zhu yi bing bu shi yao qing ren he ren ， er ta xian zai shi yi ming zao qi de xin bao shou zhu yi zhe ， jiang mei guo de zhi hui huo yan dai gei yu mei de shi jie ：“ zi you nv shen shi yong wang wu qian de 。
newstest2021.zh-en.xml,chinanews.com.229534,5,依据《中国共产党纪律处分条例 》 《 中华人民共和国监察法》等有关规定，经内蒙古自治区纪委常委会会议审议并报内蒙古自治区党委批准，决定给予白金海开除党籍处分，按规定调整其享受的待遇；收缴其违纪违法所得；将其涉嫌犯罪问题移送检察机关依法审查起诉，所涉财物随案移送。,"As per requirements of the Regulations of the Communist Party of China on Disciplinary Punishment, Law of the People's Republic of China on Supervision and other regulations, after review by the Standing Committee of the Inner Mongolia Autonomous Region Discipline Inspection Commission and submission to the Party Committee of Inner Mongolia Autonomous Region for approval, Bai Jinhai is to be expelled from the Party and his treatment adjusted accordingly; his illegal gains are to be confiscated, and he will be investigated and charged under the law for his alleged criminal offenses; involved financial items will be transferred with the case.",yi ju 《 zhong guo gong chan dang ji lv chu fen tiao li  》 《  zhong hua ren min gong he guo jian cha fa 》 deng you guan gui ding ， jing nei meng gu zi zhi qu ji wei chang wei hui hui yi shen yi bing bao nei meng gu zi zhi qu dang wei pi zhun ， jue ding ji yu bai jin hai kai chu dang ji chu fen ， an gui ding diao zheng qi xiang shou de dai yu ； shou jiao qi wei ji wei fa suo de ； jiang qi she xian fan zui wen ti yi song jian cha ji guan yi fa shen cha qi su ， suo she cai wu sui an yi song 。
newstest2018.zh-en.xml,054_30098764,1,扎克伯格希望借助Jarvis项目用自己的声音控制家里的所有东西，从音乐到灯光再到温度。,"Zuckerberg hopes to use Jarvis to control everything at home, from music to lights to temperature, with his voice.",zha ke bo ge xi wang jie zhu Jarvis xiang mu yong zi ji de sheng yin kong zhi jia li de suo you dong xi ， cong yin yue dao deng guang zai dao wen du 。
newsdev2017.zh-en.xml,ifeng0812.news.49766697_0,6,闽台之间现有海上客运航线8条，空中直航客运航线7条，不定期航线4条；在两岸海上及空中航线客运量中，闽台航线的份额分别占98%和10%以上。,"Between Fujian and Taiwan, there are eight ocean passenger shipping routes, seven direct passenger air routes and four unfixed air routes. Of the passenger volumes of the ocean routes and air routes between Taiwan and the Mainland, the shares of Fujian-Taiwan routes are over 98% and 10%, respectively.",min tai zhi jian xian you hai shang ke yun hang xian 8 tiao ， kong zhong zhi hang ke yun hang xian 7 tiao ， bu ding qi hang xian 4 tiao ； zai liang an hai shang ji kong zhong hang xian ke yun liang zhong ， min tai hang xian de fen e fen bie zhan 98% he 10% yi shang 。
newsdev2017.zh-en.xml,ifeng0812.news.49763944_0,10,8月10日，迫于警方压力，宫某到鄂州市公安局梁子湖分局梧桐湖派出所投案自首。,"Due to pressure from the police, Mr. Gong surrendered himself to the Wutonghu police station of the Liangzihu branch of the Ezhou Municipal Public Security Bureau on August 10.",8 yue 10 ri ， po yu jing fang ya li ， gong mou dao e zhou shi gong an ju liang zi hu fen ju wu tong hu pai chu suo tou an zi shou 。
newstest2019.zh-en.xml,reuters-zh.210,5,FDA还称，在华海药业发现上述杂质如何产生并改善其质量控制体系之前，将一直禁止进口。,FDA also said that imports would be banned until Huahai Pharmaceutical found out how the impurities were produced and improved its quality control system.,FDA hai cheng ， zai hua hai yao ye fa xian shang shu za zhi ru he chan sheng bing gai shan qi zhi liang kong zhi ti xi zhi qian ， jiang yi zhi jin zhi jin kou 。
newstest2021.zh-en.xml,chinanews.com.229575,3,文章表示，在近十多年时间里，中国对国内研究和公共卫生建设方面进行了大量的投资，这使得中国对新冠的准备比当年严重急性呼吸道综合征(SARS)的准备要充分得多。,"As the article mentioned, China’s large investment in domestic research and public health reinforcement over the past decade made China much more prepared for COVID-19 than it was for Severe Acute Respiratory Syndrome (SARS).",wen zhang biao shi ， zai jin shi duo nian shi jian li ， zhong guo dui guo nei yan jiu he gong gong wei sheng jian she fang mian jin xing le da liang de tou zi ， zhe shi de zhong guo dui xin guan de zhun bei bi dang nian yan zhong ji xing hu xi dao zong he zheng (SARS) de zhun bei yao chong fen de duo 。
