dataset,doc_id,seg_id,chinese_ZH-PY
newstest2019.zh-en.xml,qq.com.255,3,dui ci yang shi fa biao kuai ping ： zhe shi wo guo ying xiong lie shi bao hu fa shi xing hou di yi ge lie shi ji nian ri 。
newstest2020.zh-en.xml,chinanews.com.102763,2,ju “ zhong yang she ” bao dao ， dang di shi jian 26 ri ， mei guo wei sheng guan yuan biao shi ， quan mei yi you 12 ren si yu dian zi yan xiang guan ji bing ， yu xi dian zi yan you guan de fei bu shou sun bing li ze you 805 qi 。
wmttest2023.zh-en.xml,rfi-chinese.19794,3,guo min dang guan fang ji gou guo zheng ji jin hui zi shen gu wen zhao chun shan zuo tian wan shang jie shou tai wan zhong yang she cai fang ， ji ji ping jia song tao dui xia li yan suo shuo ， zhi yao ren tong “ jiu er gong shi ” yu fan tai du ， zhong guo huan ying lv ying ren shi dao fang da lu 。
newstest2020.zh-en.xml,chubun-zh.1093,4,ju xi  ， 《  bai yun zhi xia 》 zai ben jie dian ying jie qi jian ju xing liang chang quan qiu shou ying huo dong ， shang ying ri qi fen bie wei 10 yue 31 ri he 11 yue 3 ri 。
newstest2017.zh-en.xml,scotsman.82409,13,zhan lve de gai bian shi zhe yi ni zhuan de guan jian ， xin de si xuan ze le jiao da de fei lun ， yin ci su du jiao man ， er zhe rang ken ni ， you qi shi si jin na neng gou bao chi su du 。
newstest2020.zh-en.xml,xinhua-zh-01.6382,16,TCL ji tuan 9 yue 25 ri fa bu hui gou jin zhan gong gao xian shi ，TCL ji tuan lei ji hui gou 3.59% gong si gu fen ， gong hao zi 16.5 yi yuan 。
newstest2020.zh-en.xml,un_news-zh.493,5,tong shi ， zhong guo yong you shi jie shang zui you xiu de jiao yu ti xi zhi yi ， xi yin le lai zi shi jie ge di de guo ji xue sheng qian wang
newsdev2017.zh-en.xml,smh.com.au.191322,12,mei xi bai huo biao shi ， zhe xie dian pu de guan zhang ke neng hui shi nian du xiao shou e jian shao yue 10 yi mei yuan 。
newstest2017.zh-en.xml,nytimes.69709,22,zai yi pian wei Medium suo xie de wen zhang he yi ci dian hua cai fang zhong ， ta biao shi zi ji ren wei zhong zu fang mian de zheng yi fan ying le Snapchat zai zhao pin guo cheng zhong que fa zhong zu duo yang xing 。
newstest2017.zh-en.xml,ifeng0812.news.49767201_0,26,er yang wei 、 li xiao peng deng xin ren ， zai zong yi jie mu chu chang shi de jie shao ， wu yi li wai dou shi “ ao yun guan jun ”。
newstest2020.zh-en.xml,hunan_ribao-zh.175,1,hu nan sheng wei chang wei 、 chang sha shi wei shu ji hu heng hua yu gong cheng ji xie zhi zao xiang jun si da zhang men  — —  zhan chun xin 、 liang wen gen 、 he qing hua 、 liu fei xiang ， wei rao “ chang sha cong gong cheng ji xie dao zhi neng zhi zao ” li xia le yi ge “ xiao mu biao  ” — — san wu nian hou da zao shi jie ling xian shui ping de gong cheng ji xie chan ye ji qun 。
newsdev2017.zh-en.xml,ifeng0812.news.49766228_0,16,zhe shi you yu zai hao lai wu jiao hua de kuai ji xi tong de yun zuo xia ， yi xie yuan ben da zhuan de dian ying ye ke neng bian wei kui sun zhuang tai 。
newstest2018.zh-en.xml,018_content_11717028,5,tong shi ， you liu yang 16 jia hua pao qi ye ji ti cheng ban de yan hua bao zhu an quan huan bao chan pin ran fang zhan shi ze fen wei chan pin lin xuan he chan pin ran fang zhan shi liang ge jie duan jin xing ， tong guo qian qi ping xuan de you xiu xin chan pin jiang yu 5 yue 29 ri wan zai liu yang shi hua pao guan li tai he jin tan ran fang chang jin xing ran fang zhan shi 。
newsdev2017.zh-en.xml,ifeng0812.news.49768339_0,1,guo wu yuan an wei hui ban gong shi 12 ri tong bao liang qi zhong da sheng chan an quan shi gu ， qiang diao yao xun su zu zhi kai zhan shi gu diao cha ， ren zhen cha zhao shi gu yuan yin 。
newstest2017.zh-en.xml,bbc.242436,21,dan shi ， guan fang shuo fa —— yi ge ceng bei shi wei zong tong hou xuan ren de ren xuan tu ran jian xuan ze zhi zhang e luo si de huan jing zheng ce —— yin lai le zhong duo huai yi 。
newstest2017.zh-en.xml,ifeng0812.news.49767755_0,8,ji lin sheng lin ye ting biao shi ， jia qiang zhong e liang guo hu 、 bao bao hu he zuo ， bu jin shi zhong guo dong bei hu 、 bao bao hu mian lin de shi fen jin po de ren wu ， ye shi wei xi e luo si hu 、 bao zhong qun jian kang di dang wu zhi ji 。
wmttest2023.zh-en.xml,other-2-zh_0473305-177,11,xian zai duo yong kai guan dian yuan ， zhe ge sha da de bian ya qi gu ji de you 4KG。
newstest2019.zh-en.xml,chinanews.com.1418,9,zhong ke fan tai quan xi xiang mu wan dun ji zhong shi ji di ， guo nei shou tai 、 shi jie zui da de zhao wa ji chao lin jie er yang hua tan ya suo ji shi yan ping tai kai gong jian she 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-298_doc03,2,na zong zhi wo bu jiao le
newstest2019.zh-en.xml,chinanews.com.1602,25,ta hu yu zai min ren nai ， bing cheng dang ju hui jin kuai zhan kai chong jian gong zuo 。
newstest2020.zh-en.xml,chinanews.com.102830,1,bei jing shi chang jian guan bu men jie qian kai zhan zong he zhi fa   shang pin jia ge ji ben wen ding
newstest2018.zh-en.xml,bbc.310946,14,ta bu chong dao ：“ jin nian lai ， wo men zai tuo er ke luo si  (Tollcross)  gong chang de tou zi chao guo  500  wan ying bang ， te bie shi zai sheng chan xian he yun ying gai jin fang mian 。
newstest2018.zh-en.xml,cctv_news_1217,343,zhe jiang chuan cheng hong yang hong chuan jing shen ， ji li gan bu qun zhong fen fa jin qu gan zai shi chu zou zai qian lie 。
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_137114671,17,dao jian shen yu 02: ai en ge lang te 【 zheng ban tu shu   wu you shou hou 】
newstest2018.zh-en.xml,cctv_news_1217,57,bi ci li jie 、 xiang hu zhi chi 、 xie tiao pei he 。
newstest2020.zh-en.xml,reuters-zh.15799,4,ou zhou yang hang yu 9 yue 12 ri jiang xi zhi ji lu xin di ， bing ji hua chong qi gou zhai ， yi ya di jie dai cheng ben ， xi wang ji ci ji li jing ji fu su bing tui sheng tong zhang lv 。
newsdev2017.zh-en.xml,bbc.242506,15,jin jin guo le 11 fen zhong ， ta jiu jie dao le xin ke lai da lai de dian hua ， ta de sheng yin ting qi lai “ hen zhen jing ”。
newstest2018.zh-en.xml,040_105253380_114814,3,"gai su song cheng ，iPhone 6s he yu zhi lei si de ping guo she bei jun qin fan le 7,657,386 hao mei guo zhuan li ， gai zhuan li ming cheng wei 《 zong he dian chi fu wu xi tong 》。"
newstest2019.zh-en.xml,reuters-zh.195,1,lu tou hua sheng dun / mo xi ge 9 yue 28 ri  -  mo xi ge zhou wu cheng ， jing guo shu ri de zheng lun ， mei guo zong tong te lang pu de zheng fu he jia na da zheng zai zuo chu qie shi nu li yi qiu jie jue mao yi zheng ce fen qi ， ling wai jie chong jing bei mei zi you mao yi xie ding (NAFTA) you wang wei chi san fang xie ding xing shi 。
newstest2018.zh-en.xml,rt.com.68098,8,zhe shi gai zu zhi zai mei guo zhen dui mou ge zhou fa bu de di yi ge ci lei jing gao 。
wmttest2022.zh-en.xml,en_zh-TW_CLIENT-05_2020-12-20-230_doc0,1,can ting zhi gei wo na yi dai ， yao zhuang dao dai zhong ， tian qi leng
newsdev2017.zh-en.xml,cnn.166883,20,ru jin ， ta cheng wei zi zhu da ma yan jiu de zui da de lian bang gong gong ji jin ， bing qie shi da ma ben shen de wei yi gong ying shang 。
newstest2020.zh-en.xml,chinanews.com.102745,17,jin nian 6 yue ， fei lv bin gui mo zui da de “ dian zi qian bao ”GCash tui chu le fei lv bin ban “ ma yi sen lin  ” ，  gu li fei lv bin yong hu tong guo di tan sheng huo geng hao di bao hu huan jing 。
newsdev2017.zh-en.xml,ifeng0812.news.49764459_0,13,mu qian mei guo si fa bu zheng yu ba er de mo shi zheng fu xie shang ， zheng qu jiu gai shi jing ju xi tong gai ge da cheng xie yi 。
newstest2018.zh-en.xml,euronews-en.117983,1,ju xie lou de dian hua ji lu xian shi ， te lang pu ceng xiang mo xi ge shi ya yao qiu zhi fu bian jing zhu qiang fei yong
newstest2017.zh-en.xml,ifeng0812.news.49766281_0,10,JX neng yuan biao shi ，“2015 nian di zhi hou ， zhong guo kai shi xiang ao da li ya chu kou gao pin zhi di qing you ”， zai ya zhou shi chang shang yu ri ben chan pin xing cheng jing zheng 。
newstest2020.zh-en.xml,chinanews.com.102777,3,fa guo pi ti ye - sa er pei te li er yi yuan zhuan jia ma sai e si · pei xi ge li weng ling dao de zhe xiang yan jiu biao ming ， nao li lao dong he ti li lao dong zhi jian you zhe bu ming xian de lian xi ： liang zhe dou xu yao dui huo dong jin xing ren zhi kong zhi 。
newstest2021.zh-en.xml,chinanews.com.229711,5,yin wei yi qing yuan yin ， xian chang zhi wei bu fen zheng fu nei ge cheng yuan he li fa zhe an pai 50 ge xi wei ， ling zhuan she shi pin hui yi shi gong qi ta nei ge cheng yuan 、 di fang zheng fu guan yuan deng guan kan 。
newstest2017.zh-en.xml,peopledaily0812.health.c398004-28632031,9,yun ma bu jin ke yi mian fei 24 xiao shi he yi dui yi de zhu guan yi sheng wen zhen ， hai ke yi fu fei ding xiang xun yi wen zhen 。
newstest2021.zh-en.xml,xinhua-zh-01.120431,10,“ wo men jue bu shi zai jin xing jun bei jing sai 。 dan wo you ze ren che di ren qing wo men ke neng mian lin de wei xie 。”
newstest2018.zh-en.xml,cctv_news_1117,8,yu zheng sheng zhu chi bing jiang hua 。
wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,2,cha bu duo ding ji dian dong le ， you hen duo zhong jie ya mo shi ， dan shi hen shao ren hui tian tian huan bu tong mo shi shua ba 。
wmttest2023.zh-en.xml,xm-0,3,chan pin jie shao
newstest2020.zh-en.xml,jingji_guancha_bao-zh-01.230,25,ci wai ， jin nian sai li si hai zai gong ye da ma 、 qu kuai lian ke ji deng xin xing ling yu jin xing bu ju 。
newstest2021.zh-en.xml,rfi-chinese.16537,8,ha li he mei gen jin nian 1 yue xuan bu ji hua guo geng du li de sheng huo ， bing jiang zi shi qi li 。
newstest2018.zh-en.xml,cctv_news_1117,522,wan shang hao 。
newstest2020.zh-en.xml,chinanews.com.102805,1,yi “ shu ju guang gu 、 zhi xiang wei lai ” wei zhu ti de “ di qi jie zhong guo ji suan ji xue hui da shu ju xue shu hui yi ”27 ri zai wu han jie mu ， jin qian wei da shu ju yan jiu ling yu de zhuan jia xue zhe he hang ye ling xiu ， guan zhu da shu ju re dian yan jiu wen ti ， jie du da shu ju zai ren gong zhi neng shi dai de ji shu jin cheng 。
newstest2018.zh-en.xml,sogou_web_data_20180206,83,zhe xie wen ti yin qi le you guan bu men de zhong shi ， ye yin qi le wai jie dui yu shi fou xian zhi qi ye zou chu qu de ge zhong yi lun 。
wmttest2023.zh-en.xml,wdr-2,27,2007 nian zhi 2018 nian jian ， gui yin yu xi du de quan qiu can ji tiao zheng shou ming nian shu zeng jia le  17%。
newstest2020.zh-en.xml,un_news-zh.496,2,zai na li ， yi chang zi ran zai hai hui qin shi yi dai ren de fa zhan cheng guo 。
newsdev2017.zh-en.xml,reuters.165911,2,ju ri ben shi shi tong xin she bao dao ， ri ben shou xiang an bei jin san jiang bu zai di er ci shi jie da zhan ri ben zhan bai ji nian ri can bai you zheng yi de dong jing jing guo shen she 。
newstest2019.zh-en.xml,chinanews.com.1767,5,ju jie shao ， wei ying dui chu ru jing ke ( che ) liu gao feng ， shen zhen bian jian zong zhan an zhao guo jia yi min guan li ju tong yi bu shu ， qi dong ke ( che ) liu gao feng shi duan qin wu mo shi ， an pai jia ban jing li zhi yuan zhi qin yi xian ， ti qian kai zu cha yan tong dao ， yin dao lv ke 、 che liang you xu hou jian ， que bao zhong guo gong min chu ru jing tong guan pai dui bu chao guo 30 fen zhong ， tong shi jian gu wai guo ren tong guan xiao lv ； jia qiang ren liu mi ji qu yu de zhi xu wei hu ， que bao tong guan an quan you xu 。
newstest2017.zh-en.xml,dailymail.co.uk.170739,2,zhe ge shi jie hen wei xian ， dan shi  Dailymail.com  shang de zhe ge shi pin huo xu neng dai gei ni yi dian an quan gan 。
newstest2020.zh-en.xml,nhan_dan-zh.323,3,xin jia po shi pai ming di yi ， qi ci shi ying guo 、 mei guo 、 fa guo 、 rui dian 、 he lan 、 de guo he ao da li ya deng ge guo de cheng shi 。
newstest2021.zh-en.xml,hunan_ribao-zh.6034,13,yi yang ao shi kang di san ke xue yuan xiang mu dui xian you sheng chan xian jin xing gai zao ， gao duan yin zhi dian lu ban zhi neng hua sheng chan xian qiang zhan xian ji ; hu nan zhong yan chang de juan yan chang xin chang qu zhi li yu zhi neng hua zhuan xing 、 jian she xian dai hua gong chang de li cheng ， ye shi “ lao shu fa xin ya ” de sheng dong xie zhao  … …  wei rao guo jia zhong da zhan lve he “ liang xin yi zhong ”，  zhuo li gong gu ti sheng you shi chan ye ， ji ji pei yu fa zhan xin xing chan ye ， quan mian jia da ke ji chuang xin he guo chan hua ti dai li du ， cai neng bu duan hang shi ji chu tiao jian 、 ji xu zhuan xing dong neng 。
newstest2017.zh-en.xml,ifeng0812.news.49767382_0,3,“ xian zai de san lun che duo zai ye jian fei fa ying yun ， xi wang zhu guan bu men ye neng jia da li du jin xing zheng zhi 。”
newsdev2017.zh-en.xml,ifeng0812.news.49767460_0,4,ha mi shi ren min fa yuan shen li cha ming ： wan mou yi fei fa zhan you wei mu di ， cai qu mi mi shou duan dao qie ta ren cai wu 10 qi ， dao qie jia zhi 15582 yuan ， qi xing wei yi gou cheng dao qie zui 。
wmttest2022.zh-en.xml,social_zh_linkedin.com_39643915,8,jie xia lai ru guo  Google  zai tong yi dao ， dui  Meta  de shou ru ying xiang hai hui geng da 。
newstest2019.zh-en.xml,chinanews.com.1370,3,dang yue ， gou cheng zong he PMI chan chu zhi shu de zhi zao ye sheng chan zhi shu he fei zhi zao ye shang wu huo dong zhi shu fen bie wei 53.0% he 54.9 % ，  huan bi yi jiang yi sheng 。
newstest2020.zh-en.xml,chinanews.com.102588,4,zhong guo cong wei zi si zi li di fa zhan ， er shi xiang shi jie chang kai le da men ， wei shi jie ge guo ren min dai lai le zui da de xing fu 。
newstest2020.zh-en.xml,tsrus.cn.2113,5,ta shuo  ： “  yi xie xin ji shu bing bu shi bei yue cheng yuan guo yan zhi chu lai de ， er shi zai du cai guo jia 。
newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7 yue 10 ri ， guo wu yuan chang wu hui yi jue ding ， jin nian quan mian tui kai hua zhuan bu fen guo you zi ben chong shi she bao ji jin gong zuo 。
newstest2018.zh-en.xml,alibaba_web_data_20180124,99,yi zhi yi lai ， zhi fu bao he wei xin zhi fu zai quan qiu hua de dao lu shang yi lu gao ge 。
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,shi yong guo cheng zhong qing jie he rong ye nian chou du kao lv bing wu chao chu ci fan wei ， fou ze hui yin qi lou ye 。
newstest2018.zh-en.xml,cctv_news_1117,217,zhe ju hua ， rang dang shi zai chang de zhang li ming shen you gan chu 。
newstest2018.zh-en.xml,cctv_news_1217,602,ben tai xiao xi ， er ling yi qi nian 《 cai fu 》 quan qiu lun tan jiang yu shi er yue liu ri zhi ba ri zai guang zhou ju xing ， guo wu yuan fu zong li wang yang jiang chu xi lun tan kai mu shi 。
newstest2018.zh-en.xml,007_121779752_123753,2,jiu zai fang chan zhong jie qi dai zai jie ri ji chu shou geng duo fang chan zhi ji ， ao zhou fang jia zeng fu que chuang 2013 nian yi lai zui di shui ping 。
newstest2018.zh-en.xml,bbc.310946,13,wo men yu yuan gong jin xing le tao lun ， ran hou ， xiang suo you zai jing zheng ji lie he jing ji bu ming lang de huan jing zhong yun ying de qi ta gong si yi yang ， wo men dui wo men ying yong yu qi ye he gong chang de chi xu yun ying mo shi jin xing le shen cha ， yi bian bao chi jing zheng li 。
newstest2018.zh-en.xml,washpost.116881,14,zhe shi yi wei zai yi ge min zhu zhan da duo shu de zhou dan ren zhou zhang de gong he dang ren ， er qie ta hai chu qi di shou huan ying 。
wmttest2023.zh-en.xml,gb-4,42,quan bao wei jie gou
newstest2018.zh-en.xml,cctv_news_1217,119,quan mian tui kai ying gai zeng shi dian hou
newstest2018.zh-en.xml,cctv_news_1217,542,ji qi ren de hua ta xu yao yi xie dian ji 、  duo ji ran hou hai you kong zhi qi ， xian zai zhe xie dou dou ke yi zi ji yan fa 。
newstest2018.zh-en.xml,washpost.116866,49,ta men yi lai yu ta de xi guan 。
newstest2021.zh-en.xml,xinhua-zh-01.120203,20,tong shi ， kuo da nei xu he kuo da kai fang bing bu mao dun ， guo nei xun huan yue shun chang ， yue you li yu gou jian kai fang xin ge ju ， yue you li yu xing cheng can yu guo ji he zuo he jing zheng xin you shi 。
newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"yun dong ling dui zhang ji ke he yun dong zhu li lin xiao zhai kua jie tong tai , lin dan he fu yuan hui dian ping ge you feng ge , er “ pang ran da wu ” ban de li liang ba gan zhuang zhi de ying he shang chang , geng rang jie mu “ ran ” li shi zu 。"
newstest2021.zh-en.xml,chinanews.com.229598,14,ta shuo ， gai yuan jiang ding qi yao qing shang hai zhuan jia lai sha kai zhan shou shu ji shu jiao liu 、 jiao xue cha fang 、 yi nan bing li tao lun deng ， tong shi jin yi bu kai zhan yuan cheng hui zhen ， mu qian ji hua mei zhou yi ci yuan cheng hui zhen ； ci wai ， ke shi hai jiang xuan song ren yuan jin xiu jiao liu ， jia qiang xue ke ren cai dui wu de pei yang he fa zhan 。
newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,kuo da ren ji guan xi quan ， geng ping deng di dui hua ， bi mian she jiao gu lv ， cai shi wo men yue fa shen ai xian shang liao de zhu yao yuan yin 。
newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,liang ming tu er qi shui shou yin zou si 5 yi ying bang du pin zai ji du xing dong zhong bei bu ru yu
newstest2020.zh-en.xml,chinanews.com.102714,4,yu ji dao 2022 nian ， bei jing da xing guo ji ji chang lv ke tun tu liang jiang da dao 4500 wan ren ci ， guo ji hang ban zhan bi 20 % ；  dao 2025 nian ， lv ke tun tu liang jiang da dao 7200 wan ren ci ， guo ji hang ban zhan bi you wang da dao 30 % 。
newstest2017.zh-en.xml,cnn.167026,12,ru jin ， quan shi jie dou neng jian zheng san jie shi jie guan jun xi meng · bai er si 、 dao ge la si he lao rui · ai er nan de si jing cai jue lun de biao xian 。 ta men ba chang gui de ti cao ji qiao yan yi de chu shen ru hua 。
wmttest2023.zh-en.xml,gb-4,34,"ben fu lu shou lu le  GB/TI 13000  gui ding de biao yi wen zi miao shu fu  13  ge , bing gei chu le ta men de tu xing . dai ma wei zhi he gong neng miao shu 。"
newstest2021.zh-en.xml,chinanews.com.229819,25,tian bao zhi yuan shi ， kao sheng ji jia zhang yi ding yao ren zhen yue du suo bao xue xiao de lu qu zheng ce ， kan kan you mei you zhuan ye ji cha ， ji cha de xing shi shi zen me yang de ， zai chong fen kao lv fen shu de tong shi ， hai yao he li fen xi ni xuan de xue xiao he zhuan ye ， ru guo yuan xiao zai zhao sheng zhang cheng zhong ming que cai qu fen shu ji cha fang shi jin xing lu qu ， kao sheng zai xuan ze zhuan ye shi ， yao zhu yi ge zhuan ye zhi jian de ti du ， ti gao lu qu ji lv 。
newstest2018.zh-en.xml,reuters.196718,8,ke shuo ， ta ye hen “ gao xing ” e luo si jie shou le chong xin can sai de biao zhun 。
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,chuan shou gong xie de nv ren   a de li an na • cui ji ya ni   zhu ， dong yan nan ， chen hui jie   yi  9787513306645  xin xing chu ban she 【 zhi fa 】
newstest2021.zh-en.xml,chinese.dw.com.5398,10,zhen dui ying guo zuo chu de jue ding ， xi ban ya wai jiao bu zhou ri biao shi ， gai guo yi qing de dao kong zhi 。
newstest2018.zh-en.xml,washpost.116866,34,di er ge cuo wu shi zai ling yi fen bao dao tong yi ge gu shi de bao zhi bei mo shou hou mei you qiang po wa er di zi wei zi shen an quan kao lv li kai mo xi ge 。
newsdev2017.zh-en.xml,telegraph.294748,15,bu guo wo men da duo shu ren ning yuan hui dao kong tiao ke cang zhong ， chuan shang de nv an mo shi hai lun na （ wo ke bu shi kai wan xiao ） hui yi jing pu hao le wo men de chuang ， bu chong hao bing xiang zhong de shi pin ， ran hou zai zhuo shang liu xia yi he xin de qiao ke li 。
newstest2017.zh-en.xml,dailymail.co.uk.170717,16,ni dai biao de shi  CBC  he jia na da ， ni de yan xing shi de wo men da jia ting qi lai dou xiang yi qun zhong zu zhu yi zhe 。# zhen ling ren tao yan 。
newstest2019.zh-en.xml,chinanews.com.9985,12,han guo guo fang bu jie shao ， han fang jiang pai 6 zhi kao cha chuan dui hai shui shen du deng jin xing tan ce ， wei gai shui yu an quan hang xing ti gong ji chu xin xi ； dai diao cha wan cheng hou ， jiang wei min jian chuan zhi lai wang ti gong dao hang di tu 。
newstest2019.zh-en.xml,qq.com.240,15,zhe zuo “ ying xiong ji nian bei  ” ，  bu rong ren he wu sun he po huai 。
newstest2018.zh-en.xml,cctv_news_1117,176,shou ci zai ru lian he guo da hui an quan jue yi 。
newstest2021.zh-en.xml,chinanews.com.229637,1,58 kuan qin hai yong hu quan yi xing wei de APP zao bao guang   she shi yu jia shang shi gong si - zhong xin wang
newstest2017.zh-en.xml,ifeng0812.news.49765262_0,7,ju nei di hai guan gui ding ， zuan shi fei lv ke yu xing cheng zhong de yong pin huo bi xu pin ， gu shu yu huo pin fan chou ， chu ru jing shi xu shen bao ， fou ze huo lie zuo zou si ， qing kuang yan zhong ke bei pan ru yu 。
newstest2020.zh-en.xml,chinanews.com.102550,4,ji ri qi ， pu tong chang sha shi min ji ke deng lu Apollo guan wang shen qing cheng wei zhong zi yong hu ， bing you ji hui shi cheng ti yan 。
newstest2018.zh-en.xml,guardian.181611,22,wei da de yan jiang zhe la shen ? lin bo  (Rush Limbaugh) ， shi te lang pu lai lin shi de yi wei shi xi zhe ， ta zai  2010  nian ren wei ， zi you zhu yi bing bu shi yao qing ren he ren ， er ta xian zai shi yi ming zao qi de xin bao shou zhu yi zhe ， jiang mei guo de zhi hui huo yan dai gei yu mei de shi jie ：“ zi you nv shen shi yong wang wu qian de 。
newstest2021.zh-en.xml,chinanews.com.229534,5,yi ju 《 zhong guo gong chan dang ji lv chu fen tiao li  》 《  zhong hua ren min gong he guo jian cha fa 》 deng you guan gui ding ， jing nei meng gu zi zhi qu ji wei chang wei hui hui yi shen yi bing bao nei meng gu zi zhi qu dang wei pi zhun ， jue ding ji yu bai jin hai kai chu dang ji chu fen ， an gui ding diao zheng qi xiang shou de dai yu ； shou jiao qi wei ji wei fa suo de ； jiang qi she xian fan zui wen ti yi song jian cha ji guan yi fa shen cha qi su ， suo she cai wu sui an yi song 。
newstest2018.zh-en.xml,054_30098764,1,zha ke bo ge xi wang jie zhu Jarvis xiang mu yong zi ji de sheng yin kong zhi jia li de suo you dong xi ， cong yin yue dao deng guang zai dao wen du 。
newsdev2017.zh-en.xml,ifeng0812.news.49766697_0,6,min tai zhi jian xian you hai shang ke yun hang xian 8 tiao ， kong zhong zhi hang ke yun hang xian 7 tiao ， bu ding qi hang xian 4 tiao ； zai liang an hai shang ji kong zhong hang xian ke yun liang zhong ， min tai hang xian de fen e fen bie zhan 98% he 10% yi shang 。
newsdev2017.zh-en.xml,ifeng0812.news.49763944_0,10,8 yue 10 ri ， po yu jing fang ya li ， gong mou dao e zhou shi gong an ju liang zi hu fen ju wu tong hu pai chu suo tou an zi shou 。
newstest2019.zh-en.xml,reuters-zh.210,5,FDA hai cheng ， zai hua hai yao ye fa xian shang shu za zhi ru he chan sheng bing gai shan qi zhi liang kong zhi ti xi zhi qian ， jiang yi zhi jin zhi jin kou 。
newstest2021.zh-en.xml,chinanews.com.229575,3,wen zhang biao shi ， zai jin shi duo nian shi jian li ， zhong guo dui guo nei yan jiu he gong gong wei sheng jian she fang mian jin xing le da liang de tou zi ， zhe shi de zhong guo dui xin guan de zhun bei bi dang nian yan zhong ji xing hu xi dao zong he zheng (SARS) de zhun bei yao chong fen de duo 。
newsdev2017.zh-en.xml,dailymail.co.uk.170800,22,sha xin de lv shi qiao na sen · ke luo biao shi ， zhe ming yi hun qie xi xia you er zi de fu qin shi ge “ guang rong de luo zi ”（ wei du fan xiao lao de pao tui song huo ren ）。
newstest2021.zh-en.xml,rfi-chinese.16516,5,xin wen gao qiang diao ， zong ti shang ， ren min bi hui lv chu yu he li jun heng shui ping ， bing mei you bei di gu 。
newstest2019.zh-en.xml,chinanews.com.1628,14,ju guo jia shi chang jian guan zong ju tong ji ， mu qian wo guo you fu wu ren zheng ji gou 130 yu jia ， fu wu ren zheng ren yuan liang qian yu ren ， you xiao ren zheng zheng shu jin ba qian zhang 。
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,18,zhi de ！
newstest2017.zh-en.xml,peopledaily0812.energy.c71661-28630949,2,zhe fen bao gao bu jin ling shi chang dui OPEC de xin yu chan sheng huai yi ， you jia fu su de dao lu kong pa reng ran bu man jing ji 。
newstest2018.zh-en.xml,cctv_news_1117,437,zhong gong zhong yang ban gong ting 、 zhong gong zhong yang dui wai lian luo bu shou zhong gong zhong yang he xi jin ping zong shu ji de wei tuo
newstest2018.zh-en.xml,cctv_news_1117,83,e zhong guan xi jin zhan shun li ， he zuo cheng guo feng shuo 。
newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,13,fan dui zhe ren wei ， zhe shi yi chang “ bu gong ping de gong tou ”， yi dan tong guo ， jiang fu yu jun fang geng duo quan li 。
newstest2020.zh-en.xml,international_times-zh.150,13,“ zai zhe ge guo cheng zhong ， ke neng you ren hui shuo xie hua ， na shi jian guai bu guai de 。”
newsdev2017.zh-en.xml,bbc.242506,14,17:30， ke si di · xin ke lai chu men qu zhao ta de mu qin he zi mei 。
newstest2017.zh-en.xml,ifeng0812.news.49768431_0,5,1 fen zhong hou pu cheng zai zuo lu qian cha chuan zhong ， yu da bao jin qu zhong lu sao she wei ti zheng bu wei ， li fan men jiang deng xiao fei jiang qiu mo shou 。
wmttest2023.zh-en.xml,personal_care_appliances-5-zh_0172161-51,2,yi jing shi yong le 3-4 ci le 。
wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_155073907,16,hua zhuang shi ， she ying shi ， hou qi she ji ， yi ge jing liang de tuan dui 。
newstest2018.zh-en.xml,cctv_news_1217,226,sa jin ta ye fu biao shi ， ha fang yuan ji ji luo shi hao liang guo ling dao ren da cheng de zhong yao gong shi ， wei jin yi bu tui jin chan neng he zuo chuang zao liang hao tiao jian 。
wmttest2022.zh-en.xml,social_zh_twitter.com_49204733,18,xian zai she hui zong ti xi wang geng zhu zhong gong ping ， tong shi zhong mei xiang zheng ， pian zuo shi ken ding de ， gu ji hai de chi xu hen duo nian 。
wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_118521981,6,gan xie jin tian pai hun sha zhao de suo you gong zuo ren yuan ， qi dai cheng pian de chu lu 。
wmttest2022.zh-en.xml,xinhua-zh-01.104145,25,zhe yang ， wo men jiu neng ba shou xi gan jing la  ！ ”
newstest2018.zh-en.xml,cctv_news_1217,109,zhong fang yuan tong ba fang ji xu kai zhan an quan fang wu he zuo ，  wei di qu he ping wen ding zuo chu gong xian 。
newstest2018.zh-en.xml,054_139772868_219984,3,zhong xin she ji zhe he peng lei she jin shi ji nian lai ， sui zhe zhu feng deng shan tan xian zhe he lv you zhe ji ju zeng jia ， shan feng suo zai di de huan bao wen ti ri yi tu xian 。
newstest2020.zh-en.xml,chinese.macao.1070,2,huan ying ge jie ren shi guang lin zhi dao 。
